Gene,A549,HeLa
LGI1,0.01435529297707,0.0
TBC1D12,2.1667154449664223,1.622930350920177
CYP2C18,0.01435529297707,0.0976107966264223
KRT23,0.0,0.0565835283663675
CRYBA1,0.0426443374084937,0.0
NUFIP2,4.621172752683435,4.261530815243406
GIT1,4.599317793698226,4.867402305727543
RPL19,11.091237018648034,11.204326598941238
FBXL20,2.37851162325373,1.7398481026993275
RUNDC3A,0.5558161550616396,0.0285691521967709
UBTF,5.75702324650746,5.4886435398537845
CSF3,0.0285691521967709,0.2750070474998698
PSMD3,6.871966824179906,6.5790896147242846
CASC3,4.9886846867721655,5.474111513942408
RAPGEFL1,1.6369145803558778,1.372952097911829
RGS9,2.821710215034674,0.5160151470036647
RNF43,0.7570232465074596,0.6690267655096305
WNT3,2.316145742293356,1.992768430768924
ASPA,0.01435529297707,0.0
RAD51C,6.349612971824522,5.77636722957392
SEPTIN4,0.3219280948873623,0.2986583155645151
MTMR4,3.12267271882414,3.405992359675837
TRIM37,4.575312330687437,4.141596278383818
P2RX1,0.0426443374084937,2.408711861029429
DHX40,5.5855634984556914,4.878234879112339
KRT37,0.0,0.0
TUBD1,4.084914659767938,3.63575439127776
KPNB1,8.483211169429373,8.401050159321363
GOSR2,5.059614856297222,4.676380255466924
PNPO,4.428946344769483,4.060047383669939
RPS6KB1,4.9140860970127225,4.227278994468321
TRIM16L,8.140829770773001,7.574479999326676
CDK5RAP3,6.2511509905939375,6.845991770664573
CBX1,6.6653359171851765,6.601993581248998
RECQL5,4.066089190457772,4.475084882948782
PIGL,4.409390936137702,4.509062386361898
GALK1,4.996840647795369,4.342696959981934
INTS2,3.867896463992655,2.2387868595871168
CAMTA2,3.988230223060457,4.690975738343275
MED13,4.111865963867557,3.1667154449664223
HOXB6,2.565597175854225,3.4154882710497003
ENO3,5.699051844016849,7.594921715026915
PFN1,10.272979628175973,10.695141274695406
RNF167,6.323730337521348,6.952915932276309
SLC25A11,5.663344619366085,5.588864518190148
RASD1,0.2016338611696504,0.5058909297299572
CHRNE,0.070389327891398,0.070389327891398
RAI1,3.196921733820329,3.967168607532628
NUP88,6.672142432853835,6.426264754702098
C1QBP,9.015080475613182,7.999267195345115
SLC6A4,0.0285691521967709,0.0285691521967709
BLMH,5.611172380044005,5.512858954449976
CPD,5.04176864995163,3.887525270741588
GOSR1,4.89384755813292,5.138323004056484
CCDC47,6.73159057159445,6.0576668767997095
MED31,5.4121040446775694,4.999549087340949
DRG2,5.121844297876376,5.119771161952904
FTSJ3,5.992315251861196,5.7073591320808825
AKAP10,4.387500406480984,3.9240998856407416
ALDH3A1,8.72897486977128,5.768978250344548
SMARCD2,5.245647773636751,4.468583317006828
ICAM2,0.137503523749935,2.333423733725192
SYNGR2,6.546277132090075,5.617357261591324
B9D1,4.617651119427331,4.8894735425311096
UTP6,5.7964939294258375,5.744699314207836
DDX5,8.796948106996371,8.486915448313036
C17orf75,4.926473911256073,4.7824085649273735
CYTH1,4.588564737401351,6.720004786954807
PSMD11,7.428443926153613,6.340740280630179
LGALS3BP,4.814550423461808,8.076975887594953
ASIC2,0.8639384504239714,0.0976107966264223
CCL7,0.2509615735332188,0.3219280948873623
CCL2,6.2104278304014855,5.759954742011304
CCL8,0.0,0.070389327891398
CCL1,0.0,0.0
PEX12,2.448900951145128,2.37851162325373
KRT32,0.0426443374084937,0.0
DHX58,0.4436066514756146,0.7048719644563528
KAT2A,5.084914659767938,5.258141995893771
RAB5C,7.561402515999209,6.827946016830851
NAGLU,4.261530815243406,3.8609627978581167
HSD17B1,0.925999418556223,0.925999418556223
MLX,5.398487190018967,5.564073255736941
CNTNAP1,2.1795110502715103,4.045268215138533
ABI3,0.0285691521967709,0.0565835283663675
EZH1,3.3854310371935203,4.082361969557474
DLX4,1.1043366598147355,1.4436066514756147
PPP1R9B,3.965322548367255,4.588564737401351
COL1A1,3.070389327891398,5.834407841806995
SGCA,1.411426245726465,0.3334237337251918
PTGES3L-AARSD1,0.7136958148433591,1.7355221772965377
MRPL27,7.252381595670458,7.130210165776762
VAT1,6.145473670317708,5.613531652917927
LRRC59,7.406502656812875,6.740522858354904
RND2,0.1890338243900171,0.0976107966264223
ALOX12,0.1505596765753814,0.2141248053528473
HDAC5,1.1953475983222193,3.6392321632492775
ABCC3,6.0916998341368105,5.882398504053875
LUC7L3,7.056149961108142,8.029232003134638
PPY,0.0,0.0
MPP2,1.956056652412403,2.39231742277876
SMURF2,4.499527024215096,3.111031312388744
DUSP3,5.1651079851445365,4.601102203376409
CACNG1,0.070389327891398,0.0
EFTUD2,6.860838679043493,6.460742563789644
HLF,0.2265085298086797,0.070389327891398
SLC16A6,0.2750070474998698,0.933572638261024
PRKAR1A,6.834787049337339,6.462543170530418
EFNB3,0.4646682670034443,0.0
FAM20A,0.070389327891398,0.1110313123887439
YWHAE,9.455512169351785,10.242459601165269
MMD,4.010779838753242,2.713695814843359
RANGRF,5.245267466519513,5.143638309922037
DPH1,4.105175192265479,4.284662185483165
MAP2K6,3.073820233291672,2.8639384504239715
DHRS7B,4.084064264788474,4.4114262457264655
WSB1,5.280956313831056,5.500802053057158
RCVRN,0.0565835283663675,0.2265085298086797
MYH1,0.0,0.0
SLC9A3R1,4.933100474931368,7.014020470314935
MYH3,1.0214797274104517,0.1763227726404629
NAT9,4.905928478173135,4.609400390006429
TMEM104,3.3854310371935203,3.021479727410452
VTN,4.008092420948722,0.5753123306874368
TNFAIP1,4.902556005344628,5.238404739325079
IFT20,5.482202926295956,5.604960869503778
TMEM97,6.052894046747444,5.241458871274651
CDR2L,4.349789870241872,4.387500406480984
PMP22,6.104336659814735,6.023920648618705
FOXN1,0.01435529297707,0.3103401206121505
UNC119,4.281698250098829,3.527320607877047
ALDOC,1.15704371014558,2.3362833878644325
SUPT6H,5.39780296186249,5.283921772307617
RAB34,7.548205405039983,7.00337736020232
PHF12,4.063502942306158,4.738227400367242
PHOX2B,0.01435529297707,0.0
TMEM33,5.624685810525398,4.753818443173543
GABRA4,0.0,0.0
GNRHR,0.1243281350022017,0.0565835283663675
SLAIN2,4.581351247168778,4.180307019969433
OCIAD1,7.092651445103776,6.799993887663711
UGT2B10,0.01435529297707,0.0
CWH43,0.0,0.0
DCUN1D4,4.241077458175037,4.311793717753649
USP46,2.673556423990145,2.1473066987802936
SULT1E1,0.01435529297707,1.7048719644563528
ODAM,0.0,0.722466024471091
SMR3A,0.0,0.0
CHIC2,2.6848187375532224,2.807354922057604
NMU,0.4750848829487828,5.551208373946096
CRACD,0.3785116232537298,1.560714954474479
LAMTOR3,4.609400390006429,4.619999829821357
PF4V1,0.0,0.0
NFKB1,4.213347281733441,3.6217588567097327
AREG,6.069959890459774,2.39231742277876
MANBA,2.954196310386876,3.142413437873741
UBE2D3,7.565140168815646,7.371907297595154
MAPK10,0.4436066514756146,0.0840642647884745
ELF2,3.565597175854225,4.283921772307617
NDUFC1,5.441616269406558,6.14425035619052
UCP1,0.070389327891398,0.0
TBC1D9,2.608809242675524,2.5185351389821804
ZNF330,4.555202633878297,5.192194165283345
INPP4B,2.9726926540042644,2.063502942306158
GAB1,1.3950627995175775,1.495695162624069
KLHL2,3.354734239970604,3.6982184782244136
IL2,0.0,0.0
CPE,0.8073549220576041,4.1440463696167065
RPL34,10.171802288682985,11.197032350621027
WFS1,3.0426443374084937,2.84197311892718
ANXA10,0.411426245726465,3.4841381312016693
GRPEL1,5.768449015180547,5.091276694365222
GAR1,5.620293149948603,5.279099802133753
FRG1,5.004501392234941,5.43195718768673
CLCN3,4.133399125417198,4.2964574073712445
AADAT,3.0426443374084937,2.8875252707415875
GALNT7,4.9886846867721655,5.798050514767515
DHX15,7.113846327995798,6.761950079161545
SOD3,0.0,0.0565835283663675
SEPSECS,1.6507645591169022,1.5360529002402097
CPZ,0.1505596765753814,0.3334237337251918
TRIM2,0.918386234446348,2.495695162624069
SLC2A9,0.6870606883398922,1.0356239097307212
FBXW7,2.839959587489532,2.845991770664573
NEIL3,4.587364990936461,3.4475791965488827
TBC1D19,2.250961573533219,2.438292851579147
CLNK,0.0,0.0
NSD2,5.0759604132434015,5.498570012544255
SH3D19,3.949534933017012,4.138323004056484
STIM2,3.5668151540108965,3.624100894628114
NKX3-2,0.01435529297707,0.8155754288625725
MFSD10,5.214513410080016,5.7481928495894605
GLRB,1.3334237337251915,2.0806576633452254
BST1,4.009884588931844,0.2265085298086797
RAPGEF2,3.448900951145128,4.425593577653059
HGFAC,0.0840642647884745,0.0
SNX25,3.266036893995317,2.634593268445757
LRP2BP,0.4329594072761063,0.6959938131099002
UFSP2,3.871843648509318,3.448900951145128
KLF3,3.5197934862411,3.8379432418910273
KLHL5,5.455162801244506,5.069530325162305
FAM149A,0.8318772411916731,0.2750070474998698
NCAPG,4.825276830054866,5.101818134227409
UGDH,8.277798821010329,4.679198570566922
PPARGC1A,0.01435529297707,1.3895668117627256
DDX25,0.01435529297707,0.0
CRYAB,1.6915341649192002,5.199279721336625
DBX1,0.0,0.0
HTATIP2,7.675745375112058,6.9912950785428665
CTSC,5.811471030529836,6.70376517879341
CCDC34,5.466953337123929,5.683977106975602
ZBTB16,0.0,0.0
ELP4,3.6814492653149578,3.51096191927738
ZPR1,5.154210530588339,4.000901402741532
MTCH2,6.695715488609975,7.129489101516546
FNBP4,4.955591791753994,6.160879861839305
TECTA,0.01435529297707,0.0285691521967709
SC5D,4.149747119504682,5.486392594275964
CRTAM,0.0285691521967709,0.0
JHY,2.060047383669939,0.9411063109464316
B3GAT1,0.0,0.01435529297707
HSPA8,10.886611111851002,10.04930403348226
P2RX3,0.01435529297707,0.01435529297707
VWA5A,0.5849625007211562,2.978195629681652
DNAJC4,2.881664619320345,3.655351828612554
SIAE,2.851998837112446,2.1076878693143737
SNX15,3.996388746447621,4.106013237622119
LPXN,1.4698859762744636,0.9107326619029126
DTX4,1.5310694927259538,1.0214797274104517
ATG2A,2.6229303509201767,3.3362833878644325
EHD1,5.319762427669248,4.758622982440239
OSBP,4.339137384919585,4.145677455195635
UNC93B1,4.666188489872781,4.078951341394822
PUS3,2.8135246892978105,3.4342946179599254
DCPS,3.876762490781555,4.148120631123964
KMT5B,3.84799690655495,3.902073579310743
FOXRED1,4.294988267691446,4.612352498752662
PPP6R3,5.8209447918806925,5.381975478557301
NRXN2,0.01435529297707,0.0
MS4A6A,0.0,0.0
MS4A4A,0.0,0.0426443374084937
ST3GAL4,4.028569152196771,5.654779216959517
CPT1A,3.759155833800272,4.882643049361842
CCND1,6.641112461829298,6.077670274232752
CCDC86,6.171326940233305,5.672425341971495
PRPF19,6.526381862561924,7.046141781644721
TMEM109,6.329482431025636,6.128870759465125
CCKBR,0.01435529297707,0.0
HPX,0.2750070474998698,0.1243281350022017
TRIM3,2.992768430768924,3.72137265947682
CHORDC1,6.769903944980664,6.178913784669567
FOLR1,0.4956951626240688,7.864557606281245
ANAPC15,6.289281178481987,6.859596903238742
FOLR3,0.4750848829487828,0.0
PANX1,3.523561956057013,2.8698714061777126
ARHGEF17,2.6322682154995127,4.192194165283345
APOA5,0.0,0.0
APOA4,0.0,0.0
APOC3,0.0,0.0
CEP164,3.212569338850806,3.111031312388744
RNF141,3.9354597478052895,2.711494906650088
CEP126,1.5210507369009632,1.5310694927259538
EIF4G2,9.556352772155751,8.353190943937893
IL10RA,0.0976107966264223,0.01435529297707
GALNT18,3.604071323668861,0.0426443374084937
BIRC2,5.057016965365539,3.587364990936461
UBE4A,3.663344619366085,2.948600847493356
DDX6,4.426264754702098,3.7803100990433753
UPK2,0.2509615735332188,0.070389327891398
CBL,2.715893370547605,1.9634741239748856
NECTIN1,2.028569152196771,1.565597175854225
HIPK3,3.812498225333564,3.016139702655253
KIAA1549L,1.9297909977185967,0.0426443374084937
FBXO3,4.56498780095989,4.28318097894557
PDHX,5.04176864995163,4.983221650742669
SLC1A2,0.01435529297707,0.0426443374084937
COMMD9,4.957450336347116,6.039357765159702
SLC15A3,0.0285691521967709,0.0565835283663675
CD5,0.0,0.1110313123887439
ACCS,3.196921733820329,2.967168607532628
SCGB2A2,0.0,0.0
MDK,3.229587922740652,2.625270489374693
AMBRA1,3.082361969557473,3.517275693209581
MADD,4.43229133824778,5.032982416699428
PTPMT1,5.821455119102458,6.539003674268171
NAA40,4.03121873061072,4.333423733725192
CARS1,5.680886920719692,4.848497755385146
SLC22A18,3.3936907641874536,2.7398481026993275
CD81,7.957508377303851,6.973840839533145
SLC35F2,4.938756261492295,4.166715444966423
C11orf21,0.01435529297707,0.0
ELMOD1,0.0565835283663675,0.0
CALCA,0.4329594072761063,0.0
SOX6,0.01435529297707,0.0
C11orf58,7.641979466086695,8.12572341642569
PITPNM1,3.7070829917717054,5.2931497367418645
RPS13,10.446256229889563,10.79400964502097
AIP,5.211012193485511,6.170726276131552
NUP98,6.063502942306158,5.733354340613827
NDUFS8,6.758356482939917,7.715618859074816
TCIRG1,5.133399125417198,6.20163386116965
CHKA,3.8698714061777126,4.224194663970433
EXPH5,0.0426443374084937,0.2630344058337938
HPS5,4.221103725367875,3.3362833878644325
GTF2H1,5.417852514885898,4.893362210763872
POU2AF1,0.0285691521967709,0.3219280948873623
PTPN5,0.01435529297707,0.0285691521967709
VWF,0.01435529297707,0.0285691521967709
PSMD9,6.438791852578261,5.575614877619633
P3H3,3.614709844115208,4.752213367865143
PPFIBP1,4.682573297347578,3.7224660244710894
PRPF40B,2.776103988073164,2.0
CD69,0.1634987322828795,0.0565835283663675
PRDM4,4.139142019145689,3.2555007331483865
CLEC2B,0.3673710656485294,0.0
COQ5,5.533563348214512,4.8529975876133165
SELPLG,0.4329594072761063,0.1763227726404629
CORO1C,7.614120868789254,5.561020577829269
ASIC1,2.0426443374084937,2.969012307516316
DAO,0.0,0.0
CAPRIN2,4.085764553778314,3.868884273028773
TSPAN11,0.0976107966264223,0.01435529297707
KCTD10,4.925999418556224,4.587364990936461
SLC11A2,4.963936452144486,4.884597920990064
MLEC,6.993787563134839,5.998195503153252
MVK,3.6881803585869264,2.918386234446348
CSRNP2,3.125981653854716,2.7548875021634687
CAMKK2,3.742006210866737,3.665620164066381
BIN2,0.4329594072761063,0.0565835283663675
IL23A,0.4436066514756146,0.2265085298086797
ATP5F1B,9.894635899529622,9.240242765304782
PTGES3,9.150965783556495,8.065119890628992
SYT10,0.0,0.0
BCL7A,2.513490745588118,0.8639384504239714
RSRC2,5.963242904318827,5.742275747540269
CYP27B1,0.6870606883398922,1.3895668117627256
MYF6,0.0,0.0
MYF5,0.0,0.0
LIN7A,0.632268215499513,0.070389327891398
KRT18,11.521404141330216,9.475551056302477
ACSS3,0.0976107966264223,0.01435529297707
TNS2,2.669026765509631,3.794935662803536
GLI1,3.144046369616707,0.4222330006830478
PPM1H,2.6158870739160567,1.6182386555954549
METAP2,7.511436411977229,6.713833260186281
LTA4H,6.797791200478888,5.652773284510777
ELK3,5.344828496997441,3.4802651220544627
SLC6A12,0.3103401206121505,0.01435529297707
WNT5B,1.6599245584023783,1.1505596765753812
MAGOHB,5.403949364232865,5.275379596253622
TRPV4,0.0840642647884745,0.0840642647884745
ITFG2,4.498889086976805,4.834407841806995
FOXM1,5.87455108689664,6.621612353024317
PRR4,1.560714954474479,2.678071905112638
PRMT8,0.0285691521967709,0.0
PARP11,1.6088092426755238,0.0285691521967709
ARPC3,9.145728396917743,7.908332569782425
GPN3,5.76659516172927,5.0925457415435655
VPS29,8.054034452801542,7.3368189425476436
FGF6,0.0,0.0
MYL2,0.3561438102252753,0.0
RAD51AP1,5.182692297516191,5.339850002884624
CUX2,0.0426443374084937,0.0840642647884745
SH2B3,1.3045110418099528,1.2750070474998698
AKAP3,0.2387868595871164,0.1634987322828795
MANSC1,2.6758159311722696,4.200849574637213
KCNA1,0.01435529297707,0.0
DUSP16,3.496973580998276,2.594548549550354
CREBL2,4.403267722339301,3.563158130402808
ACAD10,3.674686619927999,3.082361969557473
ALDH2,5.481234349528531,4.329841176530628
CDKN1B,4.0259146987507926,5.477029653013065
GPRC5D,1.3219280948873624,2.2839217723076177
NAA25,4.845490050944375,3.512226886513957
GSG1,0.2986583155645151,0.0976107966264223
SCNN1A,1.782408564927373,4.072963271555224
LTBR,6.431790083378801,6.08278773170927
OGFOD2,3.538538163629804,3.4369613378336026
CDK2AP1,7.593204354063288,6.260590274730996
OAS3,4.127633279725874,2.925999418556223
OAS2,0.070389327891398,0.0285691521967709
ART4,0.0840642647884745,0.0
MGP,0.0565835283663675,1.1309308698264486
RASAL1,0.2141248053528473,0.4222330006830478
ARHGDIB,1.948600847493356,3.2539892662307865
GTF2H3,5.106013237622119,4.43028527297778
EIF2B1,5.20633064787105,5.570462931026041
DDX55,5.267910280884825,5.198494153639083
SLC38A1,5.988457472811402,5.974529312483882
RERGL,0.0,0.1763227726404629
ENDOU,0.0,0.0
SPRING1,3.726831217032493,2.643856189774725
VDR,1.250961573533219,2.150559676575381
FZD10,0.0,0.5459683691052926
RFC5,5.780835001738229,5.60584986719498
STX2,4.4886435398537845,4.248686626873828
ADGRD1,0.4646682670034443,4.234194722953812
COPZ1,8.11608399276377,7.852248589565401
TBC1D30,1.5558161550616396,1.6915341649192002
CAND1,6.442611803689344,5.119771161952904
IL26,0.0,0.0
IFNG,0.0,0.0
RAB5B,4.904484097901423,5.160274831408593
MDM1,3.3362833878644325,3.171527106038814
NUP107,6.55043897760719,5.826039958896193
CNOT2,5.472812666192388,5.12474169241965
TIMELESS,5.695158678475356,4.8594726668519375
CPSF6,5.676380255466924,5.671293372481576
KRR1,6.202221796397874,4.970393537914677
MRPL51,8.091858479560523,7.70473366267406
GAPDH,12.405061665849844,12.073036936700682
NOP2,6.942866339273648,6.785942819392251
CHD4,6.3842225329301625,6.813524689297811
ACRBP,0.0976107966264223,0.5849625007211562
UHRF1BP1L,4.238786859587116,3.1009776477248208
COPS7A,5.499845887083206,5.9415758618182375
ING4,3.894332742277694,5.469560421711221
GNB3,1.0426443374084935,2.803227036434928
CDCA3,6.424418265945785,6.24031432933371
CHPT1,6.249445341085838,4.461397589926158
USP5,6.131754090984813,5.8607145495496855
TPI1,10.223760400672852,9.86048177795866
GNPTAB,4.327687364176047,3.570462931026041
SPSB2,4.004501392234941,2.292781749227846
ENO2,4.208673319629471,4.7564896067599705
ATN1,4.526694845541976,5.263785613890803
C12orf57,6.969242604434498,7.747857300095939
PTPN6,3.75595576955096,1.5260688116675876
LPCAT3,4.94251450533924,5.010779838753242
NT5DC3,2.596935142387232,1.232660756790275
SLCO1B3,4.710393192170516,3.033863451866284
APOBEC1,0.0,0.0
NANOG,0.0,0.0
SUDS3,4.235727059838059,3.75702324650746
GOLT1B,6.11582397743624,4.768713657030485
GYS2,0.0,0.0
LDHB,11.146186791490736,10.3789450602529
PRKAB1,4.467931546026287,3.5058909297299574
CMAS,5.833649127594984,4.869871406177713
HCFC2,2.526068811667588,2.1731274334806563
ST8SIA1,0.6599245584023783,0.0
CLEC4A,0.2630344058337938,0.1763227726404629
C2CD5,4.084064264788474,3.769771739249448
AICDA,0.0285691521967709,0.0565835283663675
RAB35,5.2761244052742375,4.272769732436511
PHC1,3.372952097911829,3.15704371014558
COX6A1,9.33512233691301,9.108968696630528
RFX4,0.01435529297707,0.0
RIC8B,3.4672794804599825,2.3362833878644325
SRSF9,7.697384630764024,6.938168150505842
FGFR1OP2,5.550900664647523,4.929317594911761
KLRB1,0.0,0.0
COL12A1,2.298658315564515,6.34002810238993
BTN3A3,0.765534746362977,2.560714954474479
TDP2,5.523248292605209,4.7964939294258375
FRK,1.9107326619029128,0.6135316529179271
DSE,3.607626220845488,3.2539892662307865
RWDD1,5.068240861312821,5.311430455749743
RSPH4A,0.2016338611696504,0.070389327891398
MAK,0.1110313123887439,0.0426443374084937
TMEM14C,7.331185678234804,7.446256229889564
PAK1IP1,4.960697039304312,4.424922088210688
GCNT2,3.925049964727359,1.9523335663696857
SMIM8,1.933572638261024,2.3978029618624896
NEDD9,5.254745197629213,3.950468414150123
CEP85L,1.1309308698264486,0.8073549220576041
ADTRP,0.2016338611696504,0.6959938131099002
ASF1A,3.823749360308273,4.118525848935668
MCM9,2.895302621333306,2.931683057059806
FAM184A,0.0285691521967709,1.0772429989324606
RNGTT,3.7224660244710894,3.277984747299765
MAN1A1,0.0840642647884745,2.111031312388744
GABRR2,0.0426443374084937,0.4956951626240688
SERINC1,5.969472864596329,5.724650271732967
HDDC2,6.877744249949002,6.401732849522621
TPD52L1,6.012792121972625,6.184478671187091
HINT3,3.782408564927373,3.634593268445757
NCOA7,6.24355484277846,4.702103406629387
RIPOR2,0.0285691521967709,0.1110313123887439
SASH1,1.516015147003665,2.277984747299765
UST,0.2509615735332188,2.241840183564671
ULBP1,1.5210507369009632,0.6599245584023783
FBXO5,4.403267722339301,4.693765712217783
MTRF1L,4.087462841250339,3.708187236020709
PPARD,1.9597701552114672,2.720278465233327
OPRM1,0.0,0.0
FANCE,1.7311832415722,2.797012977836145
TULP1,0.0,0.0565835283663675
SLC26A8,0.0,0.0
MAPK14,4.168321115739722,4.523561956057013
RHAG,0.2016338611696504,0.2016338611696504
KCTD20,4.238022517825721,4.088311235888661
STK38,4.7554217347342425,4.7311832415722
SRSF3,8.196626714213789,8.362206855225358
SOD2,5.671859468247477,5.310340120612151
MRPL18,6.77597234930845,6.659781879764979
IL17A,0.0,0.0
IL17F,0.0,0.0
MCM3,6.180903709179382,7.474679392336235
RNF8,4.350497247084133,4.189033824390017
PHACTR1,0.1634987322828795,0.0285691521967709
MDGA1,2.0669502439246266,0.4222330006830478
CILK1,1.6915341649192002,1.3334237337251915
FBXO9,4.589164236699772,5.452529544677926
CD83,1.0772429989324606,4.295723024539968
MDN1,3.499527024215096,3.993674361750585
GLP1R,0.0,0.0
SAYSD1,3.0443941193584534,2.15704371014558
BMP5,0.0,0.01435529297707
BACH2,0.3103401206121505,0.3219280948873623
RBM24,4.069530325162305,0.3561438102252753
CAP2,4.44028782084042,3.956056652412403
TREML2,0.01435529297707,0.0
ZNF451,3.082361969557473,3.5619370596224327
BAG2,3.4802651220544627,3.701549056943071
RAB23,3.2839217723076177,3.452858964713811
TSPO2,0.1505596765753814,0.0
FHL5,0.0,0.0
GPR63,0.4646682670034443,0.1890338243900171
KHDRBS2,0.0285691521967709,0.0
FBXL4,2.8439838440483265,1.978195629681652
CCNC,5.503348735167505,5.429950657403768
PRDM13,0.3448284969974411,0.4854268271702416
E2F3,3.4475791965488827,4.01435529297707
PTP4A1,7.158256228811341,7.29324171895624
SIM1,0.01435529297707,0.0
ASCC3,4.403267722339301,4.281698250098829
HDGFL1,0.0,0.0
BVES,2.1076878693143737,0.8875252707415875
COL9A1,0.0285691521967709,0.0
MED23,2.985500430304885,3.349082146391089
WASF1,3.316145742293356,4.241840183564671
GPLD1,0.9107326619029126,0.3448284969974411
ALDH5A1,2.333423733725192,2.250961573533219
CRYBG1,0.3219280948873623,0.2868811477881615
VNN1,0.1763227726404629,0.0285691521967709
VNN2,0.0285691521967709,0.0
ACOT13,4.159467729266766,3.1210154009613658
SMAP1,3.953265239014844,3.626439136697315
RPS12,10.130055682342828,10.901621158346112
C6orf62,5.148934104526339,5.491211756003092
B3GAT2,0.2141248053528473,0.2141248053528473
GMNN,5.8774988727835344,6.634157606343431
EYA4,3.07210580048042,4.874305165982231
SOBP,0.2868811477881615,0.137503523749935
NR2E1,0.0840642647884745,0.0285691521967709
SNX3,6.975676037797327,6.878112237463021
SLC17A2,0.0,0.0
HBS1L,5.639232163249277,5.84799690655495
TRIM38,1.15704371014558,1.4222330006830477
PEX7,1.879705766282288,2.39231742277876
ZBTB24,2.456806149230474,2.18269229751619
FIG4,2.700439718141092,2.7311832415722
PERP,5.787118982813345,6.336283387864432
ARFGEF3,0.3673710656485294,0.6959938131099002
SLC16A10,0.7484612330040357,0.4854268271702416
HECA,0.6959938131099002,1.967168607532628
ADGRG6,5.866660750819986,3.2234225499349374
PHACTR2,2.37851162325373,2.776103988073164
EPM2A,1.111031312388744,1.5459683691052926
OR12D3,0.0,0.0
SLC39A7,6.105384749247602,6.927303898152704
CCR6,0.0426443374084937,0.0
UNC93A,0.01435529297707,0.01435529297707
SLC22A2,0.0,0.0285691521967709
PHF1,3.5298209465286954,3.879705766282288
CUTA,7.0326518897498245,8.139704822431478
PACRG,0.070389327891398,0.0
QKI,5.544114402209474,4.775050541483175
C6orf118,0.0565835283663675,0.0
PDE10A,4.83541884047548,6.3739961421312366
MDFI,0.4436066514756146,0.1505596765753814
TFEB,1.7398481026993275,3.3936907641874536
SMOC2,0.01435529297707,0.0
CCND3,7.229780166733326,6.317593504623472
BYSL,5.311793717753649,4.883620816285672
FAM120B,3.007195501404204,2.996388746447621
TBP,3.61706334388818,3.833902076669163
GUCA1B,0.5260688116675876,0.0565835283663675
PRPH2,0.0285691521967709,0.0285691521967709
BICRAL,1.6780719051126378,1.9818526532897407
PPP2R5D,4.471187460386985,5.119356177039675
MRPL2,5.222263603528345,6.094236069845765
PTK7,1.6088092426755238,4.4535175792154975
SRF,3.414135532984451,4.917909073852982
CUL9,2.250961573533219,3.411426245726465
DNPH1,5.325890061039784,7.033202725937223
DUSP22,3.177917792195843,3.349082146391089
EXOC2,3.454175893185802,3.364572432295856
COX7A2,8.36872470446112,8.989876973330203
TMEM30A,6.585713708778164,4.9818526532897405
GMDS,3.2764966656403565,4.309612772454123
SENP6,4.998195503153252,4.4886435398537845
IMPG1,0.0426443374084937,0.1110313123887439
VEGFA,4.241840183564671,4.4535175792154975
PRPF4B,4.928844036712568,4.782932704820837
TTK,4.714795011118162,4.414135532984451
SLC29A1,5.878234879112339,6.423241995973661
CCN6,0.0426443374084937,0.0840642647884745
BTN2A1,3.753818443173543,3.775050541483175
LAMA4,0.8559896973084807,5.526068811667588
TENT5A,0.8639384504239714,4.282439805006387
CLIC5,0.0285691521967709,0.1505596765753814
FBRSL1,4.465974464504069,4.842476062993939
ENPP5,0.01435529297707,0.0
LY86,0.0,0.0
PRSS16,1.8439838440483265,0.9927684307689242
MEP1A,0.0,0.0
TBX18,4.189033824390017,0.1890338243900171
ERBIN,5.1945598860226125,4.985044962253466
PCDHB2,1.4750848829487828,0.1634987322828795
HARS2,5.170726276131552,5.228049047884462
NUDT12,2.263034405833794,3.017921907997262
CEP72,3.095924419998536,4.161887682376894
MAN2A1,4.170726276131552,3.558267634055736
SEMA5A,0.01435529297707,0.0840642647884745
C7,0.0,0.0
TENT4A,3.538538163629804,5.653346692722177
GHR,0.0426443374084937,0.0
HMGCS1,6.45466943160474,4.868390453054454
DAP,5.463360885816658,7.30432850305588
NME5,0.0,0.0285691521967709
BRD8,5.452200049406222,6.501279898507032
KIF20A,5.151777654732053,6.157447996274298
NNT,3.9354597478052895,5.973840839533145
MRPS30,5.03342300153745,6.120393415592435
HSPA9,8.653346692722177,8.163196797430707
MRPS27,6.134426320220926,6.204375511319093
PFDN1,6.63575439127776,7.342874708400922
HBEGF,2.137503523749935,3.1747259877061333
SLC4A9,0.0,0.0
LOX,0.4222330006830478,5.369117458599815
GZMK,0.0,0.0
CDH9,0.0285691521967709,0.0
APBB3,1.6644828403646823,4.343407822297814
TMCO6,2.910732661902913,4.128458384146928
SPARC,4.913128767819739,1.4168397419128294
IK,6.913966465598342,8.011618631219102
HMGCR,4.903520373723376,4.76394266044725
CERT1,4.185866545311334,3.494415610397496
FAF2,5.405992359675837,4.9818526532897405
HAND1,0.0840642647884745,0.01435529297707
PCDHB3,0.0426443374084937,0.0840642647884745
PCDHB5,1.0285691521967708,0.0285691521967709
PCDHB6,0.6507645591169022,0.0
PCDHB7,0.01435529297707,0.1243281350022017
PDE8B,1.1243281350022014,3.763411574470007
CLK4,3.33199177823206,4.161081482277184
PCDHB15,0.070389327891398,0.4436066514756146
