,HELA_CERVIX
GNG4 (ENSG00000168243),0.150559676575
UBTD2 (ENSG00000168246),3.62175885671
POLR2J3 (ENSG00000168255),4.09254574154
NKIRAS2 (ENSG00000168256),5.19810120932
DNAJC7 (ENSG00000168259),6.35579154675
KCNV2 (ENSG00000168263),0.464668267003
IRF2BP2 (ENSG00000168264),5.61500424164
PTF1A (ENSG00000168267),0.0
NT5DC2 (ENSG00000168268),6.51585750126
FOXI1 (ENSG00000168269),0.0
SMIM4 (ENSG00000168273),6.01435529298
COA6 (ENSG00000168275),6.47751543618
KIF5C (ENSG00000168280),0.0976107966264
MGAT2 (ENSG00000168282),4.43696133783
BMI1 (ENSG00000168283),4.13257684267
THAP11 (ENSG00000168286),4.13093086983
MMADHC (ENSG00000168288),6.81800690199
PDHB (ENSG00000168291),7.53278448136
PXK (ENSG00000168297),2.54101915313
HIST1H1E (ENSG00000168298),0.887525270742
PCMTD1 (ENSG00000168300),3.4841381312
KCTD6 (ENSG00000168301),3.60880924268
MPLKIP (ENSG00000168303),5.6308131523
ACOX2 (ENSG00000168306),0.0285691521968
FAM107A (ENSG00000168309),0.0
IRF2 (ENSG00000168310),2.53605290024
MOBP (ENSG00000168314),0.0
CX3CR1 (ENSG00000168329),0.0
PPDPFL (ENSG00000168333),0.13750352375
XIRP1 (ENSG00000168334),0.0
INSM2 (ENSG00000168348),0.0143552929771
DEGS2 (ENSG00000168350),0.0
SCN11A (ENSG00000168356),0.0143552929771
LINC00917 (ENSG00000168367),0.0285691521968
ARF4 (ENSG00000168374),8.00410808063
SEPT2 (ENSG00000168385),7.55918586579
FILIP1L (ENSG00000168386),0.111031312389
MFSD2A (ENSG00000168389),0.604071323669
DTYMK (ENSG00000168393),6.47346223624
TAP1 (ENSG00000168394),4.15866017535
ING5 (ENSG00000168395),4.23342794375
ATG4B (ENSG00000168397),5.29020320513
BDKRB2 (ENSG00000168398),0.722466024471
MLKL (ENSG00000168404),3.31759350462
CMAHP (ENSG00000168405),0.823749360308
RFWD3 (ENSG00000168411),4.50969584193
MTNR1A (ENSG00000168412),0.0
KCNG4 (ENSG00000168418),0.0
RHOH (ENSG00000168421),0.124328135002
KLHL30 (ENSG00000168427),0.163498732283
COG7 (ENSG00000168434),3.62410089463
CDC40 (ENSG00000168438),3.32048467802
STIP1 (ENSG00000168439),7.72621815933
SCNN1B (ENSG00000168447),0.0143552929771
HR (ENSG00000168453),3.8349134297
TXNDC2 (ENSG00000168454),0.150559676575
RAB31 (ENSG00000168461),6.26996820063
REEP4 (ENSG00000168476),5.06047978141
TNXB (ENSG00000168477),1.344828497
LGI3 (ENSG00000168481),0.0840642647885
SFTPC (ENSG00000168484),0.0565835283664
BMP1 (ENSG00000168487),5.42660022617
ATXN2L (ENSG00000168488),6.13072499112
PHYHIP (ENSG00000168490),1.26903314646
CCDC110 (ENSG00000168491),0.226508529809
POLR3D (ENSG00000168495),4.12680770314
FEN1 (ENSG00000168496),7.04122107525
CAVIN2 (ENSG00000168497),1.50080205306
MTCL1 (ENSG00000168502),3.00360223668
GBX2 (ENSG00000168505),0.941106310946
HJV (ENSG00000168509),0.0285691521968
SCGB1D1 (ENSG00000168515),0.0
HEXIM2 (ENSG00000168517),3.21567859661
FNTA (ENSG00000168522),5.017921908
SERINC2 (ENSG00000168528),4.2816982501
MYL1 (ENSG00000168530),0.0
TRAPPC11 (ENSG00000168538),3.27649666564
CHRM1 (ENSG00000168539),0.0
COL3A1 (ENSG00000168542),6.68088692072
GFRA2 (ENSG00000168546),0.0
ING2 (ENSG00000168556),3.39231742278
CDKN2AIP (ENSG00000168564),4.80477637796
SNRNP48 (ENSG00000168566),4.12515513132
TMEM223 (ENSG00000168569),4.8135246893
SLC20A2 (ENSG00000168575),3.84599177066
CRYGA (ENSG00000168582),0.0
DYNLRB2 (ENSG00000168589),0.0976107966264
TMUB2 (ENSG00000168591),4.73389660525
ADAM29 (ENSG00000168594),0.0
STAT3 (ENSG00000168610),5.04220656012
ZSWIM1 (ENSG00000168612),3.00360223668
ADAM9 (ENSG00000168615),7.18408189037
ADAM18 (ENSG00000168619),0.0143552929771
GDNF (ENSG00000168621),0.0840642647885
SPINT5P (ENSG00000168630),0.0
MUCL3 (ENSG00000168631),0.0
WFDC13 (ENSG00000168634),0.0
AXIN2 (ENSG00000168646),0.799087306074
NDUFS5 (ENSG00000168653),10.1378877131
VWA3B (ENSG00000168658),0.0
ZNF30 (ENSG00000168661),1.45417589319
UGT3A2 (ENSG00000168671),0.163498732283
FAM84B (ENSG00000168672),0.863938450424
LDLRAD4 (ENSG00000168675),3.30742852519
KCTD19 (ENSG00000168676),0.0285691521968
SLC16A4 (ENSG00000168679),0.526068811668
IL7R (ENSG00000168685),2.86987140618
TMEM208 (ENSG00000168701),6.02569327368
LRP1B (ENSG00000168702),0.62293035092
WFDC12 (ENSG00000168703),0.0
AHCYL1 (ENSG00000168710),5.76659516173
DNAJC21 (ENSG00000168724),6.56909609526
PKIG (ENSG00000168734),3.86987140618
NPNT (ENSG00000168743),4.39163026152
LINC01620 (ENSG00000168746),0.0
CA7 (ENSG00000168748),0.0
FAM178B (ENSG00000168754),0.0285691521968
TSPY2 (ENSG00000168757),0.0
SEMA4C (ENSG00000168758),2.84398384405
CNNM3 (ENSG00000168763),3.63575439128
GSTM4 (ENSG00000168765),3.81455042346
TET2 (ENSG00000168769),1.86789646399
CXXC4 (ENSG00000168772),0.68706068834
TCTN2 (ENSG00000168778),3.10601323762
SHOX2 (ENSG00000168779),1.28688114779
PPIP5K1 (ENSG00000168781),3.99819550315
TSPAN5 (ENSG00000168785),1.35614381023
ABHD15 (ENSG00000168792),3.09592442
ZBTB5 (ENSG00000168795),3.87970576628
CHTF8 (ENSG00000168802),6.03452387533
ADAL (ENSG00000168803),3.82273014794
LCMT2 (ENSG00000168806),3.86789646399
SNTB2 (ENSG00000168807),2.36176835942
IL12A (ENSG00000168811),0.333423733725
ZNF507 (ENSG00000168813),2.70929063572
STX18 (ENSG00000168818),4.46008724012
NSG1 (ENSG00000168824),0.0565835283664
ZBTB49 (ENSG00000168826),1.19534759832
GFM1 (ENSG00000168827),4.89093302171
OR13J1 (ENSG00000168828),0.0
HTR1E (ENSG00000168830),0.0
FSTL5 (ENSG00000168843),0.0
TPTE2P5 (ENSG00000168852),0.150559676575
DDX19A (ENSG00000168872),5.18982455888
ATOH8 (ENSG00000168874),3.98276546258
SOX14 (ENSG00000168875),0.0
ANKRD49 (ENSG00000168876),3.78764141448
SFTPB (ENSG00000168878),0.0
USP39 (ENSG00000168883),5.39334755138
TNIP2 (ENSG00000168884),4.23572705984
C2orf68 (ENSG00000168887),3.92314918047
TMEM150A (ENSG00000168890),1.72246602447
RNF181 (ENSG00000168894),6.53962412156
VAMP5 (ENSG00000168899),0.790772037862
BTNL3 (ENSG00000168903),0.0
LRRC28 (ENSG00000168904),2.40053792958
MAT2A (ENSG00000168906),7.68943894979
PLA2G4F (ENSG00000168907),0.0
ENHO (ENSG00000168913),0.17632277264
ZNF608 (ENSG00000168916),0.18903382439
SLC35G2 (ENSG00000168917),3.60880924268
INPP5D (ENSG00000168918),0.163498732283
LETM1 (ENSG00000168924),4.21567859661
CTRB1 (ENSG00000168925),0.0
CTRB2 (ENSG00000168928),0.0
TRIM49 (ENSG00000168930),0.0
TMEM129 (ENSG00000168936),3.87282875953
PPIC (ENSG00000168938),6.00988458893
SPRY3 (ENSG00000168939),0.545968369105
CEP120 (ENSG00000168944),2.7949356628
STXBP6 (ENSG00000168952),0.321928094887
TM4SF20 (ENSG00000168955),0.124328135002
MFF (ENSG00000168958),6.97876765104
GRM5 (ENSG00000168959),0.0
LGALS9 (ENSG00000168961),0.604071323669
PMCHL1 (ENSG00000168967),0.0
JMJD7-PLA2G4B (ENSG00000168970),1.64616265716
OR7E102P (ENSG00000168992),0.0
CPLX1 (ENSG00000168993),0.310340120612
PXDC1 (ENSG00000168994),4.99864683901
SIGLEC7 (ENSG00000168995),0.0
NTSR2 (ENSG00000169006),0.0
E2F6 (ENSG00000169016),3.73443866614
FEM1B (ENSG00000169018),4.39506279952
COMMD8 (ENSG00000169019),4.26753579807
ATP5ME (ENSG00000169020),9.21171798322
UQCRFS1 (ENSG00000169021),4.75595576955
SLC49A3 (ENSG00000169026),0.0143552929771
COL4A3 (ENSG00000169031),4.54473265593
MAP2K1 (ENSG00000169032),5.6264391367
KLK7 (ENSG00000169035),0.0
PMCHL2 (ENSG00000169040),0.0
HNRNPH1 (ENSG00000169045),9.30126754057
IRS1 (ENSG00000169047),1.62760683813
MECP2 (ENSG00000169057),3.67355642399
VCX3A (ENSG00000169059),0.150559676575
UPF3A (ENSG00000169062),6.11040500674
ZBBX (ENSG00000169064),0.0143552929771
ACTBL2 (ENSG00000169067),0.0703893278914
ROR2 (ENSG00000169071),3.55458885168
Z99496.1 (ENSG00000169075),0.0840642647885
AR (ENSG00000169083),1.07724299893
DHRSX (ENSG00000169084),3.50969584193
VXN (ENSG00000169085),0.0426443374085
HSPBAP1 (ENSG00000169087),2.56803210477
ASMTL (ENSG00000169093),3.68818035859
SLC25A6 (ENSG00000169100),7.904423884
CHST14 (ENSG00000169105),4.25550073315
PARM1 (ENSG00000169116),0.0976107966264
CSNK1G1 (ENSG00000169118),2.57531233069
FAM110B (ENSG00000169122),1.37851162325
ARMC4 (ENSG00000169126),1.344828497
AFAP1L2 (ENSG00000169129),1.88362081629
ZNF354A (ENSG00000169131),2.84999925947
ATF5 (ENSG00000169136),3.62058641045
UBE2V2 (ENSG00000169139),6.08108392869
GOT1L1 (ENSG00000169154),0.0
ZBTB43 (ENSG00000169155),2.63459326845
AL159987.1 (ENSG00000169164),0.0
CPT1C (ENSG00000169169),1.29865831556
PCSK9 (ENSG00000169174),5.62263756654
XPO6 (ENSG00000169180),6.45368218587
GSG1L (ENSG00000169181),0.0
MN1 (ENSG00000169184),3.08065766335
APEX2 (ENSG00000169188),4.54535064482
NSMCE1 (ENSG00000169189),6.05071934775
CCDC126 (ENSG00000169193),1.88362081629
IL13 (ENSG00000169194),0.0
NPIPB12 (ENSG00000169203),4.75221336787
OR10G3 (ENSG00000169208),0.0
RAB3B (ENSG00000169213),0.941106310946
OR6F1 (ENSG00000169214),0.0
CD2BP2 (ENSG00000169217),4.9772799235
RSPO1 (ENSG00000169218),0.0
RGS14 (ENSG00000169220),2.08406426479
TBC1D10B (ENSG00000169221),4.93357263826
LMAN2 (ENSG00000169223),7.16952419715
GCSAML (ENSG00000169224),0.0
RAB24 (ENSG00000169228),4.73389660525
PRELID1 (ENSG00000169230),7.73822740037
THBS3 (ENSG00000169231),2.87578006307
CA5B (ENSG00000169239),1.31034012061
SLC50A1 (ENSG00000169241),4.72137265948
EFNA1 (ENSG00000169242),5.5077946402
CXCL10 (ENSG00000169245),0.0
NPIPB3 (ENSG00000169246),3.84197311893
SH3TC2 (ENSG00000169247),0.863938450424
CXCL11 (ENSG00000169248),0.0
ZRSR2 (ENSG00000169249),3.7591558338
NMD3 (ENSG00000169251),5.05918219921
ADRB2 (ENSG00000169252),1.94860084749
AL669983.1 (ENSG00000169253),0.464668267003
B3GALNT1 (ENSG00000169255),2.77188557852
GPRIN1 (ENSG00000169258),2.0071955014
HSPB3 (ENSG00000169271),0.238786859587
KCNAB1 (ENSG00000169282),0.150559676575
MRPL1 (ENSG00000169288),4.57228336665
SHE (ENSG00000169291),0.0
NR0B1 (ENSG00000169297),0.516015147004
PGM2 (ENSG00000169299),4.18507363788
STK32A (ENSG00000169302),0.13750352375
IL1RAPL1 (ENSG00000169306),0.0
P2RY12 (ENSG00000169313),0.0
C22orf15 (ENSG00000169314),0.0143552929771
GUSBP12 (ENSG00000169325),0.0
OR5AU1 (ENSG00000169327),0.0
KIAA1024 (ENSG00000169330),0.604071323669
PDILT (ENSG00000169340),0.0
UMOD (ENSG00000169344),0.0
GP2 (ENSG00000169347),0.0
SLC33A1 (ENSG00000169359),3.20945336563
SNUPN (ENSG00000169371),4.61706334389
CRADD (ENSG00000169372),3.17472598771
SIN3A (ENSG00000169375),4.63110428237
ARL13B (ENSG00000169379),3.20789285164
RNASE2 (ENSG00000169385),0.0
ELSPBP1 (ENSG00000169393),0.0
RNASE3 (ENSG00000169397),0.0
PTK2 (ENSG00000169398),5.23764019504
RSPH10B2 (ENSG00000169402),0.0
PTAFR (ENSG00000169403),0.0285691521968
PTPN9 (ENSG00000169410),3.8747969659
RNASE6 (ENSG00000169413),0.0
NPR1 (ENSG00000169418),4.01970191444
KCNK9 (ENSG00000169427),0.0
CXCL8 (ENSG00000169429),0.641546029088
SCN9A (ENSG00000169432),1.35049724708
RASSF6 (ENSG00000169435),0.0703893278914
COL22A1 (ENSG00000169436),0.0
SDC2 (ENSG00000169439),7.01357391919
CD52 (ENSG00000169442),0.0
MMGT1 (ENSG00000169446),3.80735492206
SPRR1B (ENSG00000169469),0.0565835283664
SPRR1A (ENSG00000169474),0.0
OR4K14 (ENSG00000169484),0.0
OR4K15 (ENSG00000169488),0.0
TM2D2 (ENSG00000169490),5.30231905095
HTRA4 (ENSG00000169495),0.0703893278914
PLEKHA2 (ENSG00000169499),5.0285691522
CLIC4 (ENSG00000169504),6.20026107981
SLC38A11 (ENSG00000169507),0.0
GPR183 (ENSG00000169508),0.545968369105
CRCT1 (ENSG00000169509),0.0
CCDC8 (ENSG00000169515),0.0285691521968
METTL15 (ENSG00000169519),2.89336221076
ZNF280A (ENSG00000169548),0.0
MUC15 (ENSG00000169550),0.0143552929771
CT55 (ENSG00000169551),0.0
ZEB2 (ENSG00000169554),2.516015147
GJB1 (ENSG00000169562),0.0
PCBP1 (ENSG00000169564),7.68292437784
HINT1 (ENSG00000169567),9.16004787957
DTWD2 (ENSG00000169570),1.85996954822
VPREB1 (ENSG00000169575),0.0
CLIC3 (ENSG00000169583),4.79285535236
INO80E (ENSG00000169592),5.86641348112
BNC1 (ENSG00000169594),0.0976107966264
DFFB (ENSG00000169598),2.64616265716
NFU1 (ENSG00000169599),4.62468581053
ANTXR1 (ENSG00000169604),6.50827017557
GKN1 (ENSG00000169605),0.879705766282
CKAP2L (ENSG00000169607),3.76977173925
C15orf40 (ENSG00000169609),5.26077843189
RAMAC (ENSG00000169612),4.36737106565
PROKR1 (ENSG00000169618),0.0
APLF (ENSG00000169621),0.111031312389
BOLA2B (ENSG00000169627),6.44741389205
RGPD8 (ENSG00000169629),1.11769504267
HIC2 (ENSG00000169635),1.05658352837
LUZP1 (ENSG00000169641),3.68369645431
HEXDC (ENSG00000169660),3.15218341906
BCRP6 (ENSG00000169662),0.0
BCRP2 (ENSG00000169668),0.765534746363
DRD5 (ENSG00000169676),0.0
BUB1 (ENSG00000169679),4.92076967302
SPNS1 (ENSG00000169682),5.33878094389
LRRC45 (ENSG00000169683),4.51032901949
CHRNA5 (ENSG00000169684),4.22650852981
MT1B (ENSG00000169688),0.0
CENPX (ENSG00000169689),6.80593729316
AGPAT2 (ENSG00000169692),4.38612115681
ASPSCR1 (ENSG00000169696),4.90929308582
GP9 (ENSG00000169704),0.0
FASN (ENSG00000169710),6.66590435495
CNBP (ENSG00000169714),8.1706762095
MT1E (ENSG00000169715),7.31224766667
ACTRT2 (ENSG00000169717),0.0
DUS1L (ENSG00000169718),6.6322682155
GPS1 (ENSG00000169727),6.31741261376
RFNG (ENSG00000169733),3.60644222813
DCXR (ENSG00000169738),5.65906827484
ZNF32 (ENSG00000169740),3.516015147
LDB2 (ENSG00000169744),0.0565835283664
RAC3 (ENSG00000169750),4.06350294231
NRG4 (ENSG00000169752),5.41006969176
LIMS1 (ENSG00000169756),4.41886457739
TMEM266 (ENSG00000169758),0.321928094887
NLGN1 (ENSG00000169760),0.0
TAPT1 (ENSG00000169762),2.82171021503
PRYP3 (ENSG00000169763),0.0
UGP2 (ENSG00000169764),5.54070926267
TAS2R1 (ENSG00000169777),0.0
LINGO1 (ENSG00000169783),0.0285691521968
PRY (ENSG00000169789),0.0
RBMY1F (ENSG00000169800),0.0
PRY2 (ENSG00000169807),0.0
RBMY1HP (ENSG00000169811),0.0143552929771
HNRNPF (ENSG00000169813),7.20035917896
BTD (ENSG00000169814),4.21955576917
CSGALNACT2 (ENSG00000169826),2.80735492206
TACR3 (ENSG00000169836),0.0
GSX1 (ENSG00000169840),0.0
TSPY14P (ENSG00000169849),0.0
PCDH7 (ENSG00000169851),3.30012372457
ROBO1 (ENSG00000169855),5.84021143266
ONECUT1 (ENSG00000169856),0.0426443374085
AVEN (ENSG00000169857),3.72027846523
P2RY1 (ENSG00000169860),0.263034405834
CTNND2 (ENSG00000169862),0.0143552929771
TRIM56 (ENSG00000169871),3.52857131887
MUC17 (ENSG00000169876),0.13750352375
AHSP (ENSG00000169877),0.0
WNT10B (ENSG00000169884),2.06004738367
CALML6 (ENSG00000169885),0.226508529809
REPS2 (ENSG00000169891),0.910732661903
MUC3A (ENSG00000169894),0.13750352375
SYAP1 (ENSG00000169895),4.23496109484
ITGAM (ENSG00000169896),0.0
PYDC1 (ENSG00000169900),0.0
TPST1 (ENSG00000169902),3.75274859141
TM4SF4 (ENSG00000169903),0.18903382439
TOR1AIP2 (ENSG00000169905),3.82273014794
S100G (ENSG00000169906),0.0
TM4SF1 (ENSG00000169908),8.8127549098
OTUD3 (ENSG00000169914),2.66902676551
OTUD7A (ENSG00000169918),0.150559676575
GUSB (ENSG00000169919),6.26040209303
BRD3 (ENSG00000169925),3.91456452349
KLF13 (ENSG00000169926),5.61794491742
FRMPD4 (ENSG00000169933),0.0285691521968
ZFPM2 (ENSG00000169946),0.150559676575
ZNF764 (ENSG00000169951),2.56559717585
HSFY2 (ENSG00000169953),0.0143552929771
ZNF747 (ENSG00000169955),2.48026512205
ZNF768 (ENSG00000169957),4.06177619759
TAS1R3 (ENSG00000169962),0.367371065649
TMEM42 (ENSG00000169964),4.20241772158
MAP3K2 (ENSG00000169967),3.37573453858
PUSL1 (ENSG00000169972),4.43562859405
SF3B5 (ENSG00000169976),7.20925839367
ZNF35 (ENSG00000169981),3.08746284125
TIGD4 (ENSG00000169989),0.226508529809
IFFO2 (ENSG00000169991),1.87970576628
NLGN2 (ENSG00000169992),3.01613970266
MYO7B (ENSG00000169994),0.0840642647885
CHD3 (ENSG00000170004),6.58135124717
TMEM154 (ENSG00000170006),0.0976107966264
MYRIP (ENSG00000170011),0.0703893278914
ALCAM (ENSG00000170017),4.90352037372
YWHAG (ENSG00000170027),6.90761176285
UBE2E3 (ENSG00000170035),6.02746372341
CNTROB (ENSG00000170037),5.24107745818
TRAPPC1 (ENSG00000170043),7.37903173203
ZPLD1 (ENSG00000170044),0.0426443374085
KCNAB3 (ENSG00000170049),1.22650852981
SERPINA9 (ENSG00000170054),0.0
FAM153A (ENSG00000170074),0.0
GPR37L1 (ENSG00000170075),0.0565835283664
SIMC1 (ENSG00000170085),2.62293035092
TMEM192 (ENSG00000170088),2.54349588343
AC106795.1 (ENSG00000170089),4.71534429536
NSG2 (ENSG00000170091),0.0703893278914
SPDYE5 (ENSG00000170092),0.286881147788
SERPINA6 (ENSG00000170099),0.0
ZNF778 (ENSG00000170100),2.42760617278
NIPA1 (ENSG00000170113),3.20006486151
FOXD4 (ENSG00000170122),0.526068811668
GPR25 (ENSG00000170128),0.0
UBE2E1 (ENSG00000170142),6.14077865578
HNRNPA3 (ENSG00000170144),7.97022095642
SIK2 (ENSG00000170145),2.06004738367
AL391987.1 (ENSG00000170152),0.0
RNF150 (ENSG00000170153),3.23419472295
CCDC144A (ENSG00000170160),0.0703893278914
AL512625.1 (ENSG00000170161),1.66902676551
VGLL2 (ENSG00000170162),0.0143552929771
CR848007.1 (ENSG00000170165),0.0
HOXD4 (ENSG00000170166),0.124328135002
CHRNB1 (ENSG00000170175),2.04963076772
HOXD12 (ENSG00000170178),0.0
GYPA (ENSG00000170180),0.0
USP38 (ENSG00000170185),2.45943161864
SLC16A5 (ENSG00000170190),3.49952702422
NANP (ENSG00000170191),1.71369581484
ANKK1 (ENSG00000170209),0.0143552929771
ADRA1B (ENSG00000170214),1.40599235968
ADPRM (ENSG00000170222),3.09761079663
FABP6 (ENSG00000170231),0.111031312389
PWWP2A (ENSG00000170234),3.57410150809
USP50 (ENSG00000170236),0.0
USP47 (ENSG00000170242),5.03121873061
PDCD6IP (ENSG00000170248),6.14302600389
MRGPRX1 (ENSG00000170255),0.0
ZNF212 (ENSG00000170260),2.71369581484
MRAP (ENSG00000170262),0.0
FAM161A (ENSG00000170264),2.79908730607
ZNF282 (ENSG00000170265),3.46988597627
GLB1 (ENSG00000170266),5.07510472221
GON7 (ENSG00000170270),4.83137058797
FAXDC2 (ENSG00000170271),0.722466024471
CRTAP (ENSG00000170275),7.09581895598
HSPB2 (ENSG00000170276),0.604071323669
C7orf33 (ENSG00000170279),0.0
CNGB3 (ENSG00000170289),0.0
SLN (ENSG00000170290),0.0
ELP5 (ENSG00000170291),5.22226360353
CMTM8 (ENSG00000170293),1.464668267
GABARAP (ENSG00000170296),8.64753037953
LGALS9B (ENSG00000170298),0.0285691521968
STX8 (ENSG00000170310),5.08746284125
CDK1 (ENSG00000170312),6.56909609526
UBB (ENSG00000170315),10.6833455617
NFRKB (ENSG00000170322),3.19692173382
FABP4 (ENSG00000170323),0.0
FRMPD2 (ENSG00000170324),0.0
PRDM10 (ENSG00000170325),1.81557542886
B3GNT2 (ENSG00000170340),2.9107326619
FOS (ENSG00000170345),1.88362081629
TMED10 (ENSG00000170348),7.41506567664
OR2A20P (ENSG00000170356),0.432959407276
SETMAR (ENSG00000170364),3.52857131887
SMAD1 (ENSG00000170365),3.10097764772
CST5 (ENSG00000170367),0.0
CST2 (ENSG00000170369),0.0
EMX2 (ENSG00000170370),0.0
CST1 (ENSG00000170373),0.124328135002
SP7 (ENSG00000170374),0.0
TCAF2 (ENSG00000170379),0.443606651476
SEMA3E (ENSG00000170381),0.0703893278914
LRRN2 (ENSG00000170382),0.910732661903
SLC30A1 (ENSG00000170385),4.03826057518
DCLK2 (ENSG00000170390),3.02147972741
ZNF804A (ENSG00000170396),0.400537929584
AC091390.1 (ENSG00000170409),0.0
GPRC5C (ENSG00000170412),0.910732661903
TMEM182 (ENSG00000170417),2.13093086983
VSTM2A (ENSG00000170419),0.464668267003
KRT8 (ENSG00000170421),10.4278366035
KRT78 (ENSG00000170423),0.0976107966264
ADORA2B (ENSG00000170425),2.74200621087
SDR9C7 (ENSG00000170426),0.0
MGMT (ENSG00000170430),3.62993940944
METTL7B (ENSG00000170439),1.89530262133
KRT86 (ENSG00000170442),1.43295940728
HARS (ENSG00000170445),6.49281457257
NFXL1 (ENSG00000170448),2.94673086014
KRT75 (ENSG00000170454),0.0
DENND5B (ENSG00000170456),3.32481060342
CD14 (ENSG00000170458),0.263034405834
DNAJC18 (ENSG00000170464),1.89917563048
KRT6C (ENSG00000170465),0.0
RIOX1 (ENSG00000170468),3.43696133783
SPATA24 (ENSG00000170469),3.25096157353
RALGAPB (ENSG00000170471),3.5210507369
PYM1 (ENSG00000170473),5.04963076772
MZB1 (ENSG00000170476),0.124328135002
KRT4 (ENSG00000170477),0.454175893186
SLC23A1 (ENSG00000170482),0.0976107966264
KRT74 (ENSG00000170484),0.0
NPAS2 (ENSG00000170485),3.94579495674
KRT72 (ENSG00000170486),0.0565835283664
KISS1 (ENSG00000170498),0.0
LONRF2 (ENSG00000170500),0.18903382439
NUDT9 (ENSG00000170502),4.44493204894
HSD17B13 (ENSG00000170509),0.13750352375
PA2G4 (ENSG00000170515),8.1754747007
COX7B2 (ENSG00000170516),0.411426245726
ELOVL6 (ENSG00000170522),4.12598165385
KRT83 (ENSG00000170523),0.20163386117
PFKFB3 (ENSG00000170525),3.86195536414
TMC7 (ENSG00000170537),2.55826763406
ARL6IP1 (ENSG00000170540),7.66170685181
SERPINB9 (ENSG00000170542),1.35049724708
SMAGP (ENSG00000170545),1.76128527336
IRX1 (ENSG00000170549),0.0
CDH2 (ENSG00000170558),6.23227701027
IRX2 (ENSG00000170561),0.0
EMB (ENSG00000170571),3.50080205306
SIX2 (ENSG00000170577),3.62058641045
DLGAP1 (ENSG00000170579),0.0
STAT2 (ENSG00000170581),3.83895176695
NUDCD2 (ENSG00000170584),5.33199177823
IRF2BP1 (ENSG00000170604),3.07382023329
OR9K2 (ENSG00000170605),0.0
HSPA4 (ENSG00000170606),5.84146999947
FOXA3 (ENSG00000170608),0.0143552929771
FAM71B (ENSG00000170613),0.0
SLC26A5 (ENSG00000170615),0.0
COMMD5 (ENSG00000170619),5.21179097625
SGCD (ENSG00000170624),0.0426443374085
GTSF1 (ENSG00000170627),0.0565835283664
DPY19L2P2 (ENSG00000170629),2.66448284036
ZNF16 (ENSG00000170631),2.45943161864
ARMC10 (ENSG00000170632),4.15542543175
RNF34 (ENSG00000170633),4.67694435911
ACYP2 (ENSG00000170634),2.85598969731
TRABD (ENSG00000170638),5.32840565896
ATF7 (ENSG00000170653),4.36667191611
RASA4B (ENSG00000170667),1.90303827011
SOCS6 (ENSG00000170677),3.4620523188
CAVIN4 (ENSG00000170681),0.565597175854
OR10A3 (ENSG00000170683),0.0
ZNF296 (ENSG00000170684),1.09761079663
OR5E1P (ENSG00000170688),0.0
HOXB9 (ENSG00000170689),1.3840498068
TTLL6 (ENSG00000170703),0.321928094887
POLH (ENSG00000170734),2.70708299177
SYT9 (ENSG00000170743),0.0
KCNS3 (ENSG00000170745),0.298658315565
RBMXL2 (ENSG00000170748),0.0
KIF5B (ENSG00000170759),5.46923479367
GPR37 (ENSG00000170775),3.40463068422
AKAP13 (ENSG00000170776),3.87872534148
TPD52L3 (ENSG00000170777),0.0
CDCA4 (ENSG00000170779),4.96716860753
OR10A4 (ENSG00000170782),0.0
SDR16C5 (ENSG00000170786),0.124328135002
DYDC1 (ENSG00000170788),0.0
OR10A2 (ENSG00000170790),0.0
CHCHD7 (ENSG00000170791),5.124328135
HTRA3 (ENSG00000170801),3.0285691522
FOXN2 (ENSG00000170802),2.29278174923
LMOD2 (ENSG00000170807),0.0
BFSP2 (ENSG00000170819),0.0
FSHR (ENSG00000170820),0.0
CELP (ENSG00000170827),0.0
USP32 (ENSG00000170832),4.26903314646
CEL (ENSG00000170835),0.13750352375
PPM1D (ENSG00000170836),3.1779177922
GPR27 (ENSG00000170837),0.0565835283664
AC093323.1 (ENSG00000170846),3.53106949273
PSG6 (ENSG00000170848),0.0285691521968
KBTBD2 (ENSG00000170852),4.56681515401
RIOX2 (ENSG00000170854),3.66902676551
TRIAP1 (ENSG00000170855),5.55305325277
LILRP2 (ENSG00000170858),0.0
LSM3 (ENSG00000170860),5.173926932
KIAA0232 (ENSG00000170871),2.74200621087
MTSS1 (ENSG00000170873),0.68706068834
TMEM43 (ENSG00000170876),5.30195339513
RNF139 (ENSG00000170881),3.54473265593
RPS9 (ENSG00000170889),11.1853090778
PLA2G1B (ENSG00000170890),0.0
CYTL1 (ENSG00000170891),0.226508529809
TSEN34 (ENSG00000170892),5.05918219921
TRH (ENSG00000170893),0.0
GSTA4 (ENSG00000170899),2.45943161864
MSANTD4 (ENSG00000170903),3.09085343045
NDUFA3 (ENSG00000170906),7.04668749222
OSCAR (ENSG00000170909),0.0976107966264
PAQR8 (ENSG00000170915),0.69599381311
NUDT6 (ENSG00000170917),2.80941444424
TPT1-AS1 (ENSG00000170919),1.60880924268
OR7G3 (ENSG00000170920),0.0
TANC2 (ENSG00000170921),3.10433665981
OR7G2 (ENSG00000170923),0.0
TEX13B (ENSG00000170925),0.0
PKHD1 (ENSG00000170927),0.0
OR1M1 (ENSG00000170929),0.0
NCBP2L (ENSG00000170935),0.0
DNAJC24 (ENSG00000170946),3.9836776947
MBD3L1 (ENSG00000170948),0.0
ZNF160 (ENSG00000170949),2.37016428054
