Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
SP1,141.0,56.0,99.0,98.0,68.0,471.0
SP6,94.0,81.0,46.0,78.0,40.0,352.0
SPAG1,108.0,114.0,28.0,90.0,24.0,357.0
SPOP,135.0,74.0,125.0,109.0,37.0,485.0
SPTY2D1,199.0,84.0,195.0,84.0,43.0,601.0
SRBD1,94.0,69.0,49.0,106.0,29.0,354.0
SRFBP1,125.0,24.0,120.0,30.0,123.0,415.0
SRP19,73.0,40.0,127.0,30.0,75.0,348.0
SRP72,149.0,30.0,61.0,42.0,127.0,389.0
SRPRA,122.0,72.0,83.0,128.0,97.0,475.0
SRSF1,134.0,88.0,138.0,76.0,75.0,519.0
SRSF7,133.0,80.0,155.0,94.0,76.0,537.0
SS18L2,112.0,60.0,112.0,193.0,41.0,501.0
SSRP1,141.0,36.0,129.0,50.0,46.0,392.0
SSU72,98.0,47.0,182.0,43.0,31.0,402.0
ST3GAL4,59.0,26.0,46.0,263.0,43.0,437.0
STAG1,91.0,73.0,76.0,108.0,145.0,479.0
STAG2,117.0,45.0,133.0,169.0,95.0,551.0
STRAP,215.0,85.0,173.0,222.0,101.0,795.0
SUGT1,112.0,40.0,76.0,85.0,48.0,351.0
SUPT16H,94.0,48.0,121.0,67.0,84.0,417.0
SUPT4H1,54.0,46.0,44.0,122.0,113.0,355.0
SWI5,91.0,81.0,62.0,58.0,67.0,359.0
SYS1,48.0,62.0,76.0,142.0,41.0,363.0
TAF13,119.0,46.0,114.0,62.0,45.0,372.0
TAF6,88.0,52.0,82.0,94.0,54.0,365.0
TAF7,190.0,114.0,155.0,163.0,73.0,683.0
TAF8,86.0,63.0,74.0,119.0,66.0,415.0
TARDBP,70.0,30.0,98.0,100.0,61.0,353.0
TBL1XR1,69.0,21.0,88.0,47.0,149.0,366.0
TBL3,137.0,58.0,138.0,153.0,63.0,558.0
TBR1,128.0,101.0,36.0,48.0,26.0,350.0
TBXAS1,118.0,104.0,50.0,177.0,40.0,495.0
TCEB1,90.0,70.0,120.0,70.0,46.0,389.0
TFRC,147.0,45.0,88.0,52.0,36.0,376.0
TIAL1,54.0,33.0,125.0,93.0,57.0,360.0
TIMELESS,100.0,57.0,139.0,65.0,38.0,404.0
TIMM23,112.0,34.0,30.0,161.0,104.0,445.0
TLN1,85.0,46.0,101.0,76.0,64.0,379.0
TM9SF1,124.0,114.0,24.0,190.0,25.0,456.0
TMED10,234.0,39.0,105.0,77.0,134.0,565.0
TMED2,174.0,41.0,112.0,78.0,117.0,505.0
TMEM258,174.0,48.0,106.0,53.0,153.0,508.0
TNFRSF1A,128.0,57.0,79.0,71.0,34.0,379.0
TOMM20,248.0,21.0,65.0,25.0,28.0,371.0
TOMM22,197.0,36.0,40.0,67.0,40.0,369.0
TONSL,119.0,50.0,158.0,62.0,43.0,446.0
TOP2A,99.0,90.0,73.0,41.0,61.0,386.0
TPD52L2,99.0,83.0,54.0,35.0,71.0,349.0
TPST1,151.0,26.0,58.0,87.0,59.0,375.0
TRAPPC8,197.0,77.0,163.0,178.0,66.0,676.0
TRIAP1,99.0,40.0,134.0,24.0,100.0,406.0
TRIP12,112.0,76.0,94.0,145.0,82.0,510.0
TRMT5,148.0,52.0,97.0,44.0,59.0,397.0
TRPS1,124.0,74.0,72.0,117.0,20.0,401.0
TRRAP,148.0,106.0,271.0,120.0,77.0,700.0
TSEN2,74.0,55.0,146.0,125.0,22.0,444.0
TSPAN13,110.0,87.0,30.0,125.0,23.0,363.0
TSR2,85.0,56.0,125.0,63.0,93.0,396.0
TTC19,97.0,85.0,39.0,101.0,29.0,359.0
TTI2,103.0,89.0,77.0,77.0,40.0,388.0
TUBGCP6,53.0,49.0,20.0,146.0,82.0,354.0
TXLNA,53.0,74.0,53.0,156.0,44.0,390.0
TYMS,73.0,33.0,133.0,86.0,35.0,351.0
UBA1,132.0,62.0,74.0,96.0,52.0,407.0
UBAP1,108.0,32.0,78.0,151.0,27.0,399.0
UBE2J1,123.0,73.0,113.0,81.0,56.0,450.0
UBE2V2,56.0,48.0,76.0,188.0,16.0,387.0
UGGT1,117.0,38.0,92.0,100.0,55.0,427.0
UMPS,139.0,55.0,183.0,83.0,41.0,473.0
USP36,87.0,34.0,115.0,77.0,63.0,391.0
UTP11L,138.0,36.0,134.0,75.0,72.0,458.0
UTP15,166.0,100.0,155.0,115.0,133.0,659.0
UTP18,127.0,39.0,105.0,77.0,129.0,458.0
UTP20,137.0,47.0,126.0,119.0,140.0,550.0
UTP3,237.0,79.0,206.0,141.0,137.0,780.0
UTP6,140.0,40.0,152.0,115.0,142.0,598.0
VAMP7,79.0,83.0,34.0,109.0,48.0,349.0
VARS,239.0,93.0,135.0,161.0,164.0,788.0
VCL,85.0,49.0,108.0,98.0,32.0,369.0
VDAC1,31.0,110.0,33.0,179.0,19.0,363.0
VHL,149.0,104.0,38.0,71.0,54.0,412.0
VMP1,94.0,67.0,47.0,118.0,65.0,390.0
VPS13D,146.0,61.0,101.0,99.0,83.0,470.0
VPS18,169.0,64.0,108.0,88.0,103.0,507.0
VPS28,79.0,28.0,50.0,171.0,73.0,397.0
VPS37C,49.0,40.0,60.0,98.0,134.0,372.0
VSTM2L,86.0,62.0,117.0,84.0,28.0,380.0
WAPL,70.0,61.0,81.0,105.0,73.0,401.0
WASH1,114.0,56.0,91.0,107.0,71.0,451.0
WASHC1,111.0,53.0,100.0,84.0,97.0,453.0
WBP1,104.0,77.0,35.0,118.0,37.0,361.0
WBSCR22,178.0,60.0,133.0,103.0,93.0,572.0
WDHD1,160.0,89.0,154.0,90.0,74.0,547.0
WDR1,66.0,24.0,67.0,49.0,148.0,355.0
WDR24,118.0,71.0,108.0,115.0,79.0,496.0
WDR25,207.0,74.0,64.0,190.0,134.0,647.0
WDR3,233.0,115.0,203.0,156.0,188.0,890.0
WDR36,218.0,79.0,142.0,183.0,103.0,724.0
WDR43,227.0,79.0,190.0,139.0,178.0,784.0
WDR44,92.0,24.0,34.0,115.0,115.0,378.0
WDR46,90.0,26.0,103.0,52.0,136.0,400.0
WDR74,175.0,50.0,83.0,43.0,143.0,495.0
WDR75,210.0,53.0,232.0,118.0,157.0,754.0
WDR88,83.0,116.0,22.0,115.0,36.0,362.0
WDR91,33.0,11.0,71.0,119.0,116.0,352.0
WNK1,190.0,69.0,72.0,76.0,103.0,512.0
WRB,123.0,58.0,62.0,252.0,23.0,516.0
XRN2,134.0,39.0,121.0,38.0,80.0,424.0
YARS,184.0,51.0,140.0,167.0,87.0,623.0
YKT6,105.0,62.0,46.0,254.0,36.0,507.0
YRDC,211.0,105.0,209.0,199.0,131.0,842.0
YWHAE,68.0,49.0,85.0,123.0,62.0,398.0
ZBTB8OS,181.0,51.0,123.0,81.0,32.0,468.0
ZDHHC8,87.0,65.0,51.0,158.0,52.0,405.0
ZER1,119.0,86.0,175.0,57.0,39.0,473.0
ZFP82,84.0,112.0,30.0,122.0,76.0,412.0
ZFR,149.0,49.0,77.0,60.0,72.0,400.0
ZMYM4,132.0,39.0,111.0,58.0,59.0,402.0
ZNF222,145.0,120.0,73.0,119.0,27.0,469.0
ZNF335,115.0,15.0,35.0,90.0,98.0,363.0
ZNF443,34.0,19.0,55.0,164.0,82.0,352.0
ZNF584,60.0,113.0,40.0,122.0,31.0,349.0
ZNF598,75.0,54.0,69.0,129.0,61.0,402.0
ZNF606,90.0,82.0,30.0,128.0,53.0,376.0
ZNF880,41.0,72.0,37.0,160.0,94.0,403.0
ZNHIT3,192.0,79.0,131.0,204.0,137.0,734.0
ZPR1,138.0,49.0,173.0,116.0,32.0,519.0
ZSWIM6,166.0,50.0,70.0,35.0,39.0,368.0
