Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
FAM110C,70.0,22.0,43.0,32.0,50.0,219.0
FAM127B,49.0,22.0,64.0,20.0,28.0,208.0
FAM133B,46.0,28.0,83.0,59.0,42.0,290.0
FAM134C,46.0,21.0,43.0,69.0,23.0,228.0
FAM150A,105.0,30.0,45.0,36.0,41.0,266.0
FAM151B,103.0,90.0,50.0,38.0,29.0,306.0
FAM157A,49.0,19.0,81.0,33.0,49.0,231.0
FAM157B,110.0,42.0,98.0,106.0,96.0,457.0
FAM160B2,67.0,28.0,60.0,29.0,48.0,228.0
FAM161B,77.0,23.0,61.0,28.0,27.0,219.0
FAM168A,54.0,38.0,28.0,94.0,29.0,254.0
FAM168B,68.0,48.0,33.0,70.0,32.0,257.0
FAM179A,65.0,49.0,49.0,24.0,20.0,202.0
FAM185A,56.0,19.0,74.0,25.0,19.0,214.0
FAM186B,95.0,31.0,39.0,56.0,31.0,253.0
FAM188B,69.0,15.0,45.0,39.0,45.0,230.0
FAM189B,48.0,30.0,48.0,34.0,48.0,212.0
FAM195A,71.0,30.0,78.0,39.0,42.0,281.0
FAM209A,51.0,43.0,19.0,85.0,48.0,253.0
FAM215A,52.0,22.0,75.0,43.0,31.0,223.0
FAM216A,69.0,36.0,69.0,147.0,24.0,343.0
FAM218A,59.0,33.0,27.0,56.0,29.0,212.0
FAM219B,41.0,45.0,30.0,136.0,30.0,288.0
FAM21C,73.0,25.0,39.0,48.0,34.0,233.0
FAM231A,70.0,29.0,50.0,67.0,31.0,261.0
FAM231AP,49.0,46.0,33.0,52.0,27.0,212.0
FAM231BP,73.0,20.0,59.0,66.0,83.0,308.0
FAM231D,47.0,33.0,38.0,55.0,42.0,221.0
FAM234A,87.0,44.0,71.0,71.0,82.0,371.0
FAM49B,61.0,48.0,49.0,80.0,30.0,281.0
FAM65B,67.0,27.0,78.0,35.0,39.0,257.0
FAM69A,55.0,52.0,53.0,87.0,42.0,306.0
FAM72A,52.0,22.0,36.0,127.0,56.0,304.0
FAM73A,58.0,37.0,67.0,41.0,36.0,245.0
FAM83B,65.0,108.0,41.0,76.0,48.0,338.0
FAM83H,91.0,41.0,47.0,48.0,47.0,305.0
FAM89A,63.0,64.0,15.0,55.0,16.0,222.0
FAM96A,64.0,17.0,67.0,33.0,22.0,212.0
FAM98C,83.0,28.0,66.0,51.0,59.0,291.0
FAM9A,75.0,56.0,18.0,40.0,13.0,214.0
FAN1,52.0,32.0,55.0,39.0,43.0,222.0
FANCA,44.0,22.0,68.0,53.0,83.0,264.0
FANCG,73.0,61.0,27.0,40.0,30.0,240.0
FAR2,65.0,27.0,35.0,45.0,39.0,231.0
FARSA,170.0,54.0,158.0,108.0,104.0,591.0
FARSB,139.0,33.0,118.0,92.0,100.0,481.0
FASTK,81.0,44.0,66.0,49.0,31.0,293.0
FASTKD2,41.0,23.0,74.0,31.0,23.0,204.0
FBL,81.0,27.0,93.0,39.0,80.0,317.0
FBLIM1,82.0,26.0,39.0,42.0,24.0,226.0
FBLN1,80.0,83.0,25.0,54.0,21.0,261.0
FBP1,79.0,46.0,58.0,152.0,31.0,374.0
FBXL13,48.0,39.0,22.0,99.0,25.0,236.0
FBXL14,69.0,25.0,13.0,147.0,19.0,285.0
FBXL18,26.0,40.0,29.0,102.0,45.0,239.0
FBXL19,69.0,23.0,52.0,21.0,42.0,215.0
FBXL20,32.0,28.0,71.0,30.0,79.0,237.0
FBXL3,62.0,41.0,37.0,87.0,56.0,280.0
FBXO21,94.0,36.0,38.0,32.0,20.0,217.0
FBXO31,53.0,51.0,27.0,17.0,47.0,204.0
FBXO36,48.0,50.0,31.0,34.0,35.0,203.0
FBXO42,74.0,33.0,65.0,83.0,22.0,296.0
FBXO6,95.0,22.0,30.0,23.0,58.0,223.0
FBXW10,24.0,46.0,23.0,124.0,24.0,234.0
FBXW11,61.0,40.0,26.0,93.0,18.0,243.0
FBXW7,163.0,58.0,232.0,74.0,66.0,585.0
FCF1,183.0,68.0,138.0,94.0,89.0,576.0
FCGR1B,51.0,20.0,31.0,31.0,65.0,226.0
FCGR2A,82.0,135.0,55.0,138.0,31.0,432.0
FCRLA,47.0,43.0,46.0,55.0,57.0,253.0
FEM1A,41.0,37.0,30.0,64.0,25.0,202.0
FEM1C,73.0,36.0,53.0,64.0,25.0,250.0
FERMT2,173.0,45.0,117.0,149.0,88.0,565.0
FEZ2,43.0,17.0,66.0,33.0,52.0,219.0
FGD1,101.0,71.0,60.0,94.0,53.0,390.0
FGF1,57.0,57.0,19.0,85.0,37.0,258.0
FGF21,76.0,27.0,92.0,30.0,34.0,261.0
FGFR1,73.0,26.0,73.0,59.0,107.0,340.0
FGFR1OP,95.0,35.0,39.0,130.0,84.0,362.0
FGFR3,67.0,58.0,44.0,43.0,25.0,248.0
FHL2,67.0,26.0,38.0,27.0,35.0,204.0
FIGNL1,109.0,76.0,45.0,50.0,21.0,308.0
FIP1L1,29.0,21.0,62.0,52.0,38.0,215.0
FKBP1B,53.0,32.0,41.0,37.0,19.0,207.0
FKBP2,58.0,52.0,35.0,56.0,22.0,230.0
FKBP8,49.0,38.0,31.0,106.0,20.0,241.0
FKBP9,66.0,20.0,34.0,29.0,50.0,205.0
FLCN,89.0,38.0,95.0,29.0,70.0,320.0
FLII,118.0,93.0,62.0,151.0,39.0,466.0
FMNL3,46.0,41.0,72.0,52.0,20.0,221.0
FMO6P,82.0,38.0,26.0,62.0,17.0,216.0
FNDC11,40.0,35.0,27.0,62.0,35.0,216.0
FNDC3B,38.0,39.0,20.0,123.0,34.0,240.0
FNDC5,45.0,52.0,72.0,104.0,19.0,290.0
FNTB,118.0,63.0,61.0,171.0,24.0,440.0
FOLH1B,48.0,23.0,66.0,46.0,28.0,215.0
FOXC2,67.0,39.0,55.0,21.0,22.0,206.0
FOXD4L4,56.0,20.0,46.0,58.0,34.0,204.0
FOXD4L5,60.0,28.0,31.0,52.0,45.0,241.0
FOXD4L6,85.0,39.0,47.0,91.0,73.0,329.0
FOXE1,94.0,77.0,38.0,31.0,47.0,278.0
FOXG1,32.0,34.0,32.0,75.0,54.0,221.0
FOXH1,36.0,93.0,29.0,46.0,39.0,240.0
FOXM1,51.0,23.0,44.0,62.0,70.0,254.0
FOXP4,54.0,56.0,42.0,59.0,79.0,288.0
FPGS,105.0,67.0,52.0,118.0,72.0,431.0
FRAT1,52.0,26.0,52.0,38.0,98.0,278.0
FRMD3,61.0,28.0,37.0,55.0,104.0,279.0
FRMD5,68.0,88.0,19.0,19.0,35.0,229.0
FSCN2,39.0,13.0,56.0,21.0,65.0,227.0
FSD1,47.0,28.0,36.0,93.0,30.0,235.0
FTH1P18,46.0,26.0,77.0,53.0,95.0,307.0
FTSJ3,76.0,20.0,127.0,35.0,72.0,332.0
FUBP1,129.0,55.0,94.0,92.0,130.0,498.0
FUNDC2,48.0,56.0,36.0,75.0,19.0,251.0
FUT2,123.0,39.0,29.0,59.0,118.0,374.0
FUT4,46.0,26.0,26.0,101.0,27.0,241.0
FXR1,74.0,33.0,41.0,42.0,35.0,228.0
FYB,41.0,49.0,34.0,61.0,30.0,220.0
FYCO1,67.0,30.0,38.0,98.0,11.0,241.0
FZD10,62.0,26.0,51.0,123.0,69.0,335.0
FZR1,38.0,46.0,57.0,53.0,16.0,220.0
G2E3,72.0,48.0,84.0,41.0,16.0,272.0
G3BP1,68.0,98.0,33.0,173.0,48.0,410.0
G6PD,40.0,36.0,61.0,47.0,76.0,257.0
GABPB1,50.0,34.0,57.0,107.0,47.0,290.0
GABPB2,79.0,68.0,16.0,37.0,22.0,216.0
GADD45GIP1,79.0,16.0,30.0,26.0,47.0,210.0
GAGE2D,40.0,12.0,60.0,27.0,44.0,210.0
GAL,41.0,47.0,21.0,106.0,20.0,241.0
GALNT10,90.0,53.0,35.0,34.0,22.0,222.0
GANAB,65.0,32.0,151.0,43.0,115.0,399.0
GAR1,108.0,81.0,25.0,107.0,27.0,342.0
GART,100.0,34.0,83.0,88.0,46.0,347.0
GATA3,79.0,37.0,46.0,81.0,14.0,270.0
GATA6,55.0,51.0,34.0,35.0,35.0,217.0
GATAD2B,82.0,38.0,28.0,93.0,43.0,272.0
GCGR,37.0,38.0,32.0,31.0,80.0,228.0
GCHFR,82.0,91.0,25.0,57.0,17.0,270.0
GCLM,50.0,27.0,33.0,105.0,24.0,249.0
GCN1,37.0,72.0,25.0,57.0,21.0,217.0
GDF15,23.0,20.0,29.0,106.0,34.0,217.0
GDF5,39.0,28.0,46.0,58.0,52.0,216.0
GDI1,116.0,46.0,32.0,91.0,48.0,324.0
GEMIN4,49.0,22.0,34.0,52.0,33.0,204.0
GEMIN5,48.0,20.0,51.0,81.0,39.0,225.0
GFER,79.0,56.0,130.0,50.0,83.0,416.0
GFM1,114.0,61.0,37.0,24.0,105.0,344.0
GFOD1,43.0,48.0,36.0,44.0,26.0,208.0
GGACT,84.0,76.0,14.0,51.0,11.0,235.0
GGCT,98.0,48.0,22.0,28.0,19.0,210.0
GGN,24.0,18.0,48.0,49.0,107.0,247.0
GGNBP2,178.0,95.0,92.0,158.0,59.0,589.0
GGPS1,103.0,97.0,60.0,134.0,88.0,487.0
GHITM,52.0,33.0,38.0,42.0,32.0,203.0
GIMAP2,89.0,50.0,32.0,24.0,33.0,221.0
GINM1,59.0,34.0,48.0,64.0,42.0,232.0
GINS1,167.0,105.0,188.0,82.0,85.0,612.0
GINS2,102.0,52.0,44.0,46.0,31.0,280.0
GINS3,133.0,60.0,213.0,81.0,52.0,531.0
GINS4,149.0,76.0,187.0,84.0,67.0,558.0
GIT1,62.0,32.0,24.0,58.0,42.0,214.0
GJC1,67.0,44.0,50.0,58.0,27.0,249.0
GLB1L2,70.0,94.0,30.0,80.0,19.0,276.0
GLMN,46.0,38.0,56.0,58.0,47.0,241.0
GLRA3,36.0,27.0,56.0,60.0,36.0,220.0
GLT8D2,84.0,30.0,36.0,46.0,49.0,261.0
GLUD1,49.0,25.0,87.0,34.0,30.0,229.0
GLYATL1,92.0,30.0,12.0,88.0,62.0,287.0
GM2A,42.0,64.0,30.0,36.0,40.0,221.0
GMEB1,53.0,21.0,29.0,36.0,88.0,233.0
GMPPB,59.0,188.0,51.0,68.0,53.0,407.0
GMPS,51.0,44.0,98.0,100.0,147.0,416.0
GNA11,60.0,55.0,23.0,135.0,28.0,305.0
GNA12,44.0,35.0,24.0,62.0,46.0,217.0
GNB2L1,137.0,54.0,152.0,239.0,64.0,648.0
GNB5,15.0,9.0,37.0,117.0,19.0,205.0
GNE,38.0,15.0,44.0,230.0,14.0,344.0
GNL2,69.0,20.0,43.0,19.0,50.0,209.0
GNL3,104.0,20.0,76.0,38.0,26.0,259.0
GOLGA3,89.0,34.0,17.0,40.0,57.0,240.0
GOLGA6A,64.0,42.0,31.0,71.0,34.0,242.0
GOLGA6L4,25.0,22.0,33.0,127.0,26.0,223.0
GOLGA8B,27.0,32.0,38.0,90.0,30.0,208.0
GOLGA8H,60.0,37.0,92.0,92.0,21.0,285.0
GOLGA8J,47.0,32.0,89.0,20.0,20.0,216.0
GOLGA8K,48.0,45.0,84.0,144.0,40.0,338.0
GOLGA8N,45.0,26.0,56.0,78.0,17.0,207.0
GOLGA8O,69.0,46.0,76.0,48.0,32.0,265.0
GOLGA8S,70.0,41.0,68.0,65.0,32.0,287.0
GOLPH3,46.0,18.0,34.0,39.0,77.0,220.0
GON4L,43.0,32.0,45.0,99.0,64.0,265.0
GORASP2,30.0,24.0,112.0,39.0,39.0,239.0
GOSR2,48.0,16.0,49.0,74.0,88.0,276.0
GP1BB,75.0,33.0,22.0,47.0,27.0,215.0
GPAA1,116.0,48.0,58.0,40.0,37.0,293.0
GPAM,55.0,59.0,31.0,69.0,13.0,240.0
GPATCH1,64.0,36.0,31.0,64.0,21.0,220.0
GPATCH8,86.0,47.0,46.0,115.0,33.0,326.0
GPBAR1,85.0,26.0,37.0,26.0,23.0,218.0
GPC4,54.0,23.0,54.0,50.0,13.0,209.0
GPM6A,59.0,37.0,21.0,72.0,50.0,251.0
GPN1,110.0,11.0,60.0,60.0,113.0,338.0
GPN2,128.0,84.0,121.0,178.0,150.0,628.0
GPN3,123.0,40.0,88.0,138.0,181.0,561.0
GPR132,43.0,60.0,23.0,57.0,29.0,227.0
GPR135,125.0,24.0,71.0,29.0,48.0,291.0
GPR158,29.0,47.0,30.0,60.0,74.0,237.0
GPR161,65.0,28.0,61.0,42.0,27.0,235.0
GPR37,53.0,29.0,50.0,27.0,30.0,208.0
GPR4,72.0,43.0,16.0,88.0,30.0,254.0
GPR61,51.0,42.0,24.0,65.0,25.0,209.0
GPR75,42.0,22.0,43.0,69.0,18.0,202.0
GPR84,91.0,44.0,61.0,39.0,20.0,256.0
GPR89A,93.0,117.0,20.0,59.0,26.0,302.0
GPRC5A,36.0,9.0,43.0,26.0,113.0,226.0
GPRC5D,94.0,32.0,34.0,28.0,22.0,224.0
GPRIN1,72.0,40.0,63.0,34.0,35.0,241.0
GPSM2,62.0,32.0,59.0,41.0,26.0,235.0
GPT,113.0,125.0,66.0,145.0,73.0,526.0
GPT2,37.0,46.0,48.0,60.0,32.0,205.0
GPX2,46.0,25.0,39.0,34.0,54.0,204.0
GRAMD1A,77.0,34.0,64.0,122.0,101.0,393.0
GRAMD1C,45.0,37.0,74.0,23.0,26.0,208.0
GRAMD2,46.0,20.0,64.0,41.0,46.0,212.0
GRB14,102.0,29.0,39.0,37.0,27.0,252.0
GRB2,141.0,62.0,49.0,104.0,26.0,392.0
GREB1,76.0,24.0,30.0,30.0,31.0,208.0
GRHL1,67.0,28.0,91.0,32.0,42.0,275.0
GRHL2,44.0,66.0,25.0,99.0,28.0,261.0
GRID2,76.0,33.0,28.0,50.0,13.0,208.0
GRIN1,44.0,31.0,75.0,38.0,39.0,231.0
GRIN2A,52.0,27.0,52.0,40.0,60.0,247.0
GRINA,62.0,38.0,62.0,49.0,81.0,291.0
GRK3,93.0,37.0,126.0,100.0,85.0,452.0
GSDMC,91.0,40.0,58.0,43.0,24.0,263.0
GSKIP,46.0,20.0,33.0,67.0,34.0,212.0
GSS,46.0,31.0,50.0,84.0,35.0,245.0
GTF2A2,107.0,84.0,115.0,71.0,42.0,405.0
GTF2B,83.0,51.0,114.0,65.0,52.0,366.0
GTF2E1,105.0,50.0,68.0,24.0,29.0,281.0
GTF2E2,52.0,38.0,99.0,51.0,40.0,267.0
GTF2H1,42.0,35.0,104.0,56.0,33.0,261.0
GTF2H4,33.0,19.0,127.0,28.0,32.0,240.0
GTF2H5,57.0,41.0,38.0,45.0,34.0,217.0
GTF2I,60.0,22.0,57.0,40.0,46.0,235.0
GTPBP4,146.0,43.0,71.0,32.0,51.0,345.0
GTPBP8,21.0,20.0,113.0,24.0,26.0,219.0
GUCD1,66.0,32.0,19.0,63.0,22.0,204.0
GUK1,91.0,23.0,36.0,39.0,80.0,281.0
GVQW3,91.0,40.0,32.0,61.0,26.0,244.0
GXYLT2,86.0,54.0,14.0,107.0,18.0,279.0
GYLTL1B,41.0,31.0,31.0,76.0,21.0,222.0
GYPC,45.0,32.0,45.0,39.0,92.0,256.0
H3.Y,72.0,38.0,99.0,94.0,30.0,354.0
H3F3C,38.0,34.0,46.0,62.0,32.0,207.0
HACD1,43.0,22.0,86.0,32.0,37.0,226.0
HACE1,76.0,31.0,40.0,59.0,20.0,223.0
HACL1,54.0,37.0,19.0,49.0,49.0,210.0
HADHB,80.0,51.0,34.0,66.0,35.0,263.0
HAND1,52.0,45.0,46.0,52.0,81.0,284.0
HAPLN1,64.0,22.0,38.0,23.0,108.0,253.0
HARS,103.0,29.0,70.0,45.0,68.0,310.0
HARS2,56.0,13.0,34.0,33.0,133.0,255.0
HAUS3,41.0,64.0,36.0,32.0,36.0,212.0
HAUS5,55.0,36.0,51.0,93.0,95.0,330.0
HAUS7,29.0,16.0,28.0,66.0,68.0,210.0
HAUS8,66.0,76.0,47.0,35.0,21.0,251.0
HCCS,54.0,23.0,41.0,59.0,39.0,232.0
HCFC1,81.0,20.0,43.0,60.0,27.0,218.0
HDAC11,47.0,24.0,35.0,56.0,23.0,207.0
HDAC5,79.0,35.0,23.0,49.0,17.0,227.0
HDGFL3,46.0,41.0,55.0,59.0,31.0,251.0
HDGFRP3,77.0,38.0,49.0,49.0,40.0,260.0
HEATR1,64.0,38.0,76.0,49.0,101.0,313.0
HEATR6,45.0,45.0,38.0,47.0,22.0,206.0
HEG1,40.0,39.0,25.0,75.0,31.0,213.0
HERC2,43.0,78.0,25.0,30.0,20.0,210.0
HES4,104.0,46.0,25.0,64.0,63.0,313.0
HEXB,79.0,45.0,29.0,24.0,23.0,212.0
HEXIM1,153.0,55.0,126.0,96.0,112.0,548.0
HFE2,73.0,21.0,27.0,90.0,95.0,298.0
HGC6.3,57.0,33.0,62.0,33.0,112.0,295.0
HGS,39.0,33.0,30.0,63.0,45.0,209.0
HID1,80.0,68.0,42.0,157.0,102.0,448.0
HINFP,95.0,36.0,78.0,153.0,79.0,435.0
HIP1R,38.0,32.0,52.0,75.0,29.0,235.0
HIRA,72.0,46.0,38.0,134.0,104.0,382.0
HIST1H1A,101.0,79.0,26.0,76.0,19.0,302.0
HIST1H2AC,82.0,39.0,73.0,39.0,21.0,267.0
HIST1H2AI,44.0,80.0,34.0,28.0,34.0,217.0
HIST1H2AL,61.0,30.0,22.0,79.0,83.0,284.0
HIST1H2BC,78.0,23.0,77.0,98.0,49.0,329.0
HIST1H2BD,41.0,36.0,42.0,103.0,39.0,251.0
HIST1H2BF,73.0,33.0,39.0,29.0,41.0,221.0
HIST1H2BN,58.0,22.0,105.0,34.0,33.0,269.0
HIST1H3E,49.0,27.0,29.0,62.0,31.0,205.0
HIST1H3F,37.0,16.0,27.0,25.0,99.0,209.0
HIST1H4D,81.0,35.0,23.0,53.0,45.0,245.0
HIST1H4E,37.0,39.0,36.0,69.0,27.0,207.0
HIST2H2AC,33.0,68.0,20.0,56.0,20.0,212.0
HIST2H2BE,107.0,45.0,42.0,67.0,20.0,275.0
HIST2H2BF,44.0,27.0,37.0,106.0,105.0,319.0
HIST2H3A,60.0,24.0,52.0,44.0,62.0,225.0
HIST2H3C,104.0,106.0,44.0,69.0,41.0,361.0
HIST2H3D,59.0,60.0,33.0,66.0,30.0,253.0
HIST2H4B,59.0,50.0,31.0,70.0,46.0,260.0
HK2,55.0,17.0,34.0,101.0,49.0,237.0
HLA-DMA,54.0,21.0,112.0,40.0,15.0,255.0
HMGA1,39.0,19.0,79.0,45.0,33.0,234.0
HMGCS1,135.0,83.0,77.0,81.0,26.0,399.0
HMGN5,53.0,73.0,32.0,115.0,21.0,289.0
HN1,61.0,26.0,40.0,45.0,55.0,230.0
HNRNPA1,64.0,24.0,20.0,66.0,37.0,218.0
HNRNPA3,52.0,37.0,43.0,39.0,43.0,216.0
HNRNPDL,176.0,62.0,122.0,122.0,35.0,522.0
HNRNPH2,91.0,60.0,52.0,177.0,27.0,402.0
HNRNPK,48.0,47.0,24.0,112.0,26.0,262.0
HNRNPL,75.0,35.0,54.0,65.0,66.0,306.0
HNRNPU,74.0,22.0,36.0,68.0,25.0,226.0
HOXA2,89.0,24.0,41.0,40.0,45.0,240.0
HOXA3,47.0,11.0,44.0,60.0,58.0,219.0
HOXB3,86.0,16.0,37.0,27.0,55.0,220.0
HOXC4,40.0,22.0,57.0,51.0,19.0,208.0
HOXD11,52.0,26.0,25.0,80.0,30.0,216.0
HPCA,55.0,31.0,54.0,40.0,25.0,215.0
HPCAL1,76.0,32.0,19.0,35.0,54.0,230.0
HPF1,75.0,31.0,55.0,54.0,30.0,256.0
HPS5,57.0,32.0,41.0,50.0,27.0,202.0
HRAS,80.0,44.0,84.0,38.0,25.0,275.0
HRASLS,49.0,45.0,37.0,55.0,47.0,235.0
HS3ST3A1,79.0,51.0,116.0,64.0,29.0,340.0
HSCB,86.0,42.0,31.0,31.0,34.0,232.0
HSD11B1L,46.0,34.0,34.0,43.0,45.0,205.0
HSD3B2,40.0,36.0,42.0,93.0,20.0,254.0
HSF1,58.0,49.0,51.0,160.0,21.0,321.0
HSP90B1,112.0,41.0,195.0,61.0,157.0,569.0
HSPA4,63.0,38.0,29.0,58.0,19.0,235.0
HSPA5,105.0,89.0,56.0,142.0,84.0,484.0
HSPA8,65.0,82.0,45.0,44.0,80.0,313.0
HSPA9,90.0,20.0,52.0,62.0,82.0,302.0
HSPD1,80.0,34.0,30.0,141.0,46.0,329.0
HSPE1,78.0,31.0,52.0,120.0,87.0,355.0
HSPE1-MOB4,146.0,46.0,167.0,125.0,109.0,605.0
HTD2,70.0,54.0,50.0,66.0,32.0,279.0
HTR1D,65.0,20.0,20.0,70.0,22.0,206.0
HTR2B,48.0,18.0,54.0,27.0,74.0,216.0
HUWE1,171.0,33.0,118.0,74.0,47.0,429.0
HYAL1,31.0,18.0,85.0,51.0,31.0,233.0
HYI,27.0,24.0,30.0,62.0,54.0,203.0
HYOU1,176.0,86.0,142.0,47.0,127.0,562.0
HYPK,37.0,19.0,44.0,63.0,49.0,207.0
IARS,240.0,104.0,111.0,217.0,108.0,777.0
ICAM2,72.0,43.0,32.0,49.0,26.0,219.0
ICT1,60.0,29.0,51.0,34.0,45.0,233.0
ID3,120.0,98.0,45.0,118.0,23.0,401.0
IDH2,77.0,30.0,41.0,42.0,16.0,216.0
IDH3A,71.0,28.0,103.0,41.0,49.0,276.0
IDH3B,44.0,31.0,71.0,43.0,16.0,220.0
IFI44,60.0,36.0,32.0,62.0,35.0,247.0
IFT81,46.0,26.0,50.0,45.0,27.0,202.0
IGBP1,44.0,23.0,93.0,25.0,28.0,224.0
IGFL3,58.0,32.0,40.0,29.0,51.0,211.0
IGHMBP2,53.0,22.0,20.0,80.0,48.0,223.0
IGIP,123.0,77.0,36.0,53.0,28.0,313.0
IK,64.0,21.0,30.0,96.0,25.0,245.0
IKZF1,98.0,32.0,73.0,68.0,40.0,315.0
IL1RN,42.0,22.0,57.0,32.0,81.0,232.0
IL31RA,37.0,32.0,53.0,39.0,44.0,220.0
IL6ST,51.0,27.0,57.0,60.0,27.0,219.0
IL7R,107.0,97.0,33.0,45.0,18.0,312.0
ILF2,111.0,39.0,50.0,44.0,136.0,371.0
ILK,270.0,142.0,219.0,235.0,195.0,1049.0
IMP3,102.0,50.0,93.0,103.0,46.0,401.0
IMP4,183.0,44.0,146.0,55.0,151.0,570.0
IMPA2,46.0,72.0,12.0,80.0,18.0,223.0
IMPDH2,39.0,15.0,56.0,110.0,17.0,234.0
INAFM2,23.0,24.0,38.0,87.0,43.0,207.0
INF2,92.0,75.0,28.0,54.0,26.0,275.0
ING3,34.0,65.0,30.0,98.0,22.0,239.0
ING5,75.0,54.0,30.0,27.0,62.0,255.0
INO80,50.0,15.0,38.0,58.0,30.0,203.0
INPP5K,55.0,29.0,21.0,121.0,24.0,258.0
INTS1,137.0,88.0,159.0,94.0,38.0,495.0
INTS12,49.0,53.0,44.0,60.0,18.0,227.0
INTS14,32.0,32.0,89.0,91.0,22.0,249.0
INTS2,129.0,63.0,214.0,76.0,62.0,534.0
INTS3,52.0,22.0,62.0,100.0,49.0,278.0
INTS5,124.0,44.0,132.0,152.0,61.0,511.0
INTS7,82.0,52.0,80.0,91.0,38.0,323.0
INTS8,231.0,114.0,196.0,154.0,105.0,767.0
INTS9,88.0,21.0,63.0,94.0,68.0,334.0
IP6K2,55.0,30.0,38.0,38.0,24.0,203.0
IQANK1,58.0,32.0,45.0,35.0,34.0,206.0
IQCB1,39.0,45.0,27.0,62.0,25.0,204.0
IQCD,94.0,33.0,76.0,130.0,44.0,394.0
IQCJ-SCHIP1,94.0,58.0,29.0,82.0,22.0,282.0
IQGAP1,35.0,47.0,41.0,47.0,23.0,204.0
IREB2,113.0,39.0,80.0,45.0,40.0,312.0
IRG1,69.0,54.0,73.0,69.0,32.0,305.0
IRGQ,18.0,14.0,34.0,76.0,61.0,205.0
ISG20L2,115.0,29.0,31.0,60.0,10.0,254.0
ISLR2,54.0,53.0,33.0,36.0,18.0,203.0
ISY1-RAB43,73.0,34.0,30.0,60.0,25.0,222.0
ISYNA1,136.0,97.0,89.0,76.0,103.0,493.0
ITFG3,52.0,18.0,43.0,59.0,44.0,226.0
ITGA10,48.0,30.0,45.0,31.0,45.0,203.0
ITGA9,55.0,47.0,34.0,79.0,77.0,289.0
ITGAV,236.0,106.0,213.0,142.0,163.0,846.0
ITGB1,204.0,62.0,227.0,175.0,175.0,853.0
ITGB1BP1,79.0,85.0,25.0,50.0,17.0,259.0
ITGB5,235.0,52.0,113.0,43.0,114.0,556.0
ITPK1,34.0,29.0,42.0,83.0,29.0,222.0
ITPKA,83.0,37.0,83.0,40.0,16.0,256.0
ITPR1,52.0,30.0,38.0,39.0,39.0,215.0
ITPRIP,68.0,31.0,69.0,60.0,48.0,272.0
ITPRIPL1,64.0,25.0,21.0,60.0,36.0,206.0
IVD,101.0,38.0,82.0,59.0,29.0,305.0
IVNS1ABP,39.0,32.0,41.0,78.0,24.0,205.0
JAK1,112.0,73.0,49.0,69.0,53.0,351.0
JAM2,95.0,48.0,39.0,41.0,39.0,260.0
JAML,46.0,60.0,21.0,77.0,36.0,261.0
JMJD6,32.0,50.0,31.0,73.0,38.0,226.0
JMJD7,151.0,91.0,113.0,57.0,29.0,441.0
JMJD8,64.0,38.0,38.0,35.0,31.0,206.0
JMY,41.0,30.0,80.0,46.0,45.0,250.0
JPH2,24.0,46.0,75.0,31.0,31.0,216.0
JPT1,37.0,27.0,40.0,65.0,55.0,230.0
JTB,119.0,56.0,51.0,74.0,53.0,362.0
JUNB,159.0,97.0,94.0,150.0,40.0,534.0
KANK2,77.0,19.0,45.0,37.0,49.0,225.0
KANSL2,85.0,42.0,36.0,46.0,46.0,271.0
KANSL3,60.0,51.0,43.0,106.0,35.0,307.0
KARS,148.0,37.0,74.0,154.0,99.0,499.0
KAT2A,75.0,54.0,91.0,44.0,66.0,332.0
KAT2B,54.0,38.0,21.0,98.0,12.0,231.0
KAT5,31.0,35.0,79.0,52.0,37.0,243.0
KAT8,79.0,43.0,53.0,45.0,92.0,320.0
KATNA1,195.0,77.0,63.0,160.0,157.0,631.0
KATNB1,83.0,54.0,80.0,96.0,78.0,392.0
KATNBL1,81.0,50.0,34.0,78.0,61.0,294.0
KBTBD8,55.0,47.0,43.0,57.0,28.0,221.0
KCNAB2,56.0,30.0,35.0,38.0,24.0,202.0
KCNE3,38.0,24.0,67.0,45.0,51.0,246.0
KCNH4,79.0,91.0,23.0,26.0,23.0,238.0
KCNJ12,44.0,34.0,34.0,63.0,22.0,203.0
KCNK1,74.0,85.0,14.0,56.0,13.0,244.0
KCNK7,39.0,46.0,41.0,50.0,33.0,209.0
KCNQ2,42.0,57.0,33.0,114.0,37.0,286.0
KCNV2,49.0,63.0,19.0,33.0,106.0,264.0
KCTD10,71.0,25.0,68.0,47.0,74.0,277.0
KCTD21,45.0,26.0,20.0,24.0,96.0,217.0
KDELR2,170.0,57.0,116.0,168.0,92.0,612.0
KDM2A,57.0,48.0,23.0,53.0,58.0,246.0
KDM4B,102.0,78.0,42.0,48.0,23.0,309.0
KDM7A,42.0,21.0,36.0,47.0,60.0,223.0
KEAP1,43.0,32.0,42.0,37.0,96.0,238.0
KHK,51.0,20.0,42.0,71.0,38.0,238.0
KIAA0100,32.0,23.0,26.0,101.0,51.0,239.0
KIAA0195,56.0,47.0,52.0,57.0,29.0,257.0
KIAA0226L,94.0,83.0,59.0,106.0,33.0,367.0
KIAA0355,52.0,19.0,34.0,100.0,22.0,238.0
KIAA0391,46.0,24.0,63.0,36.0,53.0,246.0
KIAA0513,43.0,25.0,57.0,36.0,41.0,208.0
KIAA0753,59.0,45.0,27.0,107.0,16.0,259.0
