Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
LYRM1,17.0,5.0,14.0,14.0,14.0,65.0
LYRM2,17.0,8.0,21.0,15.0,25.0,86.0
LYRM4,68.0,14.0,62.0,33.0,53.0,232.0
LYRM5,17.0,6.0,14.0,33.0,54.0,133.0
LYRM7,16.0,7.0,25.0,12.0,14.0,79.0
LYRM9,30.0,15.0,24.0,15.0,44.0,131.0
LYSMD1,21.0,9.0,22.0,19.0,23.0,90.0
LYSMD2,36.0,18.0,29.0,19.0,30.0,154.0
LYSMD3,19.0,10.0,16.0,14.0,26.0,92.0
LYSMD4,22.0,11.0,13.0,11.0,12.0,72.0
LYST,20.0,49.0,38.0,95.0,9.0,211.0
LYZ,21.0,19.0,35.0,42.0,27.0,151.0
LZIC,15.0,16.0,37.0,19.0,15.0,102.0
LZTFL1,17.0,9.0,16.0,14.0,10.0,71.0
LZTR1,17.0,10.0,71.0,11.0,28.0,147.0
LZTS1,51.0,47.0,23.0,54.0,17.0,201.0
LZTS2,13.0,10.0,27.0,17.0,33.0,112.0
LZTS3,23.0,12.0,22.0,17.0,11.0,93.0
M1AP,15.0,7.0,12.0,11.0,19.0,71.0
M6PR,16.0,17.0,9.0,72.0,25.0,143.0
MAATS1,10.0,7.0,9.0,9.0,12.0,50.0
MAB21L1,18.0,6.0,27.0,28.0,22.0,105.0
MAB21L3,11.0,8.0,18.0,12.0,20.0,87.0
MACC1,18.0,8.0,17.0,8.0,14.0,77.0
MACF1,29.0,14.0,18.0,41.0,11.0,119.0
MACO1,1.0,1.0,3.0,2.0,4.0,11.0
MACROD1,23.0,43.0,30.0,34.0,30.0,165.0
MACROD2,8.0,7.0,28.0,10.0,14.0,80.0
MAD1L1,22.0,18.0,15.0,37.0,14.0,118.0
MAD2L1,22.0,22.0,31.0,23.0,17.0,118.0
MAD2L1BP,14.0,6.0,15.0,18.0,23.0,79.0
MAD2L2,46.0,23.0,86.0,30.0,23.0,227.0
MADCAM1,19.0,16.0,13.0,58.0,10.0,123.0
MADD,19.0,15.0,28.0,19.0,40.0,126.0
MAEA,21.0,5.0,13.0,13.0,16.0,78.0
MAF,11.0,15.0,16.0,39.0,34.0,124.0
MAF1,25.0,11.0,34.0,19.0,18.0,115.0
MAFA,26.0,9.0,32.0,18.0,22.0,120.0
MAFB,17.0,12.0,23.0,32.0,13.0,106.0
MAFF,22.0,10.0,18.0,19.0,23.0,95.0
MAFG,34.0,17.0,69.0,43.0,15.0,190.0
MAFK,16.0,5.0,24.0,13.0,22.0,84.0
MAG,21.0,34.0,14.0,39.0,20.0,134.0
MAGEA1,17.0,10.0,17.0,22.0,19.0,85.0
MAGEA10,13.0,11.0,14.0,11.0,14.0,61.0
MAGEA10-MAGEA5,17.0,11.0,8.0,8.0,16.0,64.0
MAGEA11,15.0,13.0,10.0,13.0,12.0,73.0
MAGEA12,17.0,13.0,16.0,16.0,22.0,95.0
MAGEA2,21.0,15.0,24.0,11.0,12.0,82.0
MAGEA2B,33.0,16.0,19.0,14.0,37.0,120.0
MAGEA3,10.0,6.0,8.0,9.0,7.0,44.0
MAGEA4,16.0,9.0,8.0,11.0,10.0,67.0
MAGEA5,5.0,5.0,7.0,8.0,8.0,36.0
MAGEA6,11.0,6.0,11.0,6.0,13.0,55.0
MAGEA9,13.0,6.0,10.0,7.0,9.0,53.0
MAGEB1,21.0,12.0,21.0,19.0,63.0,143.0
MAGEB17,23.0,17.0,38.0,36.0,17.0,147.0
MAGEB2,26.0,8.0,18.0,9.0,22.0,92.0
MAGEB6,23.0,8.0,20.0,7.0,21.0,78.0
MAGEC1,66.0,37.0,30.0,40.0,18.0,194.0
MAGEC2,10.0,13.0,20.0,26.0,11.0,81.0
MAGEC3,7.0,5.0,33.0,7.0,8.0,63.0
MAGED1,14.0,8.0,12.0,11.0,14.0,70.0
MAGED2,20.0,7.0,17.0,7.0,28.0,92.0
MAGED4,37.0,11.0,21.0,35.0,25.0,136.0
MAGED4B,43.0,18.0,20.0,21.0,27.0,132.0
MAGEF1,16.0,11.0,12.0,17.0,27.0,93.0
MAGEH1,23.0,17.0,18.0,23.0,23.0,115.0
MAGI1,45.0,32.0,18.0,31.0,10.0,136.0
MAGI2,23.0,17.0,14.0,15.0,24.0,102.0
MAGI3,15.0,7.0,10.0,11.0,11.0,66.0
MAGIX,32.0,10.0,62.0,17.0,23.0,149.0
MAGOH,17.0,6.0,14.0,19.0,19.0,83.0
MAGOHB,47.0,20.0,39.0,22.0,39.0,177.0
MAGT1,18.0,11.0,29.0,15.0,19.0,104.0
MAIP1,3.0,2.0,4.0,4.0,8.0,21.0
MAK,18.0,10.0,14.0,12.0,13.0,82.0
MAK16,36.0,15.0,34.0,103.0,42.0,242.0
MAL2,26.0,10.0,22.0,13.0,35.0,120.0
MALL,14.0,7.0,16.0,20.0,19.0,84.0
MALSU1,23.0,20.0,23.0,18.0,140.0,227.0
MALT1,22.0,14.0,28.0,11.0,31.0,114.0
MAMDC2,13.0,7.0,10.0,4.0,10.0,51.0
MAMDC4,40.0,37.0,16.0,42.0,26.0,168.0
MAML1,27.0,11.0,14.0,16.0,21.0,94.0
MAML2,6.0,6.0,11.0,11.0,21.0,65.0
MAML3,8.0,4.0,10.0,7.0,13.0,43.0
MAMLD1,12.0,10.0,18.0,12.0,14.0,69.0
MAMSTR,17.0,10.0,22.0,14.0,18.0,82.0
MAN1A1,26.0,17.0,15.0,15.0,11.0,84.0
MAN1A2,22.0,11.0,17.0,29.0,39.0,115.0
MAN1B1,37.0,16.0,20.0,56.0,28.0,156.0
MAN1C1,13.0,5.0,17.0,5.0,12.0,55.0
MAN2A1,28.0,26.0,21.0,18.0,19.0,112.0
MAN2A2,44.0,32.0,68.0,17.0,19.0,181.0
MAN2B1,19.0,12.0,6.0,16.0,8.0,72.0
MAN2B2,14.0,9.0,35.0,16.0,16.0,91.0
MAN2C1,28.0,14.0,39.0,36.0,20.0,139.0
MANBA,17.0,19.0,44.0,34.0,18.0,135.0
MANBAL,58.0,17.0,18.0,21.0,65.0,189.0
MANEA,28.0,11.0,15.0,25.0,12.0,100.0
MANEAL,20.0,7.0,12.0,15.0,16.0,84.0
MANF,17.0,7.0,11.0,12.0,19.0,74.0
MANSC1,22.0,12.0,23.0,16.0,21.0,100.0
MAOA,20.0,8.0,16.0,19.0,13.0,85.0
MAOB,14.0,7.0,10.0,12.0,7.0,61.0
MAP10,19.0,7.0,17.0,13.0,14.0,77.0
MAP1A,14.0,6.0,26.0,9.0,12.0,78.0
MAP1B,9.0,14.0,12.0,15.0,11.0,72.0
MAP1LC3A,36.0,21.0,22.0,27.0,17.0,149.0
MAP1LC3B,11.0,5.0,18.0,8.0,15.0,59.0
MAP1LC3B2,27.0,13.0,20.0,15.0,24.0,113.0
MAP1LC3C,21.0,6.0,8.0,15.0,13.0,73.0
MAP1S,59.0,17.0,20.0,27.0,12.0,142.0
MAP2,9.0,9.0,16.0,11.0,11.0,61.0
MAP2K1,16.0,11.0,13.0,15.0,21.0,81.0
MAP2K2,16.0,12.0,15.0,11.0,23.0,83.0
MAP2K3,11.0,9.0,18.0,45.0,9.0,95.0
MAP2K4,36.0,7.0,17.0,16.0,12.0,100.0
MAP2K5,36.0,17.0,48.0,16.0,18.0,138.0
MAP2K6,40.0,14.0,30.0,9.0,44.0,153.0
MAP2K7,27.0,5.0,12.0,11.0,26.0,85.0
MAP3K1,21.0,11.0,18.0,16.0,20.0,95.0
MAP3K10,54.0,17.0,26.0,32.0,32.0,163.0
MAP3K11,25.0,9.0,12.0,10.0,26.0,95.0
MAP3K12,25.0,21.0,16.0,12.0,24.0,107.0
MAP3K13,34.0,13.0,13.0,9.0,12.0,92.0
MAP3K14,24.0,11.0,51.0,10.0,17.0,126.0
MAP3K15,24.0,12.0,19.0,14.0,13.0,90.0
MAP3K2,16.0,4.0,26.0,6.0,22.0,85.0
MAP3K20,2.0,2.0,0.0,1.0,2.0,7.0
MAP3K21,2.0,0.0,1.0,2.0,5.0,10.0
MAP3K3,36.0,17.0,41.0,12.0,22.0,135.0
MAP3K4,14.0,9.0,10.0,10.0,18.0,66.0
MAP3K5,16.0,9.0,14.0,12.0,25.0,86.0
MAP3K6,41.0,33.0,24.0,55.0,13.0,167.0
MAP3K7,16.0,13.0,17.0,13.0,23.0,88.0
MAP3K7CL,10.0,10.0,11.0,14.0,16.0,70.0
MAP3K8,14.0,9.0,14.0,4.0,13.0,58.0
MAP3K9,16.0,16.0,19.0,22.0,25.0,103.0
MAP4,24.0,21.0,15.0,54.0,15.0,142.0
MAP4K1,15.0,6.0,8.0,7.0,54.0,98.0
MAP4K2,32.0,7.0,23.0,11.0,62.0,152.0
MAP4K3,60.0,13.0,32.0,27.0,24.0,158.0
MAP4K4,64.0,14.0,30.0,17.0,24.0,151.0
MAP4K5,11.0,11.0,11.0,11.0,16.0,65.0
MAP6,22.0,6.0,68.0,19.0,27.0,156.0
MAP6D1,25.0,10.0,22.0,10.0,16.0,85.0
MAP7,20.0,16.0,19.0,56.0,12.0,134.0
MAP7D1,15.0,7.0,13.0,13.0,22.0,74.0
MAP7D2,23.0,18.0,15.0,11.0,19.0,86.0
MAP7D3,11.0,6.0,11.0,8.0,15.0,58.0
MAP9,13.0,7.0,12.0,11.0,19.0,63.0
MAPK1,27.0,16.0,37.0,47.0,68.0,190.0
MAPK10,14.0,6.0,16.0,15.0,10.0,67.0
MAPK11,23.0,14.0,24.0,15.0,20.0,101.0
MAPK12,17.0,7.0,22.0,10.0,12.0,71.0
MAPK13,14.0,10.0,13.0,11.0,10.0,67.0
MAPK14,28.0,26.0,40.0,34.0,13.0,145.0
MAPK15,25.0,3.0,27.0,26.0,23.0,110.0
MAPK1IP1L,12.0,6.0,15.0,9.0,41.0,95.0
MAPK3,20.0,11.0,32.0,15.0,27.0,111.0
MAPK4,14.0,7.0,22.0,11.0,14.0,71.0
MAPK6,25.0,18.0,35.0,31.0,19.0,117.0
MAPK7,76.0,31.0,110.0,100.0,31.0,356.0
MAPK8,19.0,6.0,13.0,7.0,9.0,59.0
MAPK8IP1,21.0,22.0,15.0,20.0,28.0,107.0
MAPK8IP2,13.0,10.0,14.0,12.0,12.0,72.0
MAPK8IP3,18.0,21.0,15.0,9.0,16.0,78.0
MAPK9,11.0,8.0,16.0,14.0,11.0,67.0
MAPKAP1,66.0,58.0,19.0,52.0,15.0,211.0
MAPKAPK2,35.0,9.0,20.0,26.0,11.0,121.0
MAPKAPK3,17.0,16.0,22.0,28.0,20.0,108.0
MAPKAPK5,23.0,7.0,12.0,16.0,20.0,95.0
MAPKBP1,23.0,15.0,32.0,20.0,16.0,121.0
MAPRE1,54.0,5.0,40.0,38.0,66.0,209.0
MAPRE2,16.0,7.0,17.0,4.0,16.0,66.0
MAPRE3,37.0,18.0,21.0,25.0,13.0,130.0
MAPT,38.0,16.0,39.0,14.0,59.0,175.0
MARC1,20.0,17.0,21.0,15.0,12.0,90.0
MARC2,15.0,6.0,15.0,15.0,17.0,74.0
MARCH1,13.0,5.0,15.0,6.0,10.0,56.0
MARCH10,26.0,24.0,22.0,35.0,13.0,131.0
MARCH11,28.0,12.0,24.0,13.0,32.0,112.0
MARCH2,10.0,7.0,12.0,12.0,31.0,72.0
MARCH3,13.0,11.0,10.0,7.0,9.0,56.0
MARCH4,21.0,10.0,13.0,14.0,58.0,125.0
MARCH5,10.0,6.0,11.0,14.0,9.0,60.0
MARCH6,16.0,7.0,24.0,12.0,32.0,94.0
MARCH7,11.0,6.0,14.0,8.0,16.0,69.0
MARCH8,22.0,35.0,20.0,12.0,17.0,105.0
MARCH9,15.0,9.0,10.0,15.0,19.0,78.0
MARCKS,26.0,9.0,19.0,13.0,33.0,106.0
MARCKSL1,18.0,11.0,22.0,21.0,24.0,105.0
MARCO,24.0,12.0,14.0,11.0,16.0,84.0
MARCOL,15.0,7.0,9.0,15.0,13.0,63.0
MARF1,4.0,2.0,3.0,3.0,5.0,17.0
MARK1,24.0,11.0,14.0,16.0,35.0,103.0
MARK2,45.0,18.0,26.0,21.0,11.0,139.0
MARK3,6.0,3.0,5.0,5.0,7.0,28.0
MARK4,15.0,9.0,62.0,25.0,22.0,135.0
MARS,105.0,23.0,105.0,36.0,59.0,329.0
MARS2,25.0,18.0,33.0,19.0,126.0,232.0
MARVELD1,30.0,15.0,16.0,22.0,19.0,106.0
MARVELD2,12.0,8.0,11.0,12.0,19.0,67.0
MARVELD3,15.0,6.0,20.0,16.0,11.0,76.0
MASP1,41.0,7.0,9.0,12.0,12.0,90.0
MASP2,15.0,17.0,21.0,16.0,13.0,91.0
MAST1,16.0,8.0,18.0,11.0,14.0,71.0
MAST2,14.0,13.0,13.0,30.0,19.0,96.0
MAST3,34.0,38.0,21.0,21.0,19.0,129.0
MAST4,19.0,5.0,16.0,15.0,18.0,83.0
MASTL,28.0,15.0,34.0,17.0,24.0,131.0
MAT1A,20.0,15.0,44.0,11.0,14.0,106.0
MAT2A,29.0,13.0,41.0,36.0,19.0,158.0
MAT2B,27.0,11.0,18.0,14.0,20.0,100.0
MATK,17.0,13.0,23.0,15.0,11.0,79.0
MATN1,16.0,9.0,19.0,17.0,18.0,82.0
MATN2,20.0,8.0,24.0,10.0,14.0,81.0
MATN3,12.0,8.0,16.0,15.0,18.0,68.0
MATN4,26.0,7.0,15.0,33.0,27.0,122.0
MATR3,29.0,10.0,21.0,14.0,21.0,95.0
MAU2,57.0,31.0,71.0,55.0,52.0,268.0
MAVS,13.0,11.0,11.0,19.0,10.0,70.0
MAX,26.0,11.0,28.0,23.0,41.0,139.0
MAZ,23.0,14.0,30.0,19.0,11.0,95.0
MB,19.0,5.0,13.0,8.0,8.0,57.0
MB21D1,12.0,7.0,13.0,10.0,29.0,79.0
MB21D2,22.0,7.0,7.0,25.0,25.0,96.0
MBD1,10.0,11.0,30.0,18.0,15.0,91.0
MBD2,14.0,8.0,9.0,7.0,18.0,60.0
MBD3,43.0,13.0,33.0,48.0,47.0,190.0
MBD4,14.0,6.0,23.0,13.0,12.0,83.0
MBD5,12.0,7.0,17.0,8.0,12.0,65.0
MBD6,25.0,7.0,21.0,8.0,64.0,141.0
MBIP,46.0,9.0,11.0,15.0,34.0,125.0
MBLAC1,30.0,24.0,23.0,93.0,13.0,178.0
MBLAC2,27.0,7.0,14.0,17.0,23.0,100.0
MBNL1,23.0,10.0,13.0,12.0,17.0,80.0
MBNL2,30.0,18.0,15.0,39.0,32.0,139.0
MBNL3,15.0,10.0,14.0,15.0,17.0,83.0
MBOAT1,20.0,13.0,16.0,20.0,12.0,90.0
MBOAT2,15.0,8.0,23.0,7.0,22.0,83.0
MBOAT4,18.0,6.0,12.0,11.0,14.0,68.0
MBOAT7,13.0,20.0,19.0,8.0,29.0,94.0
MBP,29.0,27.0,17.0,22.0,11.0,104.0
MBTD1,19.0,10.0,14.0,10.0,15.0,78.0
MBTPS1,26.0,17.0,18.0,15.0,37.0,122.0
MBTPS2,31.0,9.0,32.0,18.0,17.0,107.0
MC1R,32.0,14.0,21.0,15.0,28.0,117.0
MCAM,13.0,4.0,15.0,14.0,15.0,64.0
MCAT,60.0,13.0,24.0,15.0,124.0,250.0
MCC,13.0,17.0,9.0,36.0,13.0,98.0
MCCC1,21.0,12.0,11.0,10.0,27.0,89.0
MCCC2,10.0,6.0,16.0,7.0,23.0,66.0
MCEE,13.0,8.0,11.0,7.0,14.0,59.0
MCF2,23.0,15.0,16.0,39.0,15.0,111.0
MCF2L,21.0,15.0,19.0,19.0,11.0,90.0
MCF2L2,17.0,7.0,39.0,12.0,15.0,97.0
MCFD2,18.0,9.0,10.0,25.0,11.0,89.0
MCIDAS,19.0,10.0,24.0,9.0,11.0,72.0
MCL1,27.0,15.0,22.0,22.0,17.0,118.0
MCM10,27.0,14.0,42.0,15.0,14.0,116.0
MCM2,39.0,23.0,46.0,45.0,41.0,196.0
MCM3,72.0,30.0,99.0,53.0,59.0,317.0
MCM3AP,38.0,11.0,35.0,28.0,53.0,169.0
MCM4,67.0,27.0,65.0,26.0,45.0,228.0
MCM5,107.0,49.0,102.0,62.0,63.0,397.0
MCM6,44.0,23.0,34.0,36.0,41.0,191.0
MCM7,44.0,21.0,80.0,28.0,20.0,206.0
MCM8,23.0,9.0,13.0,11.0,9.0,69.0
MCM9,18.0,9.0,38.0,9.0,14.0,98.0
MCMBP,22.0,13.0,21.0,16.0,38.0,113.0
MCMDC2,25.0,11.0,37.0,11.0,17.0,111.0
MCOLN1,21.0,9.0,16.0,11.0,18.0,84.0
MCOLN2,14.0,18.0,17.0,14.0,15.0,80.0
MCOLN3,28.0,15.0,19.0,81.0,27.0,173.0
MCPH1,30.0,15.0,18.0,10.0,14.0,95.0
MCRIP2,5.0,4.0,8.0,5.0,9.0,35.0
MCRS1,56.0,21.0,35.0,41.0,68.0,231.0
MCTP1,19.0,18.0,53.0,24.0,37.0,156.0
MCTP2,14.0,17.0,13.0,42.0,13.0,96.0
MCTS1,22.0,8.0,14.0,22.0,28.0,95.0
MCU,17.0,7.0,22.0,14.0,16.0,83.0
MCUB,9.0,5.0,11.0,5.0,12.0,44.0
MCUR1,13.0,34.0,11.0,27.0,46.0,135.0
MDC1,49.0,8.0,27.0,7.0,18.0,117.0
MDFI,21.0,14.0,19.0,11.0,40.0,112.0
MDFIC,15.0,6.0,19.0,15.0,12.0,71.0
MDFIC2,55.0,59.0,45.0,80.0,27.0,257.0
MDGA1,18.0,14.0,7.0,35.0,14.0,94.0
MDH1,19.0,10.0,59.0,8.0,57.0,158.0
MDH1B,20.0,8.0,34.0,9.0,12.0,81.0
MDH2,49.0,30.0,36.0,33.0,182.0,330.0
MDK,43.0,18.0,24.0,15.0,21.0,134.0
MDM1,23.0,15.0,20.0,16.0,23.0,102.0
MDM2,11.0,10.0,13.0,11.0,17.0,64.0
MDM4,13.0,5.0,13.0,10.0,20.0,71.0
MDN1,24.0,12.0,17.0,7.0,53.0,122.0
MDP1,20.0,7.0,15.0,27.0,18.0,100.0
MDS2,21.0,9.0,18.0,12.0,14.0,77.0
ME1,24.0,6.0,24.0,18.0,122.0,195.0
ME2,14.0,17.0,22.0,11.0,18.0,95.0
ME3,24.0,9.0,21.0,10.0,61.0,129.0
MEA1,14.0,35.0,13.0,13.0,29.0,111.0
MEAF6,24.0,11.0,24.0,10.0,19.0,100.0
MECOM,17.0,12.0,31.0,17.0,15.0,98.0
MECP2,21.0,14.0,47.0,21.0,25.0,145.0
MECR,35.0,25.0,15.0,21.0,27.0,133.0
MED1,56.0,16.0,21.0,17.0,20.0,132.0
MED10,26.0,19.0,36.0,24.0,47.0,165.0
MED11,62.0,19.0,140.0,36.0,44.0,313.0
MED12,201.0,94.0,260.0,133.0,70.0,771.0
MED12L,19.0,16.0,41.0,14.0,21.0,122.0
MED13,47.0,43.0,93.0,32.0,19.0,238.0
MED13L,22.0,14.0,14.0,16.0,21.0,89.0
MED14,29.0,14.0,31.0,21.0,36.0,143.0
MED14OS,25.0,7.0,20.0,8.0,17.0,95.0
MED15,41.0,18.0,32.0,27.0,17.0,140.0
MED16,156.0,60.0,78.0,30.0,24.0,338.0
MED17,22.0,11.0,39.0,21.0,52.0,150.0
MED18,69.0,33.0,124.0,31.0,52.0,314.0
MED19,43.0,14.0,57.0,15.0,40.0,165.0
MED20,40.0,27.0,47.0,32.0,90.0,253.0
MED21,38.0,30.0,39.0,34.0,37.0,191.0
MED22,13.0,3.0,17.0,5.0,39.0,86.0
MED23,147.0,53.0,160.0,42.0,48.0,460.0
MED24,136.0,38.0,123.0,30.0,82.0,401.0
MED25,21.0,9.0,15.0,19.0,21.0,101.0
MED26,91.0,52.0,134.0,39.0,32.0,357.0
MED27,25.0,20.0,34.0,24.0,16.0,113.0
MED28,74.0,23.0,41.0,23.0,30.0,196.0
MED29,20.0,10.0,15.0,8.0,27.0,82.0
MED30,35.0,18.0,40.0,14.0,38.0,148.0
MED31,29.0,28.0,44.0,33.0,18.0,162.0
MED4,64.0,36.0,149.0,40.0,39.0,316.0
MED6,35.0,19.0,80.0,25.0,25.0,188.0
MED7,80.0,76.0,30.0,58.0,43.0,298.0
MED8,32.0,19.0,52.0,21.0,24.0,154.0
MED9,24.0,38.0,16.0,32.0,21.0,139.0
MEDAG,30.0,6.0,12.0,8.0,11.0,73.0
MEF2A,13.0,9.0,16.0,13.0,13.0,74.0
MEF2B,27.0,9.0,22.0,60.0,15.0,140.0
MEF2BNB,6.0,4.0,6.0,6.0,9.0,36.0
MEF2BNB-MEF2B,5.0,4.0,9.0,5.0,6.0,40.0
MEF2C,11.0,4.0,32.0,8.0,12.0,75.0
MEF2D,20.0,7.0,22.0,11.0,18.0,84.0
MEFV,20.0,11.0,10.0,12.0,28.0,86.0
MEGF11,19.0,19.0,16.0,14.0,14.0,92.0
MEGF6,12.0,6.0,15.0,9.0,30.0,79.0
MEGF8,23.0,18.0,23.0,10.0,18.0,98.0
MEGF9,19.0,11.0,16.0,17.0,65.0,132.0
MEI1,36.0,38.0,72.0,52.0,23.0,235.0
MEIG1,16.0,6.0,20.0,7.0,11.0,66.0
MEIOB,32.0,35.0,30.0,18.0,17.0,140.0
MEIOC,7.0,3.0,9.0,6.0,9.0,42.0
MEIS1,24.0,7.0,20.0,39.0,37.0,124.0
MEIS2,25.0,13.0,112.0,40.0,21.0,225.0
MEIS3,11.0,11.0,39.0,17.0,17.0,103.0
MELK,5.0,6.0,5.0,5.0,9.0,33.0
MELTF,7.0,4.0,7.0,4.0,9.0,40.0
MEMO1,21.0,9.0,38.0,13.0,18.0,102.0
MEN1,59.0,23.0,31.0,31.0,144.0,289.0
MEOX1,17.0,11.0,13.0,20.0,13.0,74.0
MEOX2,17.0,5.0,12.0,7.0,15.0,67.0
MEP1B,31.0,9.0,17.0,35.0,14.0,109.0
MEPCE,35.0,22.0,52.0,50.0,36.0,203.0
MERTK,33.0,21.0,17.0,21.0,23.0,115.0
MESDC1,22.0,14.0,21.0,16.0,13.0,85.0
MESDC2,115.0,26.0,62.0,78.0,49.0,331.0
MESP1,23.0,16.0,19.0,10.0,18.0,98.0
MESP2,28.0,12.0,17.0,19.0,25.0,115.0
MEST,27.0,11.0,14.0,24.0,10.0,89.0
MET,17.0,9.0,18.0,10.0,19.0,78.0
METAP1,55.0,12.0,34.0,146.0,49.0,292.0
METAP1D,24.0,13.0,21.0,15.0,38.0,120.0
METAP2,16.0,13.0,64.0,13.0,18.0,124.0
METRN,23.0,7.0,15.0,37.0,27.0,109.0
METRNL,17.0,10.0,17.0,18.0,20.0,90.0
METTL1,19.0,8.0,9.0,14.0,17.0,79.0
METTL10,2.0,2.0,3.0,2.0,9.0,18.0
METTL12,45.0,56.0,48.0,48.0,25.0,229.0
METTL13,18.0,3.0,23.0,10.0,13.0,80.0
METTL14,36.0,17.0,63.0,44.0,46.0,207.0
METTL15,19.0,8.0,52.0,12.0,53.0,152.0
METTL16,31.0,12.0,18.0,18.0,39.0,129.0
METTL17,35.0,21.0,32.0,20.0,134.0,248.0
METTL18,15.0,4.0,17.0,5.0,17.0,66.0
METTL20,2.0,1.0,3.0,1.0,6.0,19.0
METTL21A,24.0,10.0,32.0,13.0,18.0,97.0
METTL21B,6.0,5.0,7.0,5.0,9.0,33.0
METTL22,14.0,4.0,14.0,9.0,17.0,63.0
METTL23,36.0,18.0,16.0,22.0,12.0,119.0
METTL25,30.0,31.0,39.0,38.0,15.0,158.0
METTL26,7.0,3.0,7.0,5.0,9.0,32.0
METTL27,5.0,2.0,4.0,4.0,7.0,22.0
METTL2A,23.0,8.0,14.0,11.0,22.0,99.0
METTL2B,23.0,14.0,11.0,10.0,12.0,77.0
METTL3,54.0,29.0,40.0,23.0,79.0,227.0
METTL4,29.0,9.0,58.0,22.0,15.0,136.0
METTL5,22.0,17.0,15.0,29.0,11.0,98.0
METTL6,7.0,5.0,8.0,8.0,16.0,50.0
METTL7A,30.0,10.0,16.0,31.0,63.0,166.0
METTL7B,22.0,10.0,14.0,18.0,12.0,84.0
METTL8,10.0,6.0,6.0,9.0,13.0,47.0
METTL9,19.0,9.0,11.0,8.0,16.0,78.0
MEX3A,23.0,11.0,23.0,17.0,22.0,97.0
MEX3B,13.0,8.0,24.0,34.0,26.0,114.0
MEX3C,13.0,4.0,9.0,5.0,15.0,54.0
MEX3D,24.0,6.0,19.0,11.0,16.0,82.0
MFAP1,23.0,16.0,41.0,17.0,23.0,129.0
MFAP2,18.0,9.0,11.0,15.0,21.0,81.0
MFAP3,14.0,4.0,18.0,13.0,13.0,71.0
MFAP3L,28.0,14.0,19.0,28.0,12.0,100.0
MFAP4,14.0,2.0,15.0,5.0,15.0,58.0
MFAP5,21.0,6.0,18.0,12.0,18.0,85.0
MFF,37.0,8.0,13.0,19.0,12.0,96.0
MFGE8,26.0,24.0,15.0,9.0,19.0,96.0
MFHAS1,15.0,5.0,17.0,17.0,13.0,77.0
MFI2,7.0,5.0,5.0,5.0,7.0,35.0
MFN1,53.0,28.0,30.0,30.0,24.0,171.0
MFN2,91.0,41.0,41.0,19.0,17.0,212.0
MFNG,48.0,19.0,49.0,28.0,24.0,161.0
MFSD1,25.0,16.0,16.0,26.0,19.0,118.0
MFSD10,16.0,9.0,13.0,14.0,10.0,73.0
MFSD11,28.0,6.0,19.0,17.0,25.0,95.0
MFSD12,18.0,14.0,14.0,18.0,17.0,108.0
MFSD13A,6.0,1.0,8.0,5.0,9.0,38.0
MFSD14A,4.0,2.0,7.0,5.0,9.0,32.0
MFSD14B,13.0,8.0,20.0,11.0,22.0,83.0
MFSD14C,7.0,6.0,13.0,7.0,23.0,59.0
MFSD2A,15.0,22.0,22.0,16.0,16.0,92.0
MFSD2B,17.0,6.0,10.0,7.0,14.0,56.0
MFSD3,36.0,17.0,20.0,23.0,10.0,114.0
MFSD4,34.0,13.0,35.0,20.0,69.0,178.0
MFSD4B,5.0,2.0,3.0,3.0,5.0,26.0
MFSD5,17.0,10.0,12.0,16.0,57.0,123.0
MFSD6,19.0,15.0,21.0,38.0,17.0,120.0
MFSD7,14.0,7.0,15.0,10.0,16.0,66.0
MFSD8,25.0,8.0,29.0,14.0,23.0,105.0
MFSD9,21.0,15.0,24.0,9.0,17.0,91.0
MGA,24.0,15.0,22.0,36.0,21.0,125.0
MGARP,43.0,70.0,42.0,51.0,18.0,231.0
MGAT1,39.0,58.0,32.0,234.0,46.0,390.0
MGAT2,18.0,18.0,31.0,56.0,20.0,133.0
MGAT3,22.0,7.0,34.0,10.0,16.0,101.0
MGAT4A,64.0,44.0,36.0,85.0,21.0,247.0
MGAT4B,18.0,21.0,23.0,20.0,14.0,101.0
MGAT5,16.0,4.0,8.0,11.0,14.0,63.0
MGAT5B,23.0,9.0,21.0,9.0,17.0,84.0
MGC50722,14.0,7.0,19.0,14.0,56.0,113.0
MGC57346-CRHR1,5.0,4.0,9.0,4.0,8.0,35.0
MGEA5,13.0,9.0,15.0,18.0,17.0,78.0
MGLL,25.0,12.0,17.0,11.0,16.0,89.0
MGME1,7.0,7.0,12.0,12.0,8.0,46.0
MGMT,20.0,18.0,20.0,37.0,12.0,110.0
MGP,10.0,10.0,8.0,15.0,15.0,61.0
MGRN1,96.0,21.0,17.0,84.0,40.0,260.0
MGST1,17.0,11.0,15.0,16.0,25.0,92.0
MGST2,16.0,7.0,32.0,15.0,15.0,93.0
MGST3,16.0,7.0,15.0,11.0,12.0,65.0
MIA2,16.0,4.0,20.0,7.0,18.0,78.0
MIA3,13.0,7.0,19.0,3.0,12.0,59.0
MIB1,23.0,18.0,21.0,25.0,27.0,125.0
MIB2,17.0,6.0,15.0,5.0,26.0,82.0
MICA,44.0,12.0,18.0,29.0,49.0,160.0
MICAL1,27.0,30.0,22.0,13.0,37.0,140.0
