Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
FAM71A,19.0,18.0,11.0,21.0,11.0,94.0
FAM71B,41.0,34.0,45.0,52.0,31.0,207.0
FAM71C,19.0,10.0,5.0,19.0,26.0,88.0
FAM71E2,11.0,13.0,26.0,22.0,18.0,104.0
FAM81B,34.0,17.0,18.0,16.0,24.0,130.0
FAM83C,30.0,24.0,11.0,21.0,14.0,103.0
FAM83F,45.0,25.0,30.0,62.0,15.0,187.0
FAM90A1,37.0,26.0,28.0,28.0,20.0,151.0
FAM90A26,25.0,11.0,24.0,33.0,35.0,128.0
FAM9C,33.0,38.0,27.0,26.0,32.0,153.0
FASLG,63.0,54.0,23.0,26.0,24.0,185.0
FAT3,31.0,32.0,22.0,21.0,25.0,146.0
FATE1,14.0,12.0,8.0,16.0,18.0,71.0
FBN3,36.0,33.0,42.0,51.0,14.0,185.0
FBXO39,41.0,11.0,17.0,16.0,13.0,98.0
FBXO40,21.0,15.0,33.0,22.0,11.0,113.0
FCAMR,26.0,15.0,20.0,28.0,15.0,102.0
FCAR,33.0,21.0,12.0,26.0,30.0,126.0
FCER1A,38.0,14.0,17.0,28.0,25.0,132.0
FCER2,30.0,16.0,19.0,37.0,23.0,133.0
FCGR1A,22.0,9.0,32.0,19.0,9.0,104.0
FCGR2B,33.0,25.0,15.0,16.0,12.0,109.0
FCGR3A,20.0,16.0,21.0,45.0,14.0,118.0
FCGR3B,40.0,29.0,34.0,15.0,28.0,147.0
FCN1,39.0,33.0,30.0,22.0,23.0,149.0
FCN2,49.0,19.0,26.0,27.0,15.0,142.0
FCN3,54.0,25.0,70.0,38.0,30.0,222.0
FCRL1,20.0,15.0,17.0,16.0,18.0,88.0
FCRL2,14.0,15.0,12.0,23.0,45.0,107.0
FCRL3,100.0,77.0,26.0,85.0,24.0,311.0
FCRL4,28.0,13.0,23.0,30.0,16.0,119.0
FCRL5,24.0,11.0,40.0,41.0,91.0,202.0
FCRL6,12.0,15.0,19.0,29.0,10.0,91.0
FDCSP,25.0,23.0,18.0,49.0,22.0,142.0
FER1L5,23.0,13.0,18.0,21.0,72.0,161.0
FER1L6,23.0,13.0,23.0,18.0,13.0,102.0
FERD3L,30.0,6.0,28.0,14.0,31.0,116.0
FETUB,29.0,10.0,29.0,15.0,15.0,102.0
FEV,28.0,16.0,28.0,37.0,22.0,136.0
FEZF2,42.0,18.0,13.0,19.0,21.0,137.0
FFAR1,43.0,15.0,39.0,59.0,74.0,230.0
FFAR2,16.0,20.0,11.0,72.0,42.0,174.0
FFAR3,25.0,23.0,16.0,21.0,15.0,102.0
FFAR4,23.0,9.0,10.0,16.0,30.0,93.0
FGD5,37.0,22.0,15.0,33.0,26.0,153.0
FGF16,32.0,26.0,38.0,16.0,24.0,133.0
FGF23,27.0,12.0,20.0,28.0,21.0,115.0
FGF3,48.0,29.0,27.0,36.0,45.0,195.0
FGF4,30.0,13.0,22.0,15.0,46.0,119.0
FGF6,25.0,21.0,17.0,9.0,17.0,100.0
FGF8,31.0,12.0,13.0,30.0,44.0,136.0
FGF9,28.0,17.0,21.0,42.0,25.0,126.0
FGFBP2,39.0,16.0,34.0,63.0,38.0,206.0
FGL2,29.0,15.0,13.0,19.0,35.0,120.0
FHL5,73.0,63.0,13.0,44.0,17.0,210.0
FIGLA,21.0,14.0,16.0,14.0,27.0,88.0
FIGNL2,29.0,13.0,18.0,14.0,16.0,117.0
FKBP6,59.0,41.0,7.0,79.0,16.0,204.0
FLG2,62.0,64.0,21.0,32.0,16.0,204.0
FLT1,25.0,20.0,20.0,22.0,27.0,112.0
FLT3,27.0,10.0,25.0,16.0,17.0,100.0
FMO1,19.0,22.0,23.0,44.0,20.0,142.0
FMO2,21.0,21.0,23.0,17.0,28.0,123.0
FOLR2,25.0,22.0,38.0,19.0,27.0,135.0
FOLR3,31.0,21.0,56.0,39.0,14.0,170.0
FOXB1,32.0,25.0,18.0,17.0,16.0,104.0
FOXB2,21.0,18.0,21.0,49.0,48.0,151.0
FOXI1,37.0,23.0,43.0,75.0,72.0,259.0
FOXI2,47.0,15.0,32.0,29.0,75.0,204.0
FOXI3,17.0,14.0,16.0,23.0,25.0,107.0
FOXN4,42.0,39.0,28.0,67.0,15.0,198.0
FOXR1,43.0,24.0,24.0,71.0,19.0,200.0
FOXR2,27.0,30.0,39.0,21.0,16.0,129.0
FPR2,21.0,20.0,14.0,23.0,14.0,91.0
FPR3,84.0,30.0,49.0,109.0,128.0,403.0
FREM2,29.0,17.0,30.0,43.0,26.0,144.0
FREM3,16.0,10.0,14.0,15.0,19.0,85.0
FRG2,49.0,58.0,42.0,34.0,39.0,227.0
FRG2B,14.0,15.0,18.0,13.0,21.0,78.0
FRG2C,18.0,11.0,14.0,18.0,14.0,82.0
FRMD1,31.0,9.0,23.0,17.0,14.0,95.0
FRMPD1,23.0,14.0,21.0,24.0,22.0,104.0
FRMPD2,23.0,12.0,11.0,12.0,30.0,95.0
FRRS1L,31.0,14.0,19.0,25.0,10.0,108.0
FSCB,19.0,11.0,41.0,12.0,26.0,110.0
FSHB,55.0,32.0,12.0,44.0,16.0,160.0
FSHR,42.0,17.0,33.0,17.0,19.0,151.0
FSTL5,33.0,16.0,31.0,49.0,47.0,187.0
FTCD,18.0,19.0,24.0,27.0,14.0,108.0
FTHL17,15.0,18.0,9.0,16.0,17.0,82.0
FTMT,23.0,9.0,20.0,20.0,15.0,90.0
FUT3,18.0,10.0,38.0,15.0,23.0,112.0
FUT5,76.0,26.0,31.0,26.0,15.0,174.0
FUT6,42.0,18.0,22.0,58.0,31.0,187.0
FUT9,21.0,12.0,13.0,23.0,18.0,101.0
FXYD1,30.0,17.0,35.0,67.0,129.0,278.0
FXYD4,36.0,28.0,69.0,19.0,52.0,203.0
FXYD6-FXYD2,41.0,31.0,41.0,25.0,14.0,152.0
G6PC,32.0,10.0,22.0,18.0,28.0,112.0
G6PC2,28.0,15.0,18.0,31.0,22.0,120.0
GAB4,26.0,13.0,31.0,25.0,15.0,119.0
GABRA1,74.0,28.0,39.0,37.0,37.0,212.0
GABRA2,34.0,14.0,15.0,22.0,16.0,111.0
GABRA4,20.0,19.0,32.0,28.0,14.0,120.0
GABRA5,23.0,21.0,32.0,95.0,14.0,181.0
GABRA6,19.0,10.0,91.0,15.0,24.0,166.0
GABRB2,51.0,25.0,27.0,45.0,21.0,171.0
GABRD,46.0,22.0,36.0,87.0,31.0,235.0
GABRG1,25.0,13.0,11.0,22.0,18.0,106.0
GABRG3,21.0,15.0,11.0,33.0,22.0,117.0
GABRR1,50.0,21.0,43.0,19.0,29.0,168.0
GABRR3,17.0,27.0,20.0,35.0,18.0,123.0
GAD2,32.0,11.0,21.0,32.0,16.0,126.0
GADD45G,24.0,16.0,19.0,37.0,34.0,138.0
GAGE10,16.0,8.0,9.0,10.0,10.0,59.0
GAGE12C,97.0,28.0,61.0,84.0,50.0,330.0
GAGE12G,35.0,39.0,40.0,28.0,18.0,176.0
GAGE12J,36.0,24.0,16.0,18.0,14.0,108.0
GAGE13,29.0,13.0,25.0,29.0,22.0,124.0
GAL3ST2,26.0,15.0,26.0,44.0,64.0,182.0
GAL3ST3,22.0,10.0,13.0,14.0,10.0,75.0
GALNT15,34.0,23.0,23.0,26.0,36.0,147.0
GALNT17,3.0,3.0,2.0,4.0,6.0,18.0
GALNTL5,15.0,20.0,17.0,16.0,45.0,130.0
GALP,28.0,13.0,29.0,10.0,17.0,105.0
GALR1,40.0,27.0,29.0,53.0,20.0,169.0
GALR3,39.0,16.0,49.0,31.0,29.0,170.0
GAST,31.0,25.0,17.0,41.0,19.0,143.0
GATA1,31.0,16.0,20.0,20.0,20.0,120.0
GBP6,16.0,10.0,40.0,17.0,24.0,112.0
GBX1,47.0,14.0,34.0,64.0,37.0,203.0
GC,29.0,18.0,27.0,29.0,15.0,123.0
GCM1,49.0,47.0,19.0,49.0,40.0,214.0
GCM2,23.0,20.0,33.0,16.0,25.0,129.0
GCSAML,24.0,11.0,15.0,23.0,25.0,101.0
GDAP1L1,18.0,16.0,14.0,16.0,30.0,100.0
GDF2,24.0,28.0,34.0,45.0,17.0,148.0
GDF3,45.0,24.0,53.0,50.0,27.0,210.0
GFRA2,103.0,27.0,51.0,22.0,31.0,245.0
GFRA4,38.0,42.0,27.0,58.0,15.0,178.0
GFRAL,14.0,9.0,14.0,9.0,13.0,64.0
GGT5,40.0,28.0,24.0,27.0,13.0,139.0
GGTLC1,37.0,14.0,17.0,11.0,16.0,104.0
GGTLC3,36.0,26.0,32.0,20.0,20.0,146.0
GH1,42.0,38.0,22.0,45.0,18.0,180.0
GH2,27.0,10.0,28.0,15.0,15.0,103.0
GHR,24.0,17.0,22.0,30.0,18.0,108.0
GHRH,51.0,22.0,59.0,28.0,35.0,194.0
GHRHR,47.0,38.0,60.0,72.0,26.0,251.0
GHSR,55.0,27.0,25.0,16.0,16.0,142.0
GIMAP1,34.0,43.0,38.0,37.0,19.0,172.0
GIMAP1-GIMAP5,18.0,11.0,14.0,49.0,28.0,123.0
GIMAP4,20.0,14.0,9.0,13.0,11.0,73.0
GIMAP5,21.0,20.0,18.0,20.0,16.0,102.0
GIMAP7,37.0,26.0,19.0,29.0,22.0,140.0
GIMAP8,39.0,15.0,29.0,25.0,31.0,135.0
GIMD1,28.0,41.0,14.0,36.0,17.0,131.0
GJA10,27.0,31.0,33.0,84.0,30.0,217.0
GJA3,29.0,14.0,40.0,24.0,27.0,156.0
GJA4,23.0,12.0,24.0,19.0,14.0,95.0
GJA8,38.0,37.0,40.0,32.0,35.0,190.0
GJB1,21.0,13.0,25.0,16.0,16.0,86.0
GJB4,36.0,14.0,18.0,30.0,52.0,156.0
GJD2,39.0,24.0,54.0,23.0,16.0,157.0
GJD4,33.0,22.0,28.0,24.0,32.0,157.0
GJE1,12.0,9.0,11.0,19.0,31.0,88.0
GK2,31.0,28.0,21.0,62.0,11.0,150.0
GLB1L3,23.0,32.0,18.0,41.0,23.0,141.0
GLDN,23.0,16.0,19.0,50.0,26.0,130.0
GLOD5,36.0,22.0,26.0,27.0,21.0,133.0
GLP1R,30.0,28.0,16.0,34.0,14.0,132.0
GLRA2,28.0,14.0,23.0,24.0,29.0,125.0
GLT1D1,79.0,33.0,96.0,61.0,42.0,324.0
GLT6D1,30.0,17.0,17.0,29.0,22.0,120.0
GLYAT,90.0,43.0,32.0,39.0,11.0,223.0
GLYATL1B,25.0,12.0,45.0,20.0,24.0,136.0
GLYATL2,33.0,16.0,17.0,30.0,18.0,114.0
GLYATL3,23.0,27.0,24.0,33.0,14.0,125.0
GML,24.0,16.0,9.0,14.0,14.0,91.0
GNAT1,37.0,15.0,28.0,27.0,16.0,124.0
GNG8,39.0,27.0,44.0,25.0,40.0,181.0
GNLY,42.0,19.0,16.0,27.0,39.0,150.0
GOLGA6B,39.0,29.0,36.0,34.0,24.0,167.0
GOLGA6C,55.0,37.0,47.0,30.0,37.0,211.0
GOLGA6D,44.0,36.0,21.0,31.0,18.0,153.0
GOLGA6L1,62.0,40.0,160.0,142.0,42.0,443.0
GOLGA6L2,33.0,17.0,54.0,29.0,26.0,167.0
GOLGA6L22,53.0,33.0,65.0,166.0,39.0,343.0
GOLGA6L6,76.0,79.0,52.0,34.0,82.0,316.0
GOLGA6L7,30.0,18.0,15.0,59.0,28.0,163.0
GOLGA8F,61.0,29.0,76.0,111.0,19.0,292.0
GOLGA8G,70.0,38.0,59.0,78.0,34.0,293.0
GOLGA8M,77.0,32.0,98.0,27.0,23.0,258.0
GOLGA8T,46.0,16.0,24.0,74.0,30.0,186.0
GOT1L1,23.0,14.0,25.0,46.0,26.0,134.0
GP2,23.0,8.0,14.0,14.0,25.0,85.0
GP5,37.0,19.0,25.0,29.0,20.0,145.0
GP9,67.0,18.0,70.0,35.0,21.0,204.0
GPHA2,54.0,66.0,34.0,30.0,12.0,203.0
GPHB5,42.0,28.0,20.0,64.0,21.0,186.0
GPIHBP1,30.0,20.0,29.0,23.0,35.0,133.0
GPR101,29.0,12.0,35.0,22.0,18.0,131.0
GPR119,15.0,10.0,14.0,19.0,10.0,72.0
GPR12,23.0,12.0,26.0,40.0,16.0,125.0
GPR142,34.0,17.0,22.0,27.0,20.0,122.0
GPR148,30.0,18.0,16.0,16.0,20.0,115.0
GPR149,22.0,16.0,18.0,24.0,15.0,104.0
GPR152,46.0,24.0,38.0,34.0,28.0,176.0
GPR171,70.0,29.0,33.0,43.0,23.0,203.0
GPR174,21.0,10.0,17.0,23.0,17.0,101.0
GPR179,52.0,57.0,47.0,64.0,21.0,255.0
GPR182,44.0,28.0,17.0,28.0,9.0,139.0
GPR25,60.0,14.0,20.0,42.0,14.0,167.0
GPR26,26.0,38.0,23.0,18.0,14.0,120.0
GPR31,14.0,9.0,8.0,9.0,15.0,67.0
GPR33,91.0,45.0,15.0,36.0,14.0,212.0
GPR35,20.0,24.0,20.0,24.0,22.0,110.0
GPR42,76.0,60.0,12.0,30.0,12.0,198.0
GPR45,47.0,11.0,48.0,16.0,45.0,179.0
GPR50,20.0,15.0,13.0,14.0,12.0,76.0
GPR6,28.0,23.0,44.0,34.0,18.0,159.0
GPR65,14.0,11.0,12.0,24.0,19.0,89.0
GPR88,25.0,15.0,18.0,14.0,16.0,96.0
GPRC6A,17.0,16.0,14.0,24.0,10.0,91.0
GPX5,44.0,25.0,39.0,29.0,33.0,155.0
GPX6,7.0,9.0,10.0,17.0,14.0,60.0
GRAP2,27.0,7.0,21.0,13.0,55.0,123.0
GRIA1,26.0,12.0,18.0,18.0,10.0,79.0
GRID2IP,42.0,16.0,35.0,29.0,21.0,154.0
GRIFIN,66.0,34.0,48.0,35.0,15.0,222.0
GRIK1,21.0,14.0,17.0,27.0,21.0,101.0
GRIK3,46.0,26.0,34.0,31.0,28.0,168.0
GRK1,70.0,33.0,47.0,47.0,26.0,239.0
GRM4,24.0,16.0,14.0,24.0,11.0,92.0
GRM5,28.0,11.0,13.0,16.0,18.0,99.0
GRM6,27.0,20.0,14.0,20.0,12.0,102.0
GRXCR1,26.0,13.0,21.0,23.0,27.0,112.0
GRXCR2,31.0,15.0,34.0,13.0,14.0,117.0
GSC,46.0,36.0,32.0,104.0,34.0,252.0
GSC2,44.0,25.0,49.0,36.0,38.0,197.0
GSDMA,28.0,39.0,32.0,48.0,39.0,173.0
GSG1L,67.0,32.0,49.0,23.0,25.0,195.0
GSG1L2,65.0,70.0,29.0,74.0,50.0,292.0
GSTA1,16.0,12.0,13.0,13.0,19.0,89.0
GSTA2,14.0,15.0,14.0,12.0,14.0,78.0
GSTA3,32.0,28.0,33.0,33.0,20.0,154.0
GSTA5,36.0,31.0,17.0,46.0,24.0,158.0
GSTM5,23.0,19.0,12.0,31.0,19.0,113.0
GSTT4,38.0,14.0,20.0,13.0,13.0,107.0
GSX1,22.0,29.0,24.0,49.0,19.0,148.0
GSX2,21.0,8.0,26.0,49.0,29.0,145.0
GTF2A1L,26.0,22.0,31.0,15.0,62.0,158.0
GTSF1L,13.0,12.0,14.0,22.0,25.0,88.0
GUCA1A,56.0,42.0,17.0,82.0,32.0,233.0
GUCA1C,32.0,21.0,15.0,42.0,21.0,132.0
GUCA2A,12.0,9.0,26.0,35.0,15.0,93.0
GUCA2B,51.0,19.0,17.0,60.0,16.0,165.0
GUCY2C,27.0,11.0,23.0,25.0,30.0,115.0
GUCY2D,30.0,15.0,23.0,38.0,26.0,139.0
GUCY2F,19.0,23.0,24.0,40.0,12.0,123.0
GYPA,16.0,8.0,22.0,20.0,14.0,90.0
GYPB,16.0,12.0,12.0,14.0,14.0,71.0
GYPE,77.0,136.0,24.0,127.0,16.0,370.0
GYS2,40.0,25.0,35.0,24.0,39.0,172.0
GZMA,51.0,23.0,44.0,74.0,17.0,210.0
GZMB,27.0,16.0,16.0,8.0,14.0,91.0
GZMH,32.0,30.0,12.0,30.0,13.0,123.0
GZMK,54.0,30.0,34.0,85.0,71.0,273.0
HAAO,31.0,21.0,43.0,15.0,24.0,152.0
HAMP,32.0,10.0,18.0,14.0,26.0,99.0
HAO1,76.0,42.0,103.0,82.0,60.0,379.0
HAO2,31.0,24.0,34.0,41.0,14.0,147.0
HAPLN4,38.0,22.0,23.0,26.0,46.0,153.0
HBA1,24.0,15.0,25.0,27.0,28.0,120.0
HBB,15.0,9.0,21.0,21.0,13.0,86.0
HBG1,69.0,16.0,22.0,35.0,26.0,169.0
HBG2,43.0,19.0,27.0,34.0,50.0,168.0
HBM,14.0,12.0,18.0,15.0,31.0,91.0
HBZ,10.0,6.0,14.0,11.0,14.0,64.0
HCAR1,24.0,15.0,21.0,23.0,16.0,100.0
HCAR3,33.0,12.0,23.0,31.0,15.0,125.0
HCN1,41.0,35.0,20.0,73.0,12.0,189.0
HCN4,23.0,9.0,19.0,12.0,12.0,89.0
HCRT,34.0,15.0,31.0,14.0,69.0,163.0
HCRTR1,20.0,14.0,46.0,23.0,22.0,134.0
HCRTR2,46.0,33.0,68.0,72.0,39.0,270.0
HDGFL1,28.0,22.0,18.0,36.0,36.0,156.0
HEATR9,15.0,11.0,15.0,23.0,15.0,87.0
HELT,39.0,25.0,17.0,44.0,18.0,154.0
HEMGN,34.0,26.0,19.0,66.0,25.0,175.0
HEPACAM,33.0,18.0,27.0,19.0,23.0,115.0
HEPN1,48.0,12.0,12.0,49.0,11.0,141.0
HES3,44.0,26.0,105.0,42.0,40.0,258.0
HES5,32.0,21.0,58.0,28.0,19.0,157.0
HGFAC,18.0,11.0,17.0,10.0,21.0,92.0
HHATL,32.0,16.0,27.0,39.0,24.0,151.0
HHLA1,34.0,24.0,22.0,32.0,34.0,143.0
HIGD1C,16.0,15.0,27.0,12.0,11.0,92.0
HIGD2B,71.0,31.0,56.0,34.0,21.0,224.0
HK3,48.0,35.0,54.0,78.0,29.0,254.0
HLA-DOA,24.0,16.0,16.0,21.0,24.0,114.0
HLA-DQB2,27.0,16.0,37.0,20.0,24.0,117.0
HMCN2,24.0,38.0,17.0,43.0,18.0,141.0
HMGB4,50.0,34.0,24.0,49.0,25.0,184.0
HMHB1,20.0,12.0,15.0,16.0,7.0,73.0
HMX1,29.0,31.0,43.0,48.0,25.0,174.0
HNF1A,29.0,12.0,38.0,19.0,38.0,140.0
HNRNPCL2,46.0,46.0,40.0,26.0,22.0,180.0
HNRNPCL3,32.0,16.0,36.0,20.0,45.0,159.0
HORMAD2,19.0,9.0,39.0,10.0,21.0,101.0
HOXB1,37.0,16.0,19.0,32.0,23.0,134.0
HOXD1,43.0,21.0,30.0,42.0,34.0,176.0
HOXD12,33.0,29.0,56.0,23.0,54.0,190.0
HP,24.0,8.0,22.0,24.0,23.0,110.0
HPCAL4,21.0,10.0,10.0,17.0,23.0,96.0
HPGDS,16.0,11.0,9.0,21.0,21.0,81.0
HPN,43.0,42.0,17.0,50.0,24.0,177.0
HPR,12.0,9.0,14.0,14.0,12.0,64.0
HRC,43.0,17.0,8.0,13.0,49.0,140.0
HRG,29.0,19.0,30.0,59.0,13.0,165.0
HRH3,25.0,19.0,24.0,47.0,62.0,173.0
HRH4,27.0,10.0,15.0,11.0,13.0,90.0
HRNR,13.0,6.0,12.0,14.0,17.0,69.0
HS3ST4,31.0,9.0,34.0,55.0,16.0,155.0
HS3ST6,26.0,9.0,27.0,15.0,23.0,115.0
HSD17B3,54.0,22.0,30.0,46.0,39.0,187.0
HSD3B1,34.0,12.0,18.0,21.0,18.0,118.0
HSF5,21.0,8.0,15.0,12.0,13.0,79.0
HSFX2,48.0,71.0,38.0,38.0,34.0,229.0
HSFX3,26.0,14.0,8.0,14.0,26.0,98.0
HSFY1,15.0,15.0,10.0,20.0,15.0,85.0
HTN1,9.0,15.0,17.0,11.0,16.0,71.0
HTN3,24.0,22.0,36.0,22.0,15.0,131.0
HTR1A,21.0,12.0,18.0,16.0,13.0,86.0
HTR1B,79.0,71.0,23.0,67.0,61.0,307.0
HTR1E,46.0,20.0,15.0,27.0,20.0,139.0
HTR1F,57.0,64.0,35.0,48.0,33.0,239.0
HTR2A,22.0,18.0,34.0,61.0,21.0,156.0
HTR3B,37.0,18.0,14.0,18.0,15.0,102.0
HTR3C,43.0,22.0,21.0,21.0,13.0,125.0
HTR3D,39.0,29.0,56.0,22.0,17.0,162.0
HTR3E,34.0,13.0,32.0,23.0,15.0,120.0
HTR4,28.0,29.0,22.0,18.0,15.0,111.0
HTR5A,32.0,15.0,23.0,27.0,27.0,132.0
HYAL4,79.0,21.0,38.0,59.0,36.0,244.0
IAPP,43.0,17.0,29.0,32.0,20.0,129.0
IBSP,125.0,64.0,59.0,55.0,23.0,317.0
ICOS,12.0,6.0,12.0,11.0,13.0,58.0
IDI2,23.0,14.0,17.0,13.0,15.0,85.0
IDO1,27.0,10.0,30.0,13.0,18.0,101.0
IDO2,33.0,14.0,15.0,24.0,31.0,123.0
IFIT1B,20.0,16.0,30.0,28.0,22.0,111.0
IFITM10,29.0,17.0,17.0,16.0,37.0,110.0
IFNA10,14.0,13.0,16.0,9.0,16.0,77.0
IFNA13,52.0,14.0,29.0,53.0,91.0,229.0
IFNA14,46.0,16.0,37.0,38.0,23.0,164.0
IFNA16,24.0,10.0,32.0,14.0,8.0,100.0
IFNA17,17.0,6.0,16.0,13.0,15.0,74.0
IFNA2,18.0,7.0,12.0,12.0,28.0,84.0
IFNA21,34.0,34.0,30.0,60.0,22.0,191.0
IFNA4,19.0,7.0,9.0,10.0,12.0,61.0
IFNA5,15.0,12.0,11.0,11.0,12.0,75.0
IFNA6,25.0,14.0,18.0,17.0,35.0,116.0
IFNA7,43.0,20.0,18.0,25.0,15.0,126.0
IFNB1,13.0,13.0,16.0,14.0,17.0,81.0
IFNG,52.0,31.0,32.0,20.0,18.0,162.0
IFNL1,30.0,16.0,26.0,21.0,15.0,120.0
IFNL2,20.0,12.0,9.0,17.0,20.0,78.0
IFNL3,33.0,20.0,31.0,20.0,24.0,130.0
IFNW1,21.0,20.0,23.0,21.0,14.0,115.0
IGDCC3,27.0,17.0,24.0,29.0,13.0,116.0
IGLL1,21.0,8.0,19.0,20.0,19.0,97.0
IGSF21,21.0,13.0,24.0,14.0,25.0,105.0
IGSF22,72.0,30.0,23.0,34.0,18.0,177.0
IGSF5,14.0,9.0,16.0,7.0,8.0,62.0
IGSF9B,34.0,33.0,21.0,25.0,23.0,138.0
IL12RB1,40.0,27.0,34.0,21.0,36.0,160.0
IL13,35.0,21.0,16.0,20.0,18.0,122.0
IL17A,21.0,17.0,23.0,53.0,16.0,131.0
IL17B,24.0,22.0,35.0,14.0,23.0,124.0
IL17C,21.0,15.0,27.0,20.0,19.0,116.0
IL17F,47.0,11.0,28.0,24.0,36.0,161.0
IL17REL,36.0,22.0,11.0,15.0,25.0,118.0
IL1F10,40.0,22.0,15.0,39.0,44.0,169.0
IL1R2,85.0,14.0,15.0,51.0,24.0,203.0
IL1RAPL1,26.0,16.0,14.0,19.0,21.0,102.0
IL1RAPL2,27.0,9.0,22.0,19.0,18.0,104.0
IL2,32.0,9.0,28.0,17.0,40.0,128.0
IL20,12.0,11.0,13.0,11.0,14.0,67.0
IL21,21.0,8.0,12.0,16.0,16.0,84.0
IL22,26.0,24.0,33.0,60.0,17.0,167.0
IL22RA2,22.0,14.0,25.0,20.0,17.0,113.0
IL23R,30.0,11.0,37.0,30.0,16.0,132.0
IL25,18.0,25.0,20.0,24.0,24.0,105.0
IL26,41.0,14.0,34.0,48.0,63.0,194.0
IL27,12.0,16.0,12.0,46.0,20.0,112.0
IL3,23.0,7.0,13.0,17.0,20.0,84.0
IL31,51.0,72.0,32.0,143.0,42.0,352.0
IL34,28.0,12.0,58.0,29.0,16.0,149.0
IL36A,18.0,9.0,10.0,16.0,40.0,105.0
IL3RA,24.0,13.0,22.0,24.0,39.0,125.0
IL4,29.0,16.0,53.0,29.0,40.0,175.0
IL5,81.0,41.0,46.0,132.0,67.0,359.0
IL5RA,15.0,13.0,34.0,25.0,37.0,130.0
IL9,25.0,21.0,12.0,35.0,19.0,121.0
IL9R,33.0,16.0,20.0,14.0,11.0,96.0
ILDR1,26.0,22.0,23.0,32.0,13.0,118.0
ILDR2,21.0,24.0,8.0,51.0,55.0,159.0
INHBC,29.0,9.0,27.0,41.0,49.0,159.0
INMT,26.0,17.0,41.0,25.0,31.0,145.0
INS,74.0,26.0,18.0,61.0,26.0,210.0
INS-IGF2,23.0,12.0,19.0,13.0,25.0,99.0
INSC,24.0,16.0,27.0,51.0,28.0,158.0
INSL3,35.0,22.0,31.0,41.0,23.0,154.0
INSL5,17.0,13.0,11.0,15.0,21.0,84.0
IP6K3,40.0,15.0,16.0,58.0,105.0,239.0
IPCEF1,19.0,9.0,19.0,20.0,18.0,84.0
IQCA1L,21.0,25.0,22.0,52.0,24.0,145.0
IQCF1,21.0,17.0,39.0,20.0,23.0,134.0
IQCF2,27.0,16.0,17.0,17.0,13.0,98.0
IQCF3,28.0,12.0,27.0,10.0,18.0,105.0
IQCF5,38.0,11.0,21.0,19.0,18.0,107.0
IQCF6,52.0,46.0,47.0,22.0,47.0,214.0
IQCJ,69.0,22.0,28.0,29.0,25.0,171.0
IQCM,33.0,28.0,13.0,44.0,25.0,147.0
IQSEC3,44.0,14.0,25.0,21.0,29.0,149.0
IRGM,37.0,16.0,28.0,33.0,33.0,158.0
IRX1,62.0,32.0,33.0,72.0,27.0,233.0
IRX2,39.0,28.0,20.0,22.0,17.0,124.0
IRX6,18.0,9.0,14.0,16.0,11.0,74.0
ISX,23.0,15.0,16.0,39.0,15.0,116.0
ITGA8,12.0,6.0,14.0,10.0,18.0,72.0
ITGAD,44.0,12.0,30.0,9.0,14.0,116.0
ITGAM,23.0,24.0,35.0,23.0,16.0,125.0
ITGAX,22.0,19.0,25.0,17.0,10.0,99.0
ITIH2,15.0,11.0,27.0,77.0,58.0,186.0
ITIH3,35.0,19.0,19.0,52.0,17.0,151.0
ITIH6,71.0,27.0,18.0,52.0,28.0,205.0
ITK,69.0,27.0,29.0,53.0,27.0,236.0
ITLN1,30.0,16.0,48.0,28.0,25.0,152.0
ITLN2,22.0,14.0,17.0,58.0,15.0,140.0
IVL,115.0,34.0,64.0,45.0,62.0,318.0
IYD,39.0,14.0,13.0,25.0,50.0,145.0
IZUMO1,19.0,13.0,12.0,19.0,16.0,88.0
IZUMO2,17.0,15.0,11.0,45.0,13.0,103.0
IZUMO3,22.0,47.0,23.0,34.0,12.0,130.0
KAAG1,38.0,22.0,51.0,33.0,37.0,188.0
KBTBD12,96.0,51.0,65.0,133.0,27.0,367.0
KCNA1,32.0,15.0,50.0,59.0,24.0,170.0
KCNA10,30.0,17.0,23.0,20.0,41.0,134.0
KCNA4,17.0,10.0,23.0,7.0,12.0,78.0
KCNA5,29.0,56.0,33.0,25.0,14.0,159.0
KCNA6,21.0,14.0,25.0,15.0,16.0,96.0
KCNB2,32.0,20.0,31.0,18.0,21.0,132.0
KCND2,29.0,14.0,22.0,22.0,16.0,103.0
KCNF1,34.0,40.0,22.0,92.0,19.0,218.0
KCNG4,28.0,47.0,23.0,80.0,20.0,203.0
KCNH7,76.0,23.0,17.0,44.0,25.0,194.0
KCNH8,24.0,10.0,12.0,14.0,10.0,90.0
KCNJ1,19.0,14.0,11.0,63.0,15.0,146.0
KCNJ3,30.0,9.0,16.0,20.0,11.0,105.0
KCNJ4,37.0,20.0,34.0,18.0,16.0,136.0
KCNJ9,40.0,102.0,34.0,147.0,36.0,347.0
KCNK10,15.0,10.0,20.0,23.0,18.0,93.0
KCNK12,39.0,23.0,14.0,38.0,39.0,159.0
KCNK13,56.0,56.0,48.0,30.0,16.0,203.0
KCNK16,16.0,48.0,25.0,36.0,43.0,172.0
KCNK17,22.0,14.0,13.0,22.0,34.0,115.0
