Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
MCRIP2,112.0,60.0,34.0,58.0,37.0,313.0
MDH2,59.0,22.0,51.0,62.0,170.0,345.0
ME1,48.0,37.0,41.0,29.0,114.0,264.0
MED11,55.0,36.0,167.0,41.0,43.0,342.0
MED18,38.0,22.0,94.0,20.0,26.0,193.0
MED25,43.0,39.0,83.0,43.0,67.0,262.0
MED27,50.0,26.0,113.0,33.0,15.0,250.0
MED30,55.0,23.0,124.0,36.0,31.0,266.0
MED7,56.0,22.0,95.0,42.0,76.0,287.0
MED8,61.0,57.0,101.0,35.0,39.0,284.0
MEN1,40.0,23.0,46.0,62.0,96.0,256.0
MESDC1,32.0,18.0,91.0,21.0,25.0,195.0
METAP1,71.0,43.0,128.0,76.0,41.0,334.0
METTL7A,47.0,24.0,83.0,51.0,34.0,261.0
MFSD5,89.0,37.0,116.0,31.0,44.0,318.0
MGA,42.0,17.0,29.0,41.0,86.0,209.0
MGAT3,21.0,11.0,26.0,62.0,92.0,218.0
MID2,102.0,74.0,29.0,74.0,33.0,318.0
MLNR,39.0,32.0,85.0,39.0,43.0,252.0
MMACHC,25.0,23.0,36.0,22.0,89.0,195.0
MNT,18.0,15.0,18.0,10.0,97.0,154.0
MPHOSPH8,104.0,45.0,35.0,49.0,49.0,280.0
MRGBP,40.0,25.0,32.0,134.0,24.0,262.0
MRM2,115.0,67.0,32.0,84.0,28.0,315.0
MRPL10,56.0,30.0,102.0,42.0,35.0,256.0
MRPL12,56.0,24.0,50.0,36.0,137.0,312.0
MRPL14,53.0,23.0,34.0,80.0,148.0,337.0
MRPL17,39.0,15.0,34.0,115.0,96.0,295.0
MRPL18,59.0,23.0,41.0,45.0,84.0,252.0
MRPL2,62.0,20.0,33.0,29.0,97.0,243.0
MRPL20,34.0,9.0,37.0,30.0,85.0,192.0
MRPL22,39.0,29.0,30.0,61.0,101.0,262.0
MRPL35,34.0,22.0,49.0,18.0,87.0,215.0
MRPL36,54.0,30.0,19.0,23.0,76.0,204.0
MRPL4,47.0,14.0,36.0,26.0,81.0,205.0
MRPL42,117.0,65.0,42.0,20.0,23.0,273.0
MRPL43,43.0,34.0,42.0,24.0,76.0,223.0
MRPL44,62.0,23.0,22.0,91.0,93.0,293.0
MRPL54,32.0,15.0,36.0,48.0,105.0,224.0
MRPL55,37.0,18.0,24.0,67.0,78.0,221.0
MRPL9,62.0,34.0,33.0,40.0,115.0,281.0
MRPS11,39.0,59.0,31.0,35.0,99.0,262.0
MRPS18C,51.0,17.0,33.0,23.0,99.0,224.0
MRPS2,59.0,22.0,58.0,41.0,81.0,259.0
MRPS27,38.0,23.0,37.0,119.0,77.0,297.0
MRPS33,62.0,23.0,42.0,32.0,76.0,229.0
MRPS34,48.0,28.0,31.0,58.0,108.0,266.0
MRPS5,48.0,11.0,20.0,39.0,139.0,249.0
MRPS6,49.0,28.0,36.0,26.0,81.0,223.0
MSANTD4,42.0,84.0,19.0,78.0,28.0,239.0
MSMP,35.0,81.0,26.0,62.0,15.0,219.0
MSN,56.0,26.0,96.0,38.0,24.0,250.0
MSRB2,41.0,80.0,35.0,58.0,24.0,234.0
MSX1,55.0,39.0,106.0,41.0,26.0,254.0
MTA2,32.0,22.0,43.0,48.0,129.0,294.0
MTCH2,77.0,14.0,36.0,20.0,95.0,229.0
MTFMT,59.0,83.0,25.0,49.0,28.0,248.0
MTFP1,68.0,77.0,35.0,60.0,25.0,257.0
MTHFR,94.0,85.0,25.0,41.0,32.0,278.0
MTRF1,88.0,42.0,27.0,138.0,15.0,314.0
MTURN,44.0,26.0,93.0,36.0,47.0,260.0
MUC4,48.0,37.0,24.0,128.0,45.0,281.0
MXI1,70.0,55.0,27.0,129.0,30.0,306.0
MXRA7,89.0,83.0,21.0,46.0,30.0,273.0
MYADML2,40.0,82.0,25.0,30.0,28.0,200.0
MYH3,61.0,36.0,56.0,21.0,86.0,252.0
MYLIP,150.0,30.0,31.0,14.0,86.0,297.0
MYLK,53.0,23.0,98.0,27.0,28.0,238.0
MYOM3,60.0,87.0,23.0,35.0,16.0,217.0
MYT1L,74.0,42.0,86.0,41.0,36.0,298.0
NAA15,28.0,24.0,26.0,87.0,92.0,260.0
NAALADL2,103.0,21.0,38.0,34.0,21.0,216.0
NABP2,34.0,16.0,26.0,15.0,77.0,163.0
NAF1,56.0,27.0,91.0,33.0,68.0,283.0
NARS2,43.0,24.0,37.0,23.0,92.0,220.0
NBPF7,27.0,22.0,13.0,38.0,80.0,193.0
NCAPD2,46.0,23.0,90.0,38.0,32.0,244.0
NDUFA1,39.0,17.0,11.0,32.0,87.0,189.0
NDUFA2,76.0,114.0,40.0,53.0,29.0,318.0
NDUFA6,54.0,26.0,32.0,19.0,87.0,218.0
NDUFA9,39.0,29.0,47.0,24.0,134.0,266.0
NDUFB1,45.0,25.0,24.0,53.0,76.0,223.0
NDUFB11,51.0,21.0,64.0,32.0,112.0,289.0
NDUFB3,28.0,12.0,22.0,22.0,86.0,167.0
NDUFB4,31.0,22.0,15.0,23.0,84.0,174.0
NDUFB6,31.0,13.0,35.0,31.0,150.0,250.0
NDUFC1,28.0,13.0,29.0,12.0,87.0,178.0
NDUFS2,60.0,47.0,51.0,126.0,49.0,332.0
NECAP1,109.0,34.0,43.0,26.0,23.0,229.0
NEURL2,61.0,13.0,47.0,130.0,79.0,322.0
NFIA,128.0,39.0,65.0,29.0,22.0,285.0
NFIL3,68.0,46.0,20.0,123.0,29.0,289.0
NFKB1,23.0,23.0,30.0,145.0,35.0,260.0
NGDN,101.0,21.0,60.0,90.0,80.0,346.0
NIFK,95.0,13.0,66.0,21.0,108.0,321.0
NINJ1,57.0,26.0,51.0,153.0,27.0,308.0
NISCH,45.0,77.0,23.0,26.0,17.0,189.0
NMD3,104.0,24.0,67.0,37.0,67.0,305.0
NOB1,128.0,32.0,72.0,56.0,50.0,347.0
NOL8,109.0,32.0,29.0,19.0,105.0,300.0
NOM1,53.0,17.0,73.0,26.0,84.0,252.0
NOMO1,51.0,12.0,47.0,42.0,107.0,270.0
NOP10,79.0,29.0,93.0,37.0,68.0,295.0
NPC1,59.0,25.0,37.0,141.0,17.0,280.0
NPIPA8,68.0,104.0,72.0,54.0,24.0,314.0
NPIPB6,61.0,22.0,145.0,51.0,52.0,342.0
NRF1,48.0,22.0,77.0,49.0,92.0,273.0
NSD1,117.0,41.0,46.0,52.0,60.0,312.0
NSD3,103.0,46.0,39.0,72.0,54.0,315.0
NT5C1B,63.0,74.0,46.0,50.0,28.0,260.0
NT5C3B,51.0,21.0,91.0,61.0,62.0,281.0
NUAK2,38.0,24.0,19.0,23.0,75.0,174.0
NUDT8,64.0,52.0,20.0,132.0,34.0,312.0
NUP107,40.0,15.0,27.0,31.0,110.0,220.0
NUP188,34.0,35.0,104.0,114.0,22.0,314.0
NUS1,71.0,97.0,54.0,41.0,65.0,326.0
OGDH,45.0,26.0,61.0,38.0,79.0,230.0
OIP5,51.0,45.0,50.0,135.0,26.0,305.0
OLIG3,102.0,48.0,75.0,67.0,32.0,324.0
OR2B6,123.0,78.0,22.0,89.0,26.0,334.0
OR4K3,35.0,80.0,22.0,100.0,17.0,253.0
ORAOV1,120.0,42.0,55.0,38.0,24.0,255.0
ORC1,48.0,35.0,86.0,38.0,43.0,262.0
ORC6,58.0,54.0,112.0,93.0,23.0,330.0
OSBP,62.0,83.0,93.0,56.0,23.0,324.0
OSBPL9,64.0,73.0,26.0,101.0,12.0,270.0
OTUB1,21.0,29.0,93.0,26.0,50.0,215.0
OTUD5,72.0,40.0,34.0,42.0,84.0,274.0
OVGP1,52.0,45.0,29.0,131.0,49.0,304.0
PABPC1,60.0,44.0,47.0,111.0,75.0,331.0
PAIP1,68.0,41.0,62.0,63.0,76.0,298.0
PANK2,113.0,94.0,22.0,88.0,14.0,330.0
PARP16,121.0,49.0,44.0,55.0,69.0,339.0
PCDHGA9,44.0,36.0,56.0,118.0,16.0,254.0
PCDHGB6,112.0,37.0,54.0,31.0,82.0,329.0
PCF11,72.0,31.0,83.0,41.0,46.0,290.0
PCGF1,27.0,25.0,22.0,132.0,57.0,271.0
PCID2,55.0,27.0,89.0,63.0,25.0,257.0
PDAP1,131.0,48.0,37.0,87.0,31.0,335.0
PDCD10,55.0,27.0,56.0,48.0,77.0,254.0
PDE1A,44.0,19.0,58.0,122.0,19.0,274.0
PDE1B,57.0,90.0,20.0,65.0,18.0,249.0
PDE2A,53.0,29.0,48.0,27.0,151.0,294.0
PDHA1,53.0,22.0,25.0,39.0,116.0,258.0
PDHX,39.0,20.0,32.0,27.0,86.0,210.0
PDIA5,102.0,69.0,31.0,41.0,17.0,253.0
PDPN,41.0,75.0,22.0,60.0,15.0,212.0
PDSS1,61.0,18.0,59.0,30.0,141.0,306.0
PDSS2,19.0,15.0,23.0,30.0,104.0,189.0
PET100,69.0,74.0,33.0,91.0,21.0,297.0
PEX16,49.0,23.0,43.0,98.0,116.0,321.0
PFDN2,49.0,16.0,50.0,31.0,75.0,228.0
PFDN6,68.0,17.0,58.0,31.0,111.0,268.0
PGAM1,103.0,82.0,41.0,79.0,36.0,342.0
PGBD3,29.0,13.0,111.0,32.0,28.0,225.0
PGPEP1,34.0,29.0,15.0,134.0,8.0,211.0
PHF12,38.0,22.0,117.0,31.0,23.0,238.0
PICALM,64.0,24.0,66.0,31.0,85.0,282.0
PITPNM3,61.0,95.0,52.0,17.0,15.0,251.0
PITRM1,102.0,37.0,57.0,64.0,49.0,304.0
PKM,38.0,26.0,35.0,35.0,75.0,222.0
PKN1,49.0,93.0,32.0,130.0,16.0,306.0
PKN2,34.0,18.0,18.0,76.0,80.0,224.0
PLEK2,75.0,82.0,26.0,61.0,19.0,280.0
PLPPR3,108.0,46.0,97.0,49.0,29.0,347.0
PLSCR1,59.0,76.0,47.0,89.0,22.0,292.0
PMAIP1,91.0,58.0,39.0,121.0,32.0,346.0
PML,34.0,25.0,84.0,72.0,20.0,227.0
PMP22,50.0,44.0,20.0,122.0,18.0,257.0
PMPCB,89.0,37.0,104.0,92.0,19.0,345.0
PMVK,42.0,30.0,43.0,38.0,80.0,231.0
PNISR,114.0,29.0,84.0,76.0,34.0,320.0
POC1A,63.0,101.0,23.0,42.0,29.0,252.0
PODNL1,45.0,65.0,90.0,67.0,41.0,310.0
POLA2,65.0,23.0,65.0,123.0,23.0,296.0
POLE2,39.0,24.0,111.0,58.0,27.0,271.0
POLG2,44.0,19.0,23.0,20.0,94.0,194.0
POLR1A,95.0,37.0,98.0,50.0,24.0,315.0
POLR1E,74.0,39.0,116.0,55.0,46.0,325.0
POLR2J,81.0,39.0,40.0,34.0,134.0,330.0
POLR2L,122.0,51.0,26.0,30.0,42.0,276.0
PON1,32.0,83.0,26.0,105.0,15.0,259.0
POP1,68.0,23.0,107.0,42.0,38.0,280.0
POR,46.0,33.0,100.0,32.0,66.0,286.0
POTEG,70.0,86.0,40.0,68.0,19.0,291.0
PPIL2,106.0,40.0,18.0,62.0,41.0,276.0
PPM1D,72.0,29.0,124.0,38.0,17.0,288.0
PPM1H,60.0,73.0,22.0,104.0,50.0,306.0
PPP1CB,40.0,25.0,30.0,27.0,90.0,210.0
PPP1R12C,21.0,12.0,16.0,18.0,80.0,152.0
PPP1R14A,42.0,16.0,31.0,11.0,90.0,190.0
PPP2CA,85.0,33.0,47.0,129.0,36.0,337.0
PPP2R3C,90.0,13.0,62.0,52.0,127.0,332.0
PPP2R5C,41.0,30.0,35.0,56.0,81.0,255.0
PPP4C,62.0,55.0,126.0,76.0,51.0,344.0
PPP6R3,77.0,26.0,89.0,55.0,41.0,281.0
PPTC7,36.0,21.0,90.0,36.0,22.0,223.0
PREB,52.0,32.0,49.0,73.0,81.0,290.0
PRMT1,51.0,22.0,122.0,75.0,29.0,281.0
PRPF39,45.0,21.0,63.0,121.0,26.0,275.0
PRPF8,61.0,28.0,84.0,43.0,28.0,247.0
PRR19,35.0,14.0,101.0,23.0,108.0,281.0
PRR36,52.0,88.0,29.0,44.0,31.0,230.0
PRSS3,108.0,48.0,32.0,71.0,36.0,299.0
PSMA3,61.0,28.0,45.0,45.0,82.0,253.0
PSMA4,52.0,23.0,53.0,30.0,75.0,238.0
PSMA7,95.0,13.0,67.0,45.0,83.0,325.0
PSMB3,72.0,27.0,53.0,41.0,91.0,268.0
PSMD13,35.0,27.0,144.0,51.0,31.0,296.0
PSME3,36.0,12.0,29.0,24.0,117.0,227.0
PSMF1,33.0,49.0,34.0,119.0,19.0,242.0
PSMG3,58.0,43.0,97.0,40.0,36.0,262.0
PTCD3,64.0,37.0,81.0,39.0,115.0,338.0
PUF60,55.0,33.0,94.0,16.0,18.0,222.0
PYROXD1,79.0,30.0,93.0,103.0,20.0,338.0
QRICH1,108.0,52.0,49.0,52.0,31.0,303.0
RAB6A,67.0,88.0,40.0,34.0,42.0,276.0
RAB8A,46.0,15.0,52.0,33.0,89.0,239.0
RACGAP1,51.0,82.0,15.0,83.0,18.0,264.0
RAD51,49.0,48.0,122.0,65.0,25.0,288.0
RAD52,39.0,28.0,102.0,88.0,34.0,313.0
RAE1,76.0,28.0,103.0,46.0,58.0,317.0
RAPGEF3,78.0,23.0,107.0,29.0,37.0,276.0
RASL11A,91.0,89.0,22.0,76.0,33.0,321.0
RBBP8NL,65.0,28.0,71.0,125.0,45.0,346.0
RBL1,116.0,31.0,43.0,90.0,56.0,342.0
RBM17,75.0,12.0,48.0,51.0,110.0,307.0
RBM26,28.0,23.0,87.0,43.0,35.0,220.0
RBM43,63.0,25.0,95.0,35.0,71.0,289.0
RBM8A,39.0,13.0,88.0,29.0,41.0,203.0
RBMXL1,59.0,92.0,16.0,66.0,19.0,243.0
RCC2,32.0,29.0,41.0,41.0,97.0,231.0
RCE1,45.0,27.0,86.0,52.0,17.0,238.0
RELA,57.0,16.0,38.0,20.0,114.0,243.0
RER1,53.0,75.0,34.0,81.0,70.0,301.0
REV3L,49.0,33.0,106.0,91.0,36.0,306.0
RFC4,63.0,36.0,117.0,75.0,24.0,301.0
RGMB,49.0,76.0,20.0,33.0,15.0,196.0
RGP1,39.0,13.0,22.0,157.0,45.0,283.0
RHAG,36.0,16.0,102.0,14.0,23.0,198.0
RHPN2,49.0,33.0,37.0,73.0,96.0,279.0
RILPL2,52.0,28.0,111.0,41.0,25.0,278.0
RIMS3,18.0,15.0,12.0,34.0,93.0,173.0
RING1,67.0,31.0,54.0,91.0,85.0,326.0
RLTPR,60.0,39.0,90.0,50.0,57.0,310.0
RNF114,36.0,27.0,99.0,35.0,68.0,275.0
RNF115,36.0,30.0,46.0,30.0,86.0,223.0
RNF20,56.0,21.0,126.0,54.0,35.0,289.0
RNF40,75.0,32.0,107.0,31.0,27.0,253.0
RNGTT,66.0,21.0,28.0,35.0,80.0,243.0
RNMT,41.0,66.0,51.0,120.0,74.0,330.0
RNPS1,59.0,38.0,85.0,66.0,52.0,307.0
ROCK1,44.0,39.0,26.0,84.0,81.0,274.0
RPF2,152.0,33.0,46.0,18.0,59.0,316.0
RPGR,38.0,38.0,27.0,131.0,52.0,286.0
RPL13A,45.0,20.0,92.0,35.0,61.0,258.0
RPL15,51.0,22.0,61.0,44.0,119.0,302.0
RPL18A,37.0,20.0,104.0,24.0,17.0,224.0
RPL27,38.0,20.0,41.0,29.0,139.0,274.0
RPL36A-HNRNPH2,47.0,15.0,72.0,28.0,82.0,247.0
RPL8,117.0,49.0,23.0,27.0,15.0,228.0
RPLP2,42.0,23.0,33.0,32.0,83.0,208.0
RPP38,51.0,36.0,99.0,87.0,22.0,295.0
RPS16,56.0,21.0,84.0,28.0,75.0,267.0
RPS19BP1,69.0,15.0,71.0,20.0,102.0,286.0
RPS27,76.0,29.0,103.0,56.0,44.0,315.0
RPS27A,25.0,20.0,110.0,29.0,20.0,216.0
RPS3A,49.0,77.0,31.0,33.0,16.0,201.0
RPS6,87.0,25.0,83.0,39.0,90.0,315.0
RRNAD1,40.0,17.0,34.0,82.0,89.0,274.0
RSL1D1,122.0,38.0,32.0,31.0,65.0,290.0
SAE1,74.0,23.0,91.0,43.0,68.0,300.0
SARS2,45.0,19.0,41.0,37.0,141.0,274.0
SART1,106.0,34.0,65.0,36.0,30.0,257.0
SCAI,45.0,75.0,26.0,41.0,20.0,207.0
SCAND1,137.0,28.0,28.0,84.0,39.0,317.0
SCFD1,32.0,47.0,33.0,208.0,35.0,339.0
SCNN1A,26.0,11.0,13.0,13.0,83.0,148.0
SCRIB,103.0,35.0,46.0,45.0,40.0,291.0
SCRT1,103.0,52.0,70.0,58.0,35.0,335.0
SCYL2,37.0,24.0,15.0,52.0,78.0,215.0
SDAD1,47.0,70.0,83.0,81.0,24.0,323.0
SDF2,40.0,20.0,61.0,30.0,76.0,229.0
SDHA,42.0,24.0,67.0,32.0,112.0,270.0
SDHAF2,49.0,35.0,42.0,45.0,98.0,260.0
SDHB,53.0,37.0,61.0,37.0,171.0,329.0
SDHD,75.0,27.0,54.0,49.0,94.0,288.0
SEC11A,46.0,29.0,83.0,26.0,109.0,294.0
SELT,66.0,18.0,58.0,25.0,86.0,251.0
SENP6,64.0,51.0,89.0,44.0,40.0,304.0
SEPHS1,61.0,19.0,52.0,46.0,103.0,263.0
SERBP1,63.0,32.0,85.0,33.0,22.0,250.0
SERINC1,81.0,81.0,17.0,36.0,14.0,233.0
SFTPA2,60.0,21.0,72.0,71.0,82.0,305.0
SGCG,126.0,40.0,53.0,36.0,16.0,268.0
SGF29,54.0,16.0,51.0,56.0,111.0,281.0
SH3BP5,54.0,19.0,90.0,22.0,60.0,259.0
SH3GLB2,32.0,82.0,30.0,43.0,28.0,210.0
SIAH1,69.0,33.0,92.0,42.0,33.0,272.0
SLC10A6,48.0,29.0,97.0,41.0,53.0,284.0
SLC1A4,36.0,54.0,29.0,135.0,18.0,273.0
SLC23A1,32.0,15.0,35.0,16.0,78.0,176.0
SLC25A30,57.0,44.0,45.0,38.0,75.0,246.0
SLC25A51,32.0,17.0,19.0,47.0,92.0,208.0
SLC29A2,83.0,32.0,46.0,41.0,99.0,294.0
SLC30A1,56.0,37.0,37.0,139.0,42.0,316.0
SLC35A2,33.0,17.0,61.0,167.0,21.0,295.0
SLC35C1,28.0,17.0,26.0,121.0,77.0,277.0
SLC35C2,25.0,39.0,21.0,120.0,16.0,232.0
SLC35E4,46.0,80.0,32.0,28.0,19.0,207.0
SLC39A14,108.0,53.0,49.0,85.0,54.0,347.0
SLC3A2,57.0,21.0,37.0,42.0,117.0,271.0
SLC47A1,27.0,13.0,36.0,140.0,20.0,249.0
SLC51B,50.0,52.0,44.0,183.0,23.0,336.0
SLC6A11,112.0,40.0,28.0,35.0,37.0,255.0
SLC8A3,66.0,85.0,15.0,44.0,58.0,269.0
SLCO1B1,65.0,35.0,49.0,28.0,76.0,264.0
SMARCD3,52.0,99.0,50.0,52.0,24.0,260.0
SMIM26,43.0,25.0,87.0,47.0,36.0,238.0
SMURF2,57.0,101.0,38.0,131.0,14.0,336.0
SNF8,64.0,37.0,86.0,71.0,30.0,298.0
SNRNP25,109.0,37.0,84.0,49.0,34.0,322.0
SNRPA1,70.0,34.0,83.0,46.0,28.0,267.0
SNRPD2,58.0,31.0,106.0,26.0,57.0,285.0
SNUPN,78.0,19.0,85.0,59.0,50.0,287.0
SNX15,107.0,57.0,50.0,26.0,43.0,274.0
SNX33,92.0,75.0,28.0,50.0,22.0,267.0
SOD1,48.0,19.0,109.0,24.0,26.0,234.0
SOD2,28.0,11.0,27.0,18.0,117.0,185.0
SOX11,114.0,61.0,32.0,87.0,20.0,321.0
SP3,46.0,57.0,36.0,134.0,64.0,329.0
SPC25,42.0,74.0,27.0,46.0,69.0,265.0
SPDYE16,24.0,11.0,23.0,29.0,95.0,181.0
SPDYE3,51.0,13.0,82.0,43.0,79.0,285.0
SPECC1L,40.0,28.0,67.0,32.0,87.0,243.0
SPG7,90.0,82.0,41.0,95.0,24.0,347.0
SPRN,109.0,30.0,56.0,61.0,37.0,308.0
SPRY1,30.0,74.0,13.0,106.0,11.0,233.0
SRP54,108.0,31.0,87.0,25.0,86.0,344.0
SRPK2,36.0,82.0,18.0,110.0,22.0,269.0
SSBP1,77.0,34.0,30.0,119.0,61.0,322.0
ST14,48.0,25.0,45.0,45.0,80.0,246.0
STARD7,102.0,20.0,31.0,124.0,75.0,343.0
STK3,44.0,11.0,15.0,19.0,87.0,183.0
STK40,123.0,27.0,74.0,35.0,50.0,287.0
STXBP4,27.0,75.0,18.0,77.0,20.0,214.0
SUCLG1,24.0,25.0,34.0,19.0,91.0,183.0
SUCO,43.0,21.0,148.0,27.0,28.0,279.0
SUDS3,46.0,58.0,134.0,38.0,32.0,332.0
SUGCT,53.0,97.0,18.0,60.0,16.0,245.0
SUN2,40.0,16.0,55.0,18.0,77.0,217.0
SUPV3L1,54.0,34.0,33.0,45.0,104.0,261.0
SYF2,36.0,42.0,101.0,56.0,28.0,260.0
SYNE4,34.0,10.0,32.0,36.0,91.0,207.0
SYNGR1,49.0,81.0,16.0,114.0,12.0,282.0
SYNGR2,99.0,92.0,13.0,42.0,28.0,284.0
TACC3,83.0,41.0,35.0,121.0,50.0,321.0
TAF12,40.0,12.0,86.0,33.0,28.0,216.0
TAF5,52.0,17.0,43.0,23.0,88.0,231.0
TAF6L,40.0,20.0,25.0,19.0,75.0,188.0
TAF9B,39.0,60.0,91.0,31.0,15.0,242.0
TARS,74.0,46.0,132.0,32.0,37.0,316.0
TARSL2,112.0,88.0,32.0,53.0,29.0,310.0
TBC1D4,107.0,69.0,25.0,90.0,42.0,335.0
TBRG4,22.0,10.0,31.0,25.0,135.0,214.0
TCEA3,41.0,16.0,37.0,118.0,68.0,292.0
TCOF1,33.0,21.0,15.0,28.0,80.0,189.0
TCTEX1D4,22.0,18.0,22.0,37.0,81.0,174.0
TF,108.0,56.0,72.0,59.0,25.0,330.0
TFAM,27.0,21.0,34.0,64.0,84.0,224.0
TFAP4,23.0,15.0,15.0,40.0,76.0,178.0
TFDP1,90.0,45.0,137.0,41.0,49.0,345.0
TGFB1I1,43.0,75.0,20.0,56.0,49.0,251.0
TGS1,91.0,26.0,64.0,48.0,77.0,295.0
THAP1,114.0,16.0,86.0,66.0,30.0,318.0
THEM5,16.0,11.0,19.0,22.0,102.0,164.0
TIMM44,77.0,22.0,34.0,99.0,75.0,312.0
TLE3,43.0,52.0,46.0,183.0,23.0,331.0
TLK1,45.0,78.0,32.0,72.0,16.0,253.0
TLK2,76.0,16.0,36.0,78.0,78.0,279.0
TLL1,115.0,97.0,35.0,46.0,16.0,298.0
TMA16,149.0,24.0,75.0,32.0,47.0,324.0
TMC8,59.0,25.0,106.0,23.0,25.0,252.0
TMEM102,100.0,78.0,50.0,76.0,23.0,320.0
TMEM165,34.0,23.0,50.0,180.0,25.0,297.0
TMEM237,43.0,32.0,83.0,31.0,20.0,221.0
TMEM251,51.0,15.0,24.0,171.0,28.0,267.0
TMEM265,51.0,29.0,104.0,71.0,81.0,335.0
TMEM41A,125.0,67.0,51.0,64.0,35.0,347.0
TMEM45A,37.0,17.0,83.0,29.0,22.0,187.0
TMEM86A,40.0,14.0,20.0,46.0,129.0,253.0
TMSB15A,61.0,18.0,88.0,45.0,69.0,296.0
TNPO1,80.0,32.0,58.0,35.0,102.0,291.0
TOMM40,203.0,25.0,30.0,29.0,27.0,302.0
TPM3,32.0,21.0,111.0,26.0,27.0,225.0
TPM4,41.0,85.0,41.0,60.0,28.0,250.0
TPRG1L,37.0,91.0,24.0,109.0,17.0,282.0
TRAPPC1,35.0,30.0,33.0,193.0,32.0,311.0
TRAPPC3,49.0,23.0,28.0,126.0,26.0,237.0
TRAPPC4,52.0,56.0,34.0,152.0,22.0,308.0
TRIM33,58.0,24.0,68.0,42.0,86.0,280.0
TRIM69,90.0,90.0,23.0,23.0,18.0,234.0
TRIML1,115.0,54.0,51.0,45.0,80.0,338.0
TRMT112,49.0,28.0,47.0,41.0,131.0,287.0
TRNT1,48.0,28.0,97.0,49.0,74.0,279.0
TSR1,49.0,17.0,92.0,54.0,65.0,287.0
TTC27,107.0,19.0,42.0,45.0,23.0,234.0
TTI1,71.0,36.0,67.0,40.0,80.0,293.0
TUBA3D,41.0,26.0,34.0,67.0,87.0,258.0
TWISTNB,84.0,20.0,62.0,29.0,95.0,291.0
TXLNG,36.0,73.0,46.0,38.0,19.0,218.0
UBA2,47.0,26.0,96.0,82.0,40.0,285.0
UBA3,103.0,49.0,65.0,64.0,27.0,322.0
UBA52,90.0,52.0,85.0,46.0,46.0,324.0
UBAP2L,71.0,31.0,83.0,59.0,78.0,325.0
UBE2D4,59.0,32.0,95.0,47.0,23.0,267.0
UBE2I,78.0,22.0,84.0,45.0,30.0,265.0
UBE3A,56.0,44.0,121.0,95.0,37.0,339.0
UBQLN2,73.0,84.0,10.0,69.0,22.0,251.0
UBR1,54.0,30.0,117.0,83.0,38.0,310.0
UCHL5,15.0,16.0,15.0,24.0,88.0,165.0
UFD1,55.0,32.0,102.0,29.0,29.0,240.0
ULK3,26.0,13.0,24.0,122.0,15.0,197.0
UPK3BL1,56.0,17.0,27.0,16.0,98.0,214.0
UQCRC1,50.0,21.0,30.0,93.0,110.0,302.0
URB1,37.0,13.0,66.0,29.0,75.0,212.0
URB2,125.0,106.0,42.0,28.0,21.0,321.0
USO1,61.0,54.0,43.0,84.0,86.0,323.0
USP15,35.0,26.0,46.0,20.0,79.0,210.0
USP24,104.0,24.0,51.0,41.0,34.0,260.0
USP8,74.0,37.0,42.0,156.0,23.0,331.0
UTP23,71.0,39.0,90.0,68.0,40.0,312.0
VAC14,83.0,75.0,64.0,50.0,35.0,294.0
VARS2,48.0,21.0,47.0,21.0,105.0,240.0
VKORC1L1,137.0,54.0,20.0,118.0,22.0,347.0
VPS33A,121.0,65.0,65.0,32.0,33.0,327.0
VPS9D1,29.0,24.0,84.0,30.0,43.0,213.0
VSTM1,76.0,25.0,19.0,55.0,87.0,268.0
WDR38,67.0,42.0,33.0,126.0,23.0,284.0
WDR5,53.0,33.0,130.0,69.0,34.0,316.0
WDR59,114.0,32.0,51.0,55.0,62.0,303.0
WDR60,56.0,31.0,17.0,47.0,80.0,236.0
WDR61,43.0,39.0,32.0,65.0,114.0,304.0
WDR83,76.0,33.0,58.0,35.0,85.0,274.0
WDR92,33.0,21.0,30.0,36.0,89.0,204.0
WFDC1,30.0,40.0,31.0,133.0,22.0,251.0
WNK4,73.0,24.0,104.0,63.0,26.0,288.0
WRN,19.0,16.0,43.0,18.0,82.0,192.0
XAB2,62.0,41.0,41.0,86.0,101.0,340.0
XRCC5,135.0,50.0,75.0,32.0,41.0,327.0
XRCC6,115.0,32.0,57.0,90.0,50.0,336.0
YAP1,43.0,31.0,87.0,76.0,42.0,283.0
YARS2,59.0,24.0,52.0,49.0,97.0,280.0
YEATS4,61.0,41.0,96.0,49.0,46.0,305.0
YES1,58.0,21.0,34.0,59.0,88.0,275.0
YPEL5,116.0,36.0,62.0,29.0,39.0,271.0
ZBTB11,51.0,15.0,84.0,17.0,20.0,189.0
ZBTB21,27.0,12.0,15.0,140.0,25.0,224.0
ZBTB7B,52.0,21.0,47.0,54.0,77.0,255.0
ZC3H10,59.0,31.0,105.0,33.0,36.0,276.0
ZC3H18,81.0,37.0,109.0,43.0,44.0,317.0
ZC3H4,109.0,46.0,43.0,61.0,58.0,313.0
ZC3H6,47.0,17.0,63.0,17.0,75.0,220.0
ZDHHC11,102.0,41.0,24.0,51.0,38.0,267.0
ZDHHC4,99.0,83.0,33.0,46.0,52.0,313.0
ZFYVE19,39.0,20.0,89.0,43.0,43.0,219.0
ZMYM3,51.0,35.0,30.0,134.0,27.0,264.0
ZNF135,61.0,45.0,93.0,45.0,32.0,283.0
