Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
CELA2B,14.0,7.0,17.0,15.0,10.0,68.0
CELA3A,12.0,11.0,11.0,14.0,12.0,62.0
CELA3B,17.0,11.0,18.0,36.0,12.0,94.0
CENPVL2,17.0,9.0,24.0,4.0,34.0,100.0
CENPVL3,20.0,10.0,26.0,27.0,21.0,117.0
CER1,43.0,45.0,19.0,24.0,38.0,168.0
CERS3,20.0,16.0,11.0,12.0,13.0,78.0
CES5A,9.0,8.0,11.0,9.0,18.0,60.0
CETN1,16.0,12.0,51.0,38.0,24.0,148.0
CFAP100,42.0,16.0,44.0,17.0,25.0,156.0
CFAP126,24.0,6.0,9.0,10.0,12.0,61.0
CFAP221,15.0,5.0,41.0,10.0,10.0,87.0
CFAP46,19.0,9.0,32.0,10.0,38.0,123.0
CFAP61,10.0,4.0,11.0,7.0,10.0,50.0
CFAP65,1.0,1.0,3.0,2.0,4.0,11.0
CFAP77,3.0,2.0,5.0,5.0,7.0,22.0
CFAP97D2,22.0,9.0,20.0,15.0,13.0,85.0
CFC1,32.0,8.0,15.0,13.0,15.0,99.0
CFC1B,27.0,15.0,20.0,24.0,22.0,108.0
CFHR2,6.0,8.0,11.0,9.0,19.0,66.0
CFHR4,11.0,11.0,14.0,18.0,21.0,79.0
CFHR5,22.0,11.0,18.0,14.0,20.0,100.0
CGB1,26.0,15.0,27.0,25.0,11.0,106.0
CGB2,14.0,9.0,24.0,13.0,40.0,108.0
CGB3,2.0,2.0,2.0,2.0,4.0,12.0
CHAD,19.0,12.0,23.0,15.0,18.0,93.0
CHAT,17.0,16.0,22.0,15.0,18.0,95.0
CHIA,40.0,25.0,20.0,23.0,13.0,124.0
CHIT1,17.0,12.0,22.0,24.0,15.0,97.0
CHRM1,48.0,11.0,25.0,8.0,14.0,110.0
CHRM2,11.0,8.0,15.0,12.0,15.0,74.0
CHRNA1,35.0,23.0,8.0,16.0,21.0,112.0
CHRNA2,22.0,8.0,17.0,14.0,15.0,83.0
CHRNA6,11.0,5.0,29.0,8.0,32.0,91.0
CHRNB3,18.0,11.0,44.0,38.0,10.0,119.0
CHRNG,16.0,9.0,19.0,11.0,16.0,81.0
CHST1,36.0,15.0,13.0,18.0,45.0,130.0
CHST4,23.0,6.0,12.0,13.0,14.0,77.0
CHST9,14.0,10.0,20.0,13.0,28.0,96.0
CHURC1-FNTB,27.0,21.0,49.0,30.0,22.0,153.0
CIB3,18.0,10.0,20.0,9.0,12.0,66.0
CIB4,20.0,19.0,23.0,13.0,17.0,95.0
CIDEA,23.0,10.0,26.0,20.0,12.0,106.0
CIDEC,35.0,15.0,32.0,16.0,24.0,128.0
CILP,17.0,11.0,21.0,9.0,24.0,91.0
CKMT2,27.0,11.0,20.0,30.0,17.0,114.0
CLC,39.0,24.0,19.0,18.0,31.0,129.0
CLCA1,13.0,19.0,14.0,11.0,12.0,76.0
CLCA4,18.0,17.0,17.0,24.0,11.0,88.0
CLCN1,16.0,6.0,17.0,6.0,16.0,68.0
CLDN17,8.0,2.0,13.0,9.0,11.0,48.0
CLDN19,15.0,9.0,18.0,11.0,13.0,72.0
CLDN25,18.0,7.0,13.0,8.0,23.0,73.0
CLDN34,23.0,36.0,21.0,28.0,14.0,127.0
CLDN8,19.0,4.0,10.0,15.0,15.0,65.0
CLEC10A,19.0,11.0,16.0,56.0,16.0,128.0
CLEC12A,17.0,6.0,11.0,8.0,14.0,59.0
CLEC14A,41.0,10.0,13.0,56.0,31.0,157.0
CLEC17A,21.0,5.0,14.0,9.0,16.0,69.0
CLEC18C,95.0,31.0,56.0,45.0,106.0,353.0
CLEC1A,25.0,10.0,24.0,10.0,11.0,89.0
CLEC1B,11.0,6.0,10.0,10.0,17.0,61.0
CLEC2A,18.0,8.0,10.0,10.0,18.0,72.0
CLEC2B,26.0,8.0,17.0,13.0,12.0,86.0
CLEC3A,15.0,9.0,16.0,14.0,30.0,87.0
CLEC4C,17.0,6.0,10.0,6.0,15.0,65.0
CLEC4D,54.0,16.0,30.0,22.0,19.0,148.0
CLEC4E,19.0,11.0,19.0,15.0,18.0,94.0
CLEC4F,19.0,22.0,23.0,19.0,22.0,112.0
CLEC4G,26.0,14.0,29.0,24.0,18.0,115.0
CLEC4M,8.0,8.0,17.0,5.0,17.0,66.0
CLEC5A,7.0,4.0,14.0,8.0,13.0,49.0
CLEC6A,11.0,9.0,20.0,15.0,13.0,74.0
CLEC9A,47.0,7.0,10.0,8.0,21.0,104.0
CLECL1,26.0,10.0,15.0,11.0,14.0,86.0
CLNK,13.0,5.0,13.0,12.0,12.0,59.0
CLPS,52.0,23.0,25.0,60.0,21.0,183.0
CLPSL1,27.0,11.0,17.0,11.0,15.0,86.0
CLRN1,13.0,9.0,9.0,14.0,17.0,68.0
CLRN2,24.0,9.0,20.0,13.0,37.0,116.0
CLVS2,33.0,18.0,16.0,16.0,24.0,114.0
CMA1,12.0,7.0,13.0,8.0,14.0,64.0
CMKLR1,20.0,8.0,17.0,9.0,23.0,81.0
CMTM5,24.0,10.0,13.0,13.0,17.0,89.0
CNBD1,71.0,25.0,43.0,18.0,15.0,174.0
CNDP1,35.0,36.0,25.0,42.0,17.0,155.0
CNGA2,17.0,23.0,18.0,16.0,16.0,85.0
CNGA3,28.0,9.0,19.0,25.0,14.0,105.0
CNGA4,11.0,10.0,13.0,12.0,17.0,72.0
CNGB3,15.0,11.0,15.0,30.0,15.0,92.0
CNMD,4.0,1.0,3.0,1.0,5.0,14.0
CNPY1,8.0,8.0,10.0,6.0,8.0,44.0
CNR2,13.0,9.0,16.0,9.0,14.0,65.0
CNTN2,16.0,10.0,22.0,12.0,22.0,90.0
CNTN3,16.0,8.0,10.0,7.0,15.0,60.0
CNTN4,27.0,18.0,18.0,12.0,21.0,111.0
CNTN5,54.0,23.0,24.0,35.0,15.0,163.0
CNTN6,20.0,13.0,27.0,17.0,25.0,97.0
CNTNAP2,12.0,9.0,14.0,18.0,14.0,69.0
CNTNAP4,7.0,3.0,6.0,6.0,11.0,37.0
CNTNAP5,19.0,17.0,15.0,32.0,16.0,109.0
COL19A1,10.0,9.0,16.0,25.0,25.0,89.0
COL22A1,18.0,10.0,18.0,16.0,17.0,83.0
COL23A1,17.0,8.0,7.0,12.0,8.0,63.0
COL6A5,11.0,7.0,15.0,13.0,15.0,66.0
COL9A1,14.0,11.0,34.0,17.0,39.0,126.0
COLEC11,18.0,9.0,14.0,14.0,19.0,78.0
COX4I2,37.0,13.0,49.0,14.0,29.0,156.0
COX6A2,17.0,7.0,19.0,11.0,10.0,77.0
COX8C,16.0,11.0,8.0,9.0,17.0,73.0
CPA1,27.0,8.0,11.0,10.0,25.0,88.0
CPA3,11.0,10.0,13.0,13.0,15.0,69.0
CPA6,28.0,13.0,26.0,17.0,28.0,132.0
CPB1,55.0,19.0,29.0,35.0,12.0,155.0
CPB2,12.0,5.0,13.0,11.0,15.0,60.0
CPHXL,25.0,30.0,14.0,16.0,12.0,95.0
CPLX4,18.0,15.0,17.0,10.0,13.0,77.0
CPN1,12.0,3.0,16.0,9.0,12.0,63.0
CPN2,21.0,8.0,13.0,9.0,15.0,68.0
CPNE4,23.0,9.0,22.0,10.0,11.0,79.0
CPNE5,40.0,42.0,13.0,48.0,13.0,166.0
CPNE6,16.0,15.0,14.0,12.0,11.0,74.0
CPNE9,21.0,6.0,11.0,7.0,16.0,67.0
CPO,9.0,3.0,17.0,8.0,8.0,52.0
CPSF4L,10.0,6.0,20.0,14.0,17.0,74.0
CPXCR1,26.0,13.0,12.0,10.0,12.0,78.0
CPXM2,10.0,7.0,19.0,29.0,18.0,99.0
CR1,16.0,6.0,12.0,15.0,16.0,75.0
CRABP1,14.0,12.0,13.0,30.0,11.0,85.0
CRCT1,24.0,11.0,22.0,17.0,21.0,101.0
CREB3L3,18.0,11.0,15.0,17.0,16.0,88.0
CRHBP,18.0,15.0,29.0,21.0,27.0,124.0
CRHR1,20.0,11.0,38.0,19.0,21.0,113.0
CRISP1,26.0,16.0,15.0,12.0,30.0,105.0
CRISP2,35.0,39.0,15.0,11.0,16.0,112.0
CRNN,17.0,10.0,17.0,9.0,24.0,75.0
CROCC2,12.0,6.0,13.0,10.0,7.0,54.0
CRP,16.0,10.0,26.0,15.0,18.0,96.0
CRTAM,21.0,11.0,17.0,17.0,14.0,91.0
CRX,27.0,9.0,16.0,16.0,14.0,91.0
CRYAA,26.0,22.0,35.0,34.0,17.0,136.0
CRYAA2,16.0,13.0,25.0,17.0,17.0,94.0
CRYBA1,28.0,21.0,26.0,40.0,21.0,141.0
CRYBA2,10.0,12.0,43.0,15.0,15.0,104.0
CRYBA4,16.0,8.0,20.0,19.0,42.0,116.0
CRYBB1,55.0,19.0,26.0,42.0,11.0,151.0
CRYGA,17.0,7.0,11.0,14.0,24.0,84.0
CRYGB,29.0,22.0,25.0,21.0,19.0,123.0
CRYGC,16.0,10.0,13.0,17.0,14.0,76.0
CRYGD,36.0,21.0,17.0,19.0,14.0,108.0
CRYGN,15.0,5.0,21.0,9.0,17.0,71.0
CSF2,21.0,7.0,31.0,14.0,10.0,97.0
CSF2RB,28.0,13.0,26.0,23.0,38.0,137.0
CSH1,15.0,14.0,16.0,9.0,22.0,79.0
CSH2,11.0,6.0,45.0,8.0,16.0,93.0
CSHL1,11.0,9.0,18.0,15.0,11.0,65.0
CSMD1,10.0,5.0,14.0,12.0,22.0,68.0
CSN1S1,15.0,6.0,14.0,10.0,23.0,75.0
CSN2,14.0,7.0,8.0,7.0,7.0,46.0
CSN3,14.0,17.0,8.0,22.0,14.0,87.0
CSNKA2IP,16.0,7.0,20.0,12.0,29.0,89.0
CSRNP3,30.0,14.0,15.0,12.0,18.0,99.0
CSRP3,12.0,6.0,18.0,10.0,11.0,68.0
CST11,11.0,4.0,10.0,16.0,24.0,73.0
CST2,19.0,15.0,22.0,22.0,40.0,121.0
CST4,17.0,14.0,9.0,14.0,12.0,70.0
CST5,22.0,4.0,13.0,8.0,17.0,71.0
CST8,16.0,5.0,19.0,8.0,25.0,80.0
CST9,47.0,23.0,14.0,44.0,13.0,142.0
CST9L,3.0,2.0,14.0,6.0,2.0,32.0
CSTL1,29.0,36.0,21.0,72.0,20.0,183.0
CT45A1,15.0,8.0,33.0,11.0,12.0,83.0
CT45A10,66.0,58.0,27.0,19.0,14.0,180.0
CT45A2,17.0,5.0,25.0,16.0,14.0,81.0
CT45A3,17.0,13.0,23.0,25.0,14.0,104.0
CT45A5,7.0,2.0,8.0,4.0,10.0,34.0
CT45A6,17.0,9.0,19.0,10.0,13.0,76.0
CT45A7,3.0,4.0,5.0,4.0,6.0,29.0
CT45A9,5.0,3.0,5.0,2.0,8.0,30.0
CT47A1,16.0,7.0,20.0,14.0,11.0,74.0
CT47A6,27.0,18.0,24.0,26.0,11.0,120.0
CT47A7,7.0,3.0,10.0,4.0,9.0,40.0
CT47B1,32.0,13.0,31.0,15.0,27.0,135.0
CT55,13.0,8.0,20.0,13.0,13.0,73.0
CTAGE9,19.0,8.0,20.0,12.0,24.0,94.0
CTCFL,19.0,31.0,19.0,33.0,31.0,136.0
CTF1,20.0,4.0,20.0,28.0,34.0,130.0
CTLA4,28.0,14.0,12.0,13.0,13.0,93.0
CTNNA3,14.0,9.0,8.0,6.0,13.0,58.0
CTRB1,12.0,7.0,19.0,12.0,20.0,83.0
CTRB2,11.0,16.0,18.0,13.0,20.0,95.0
CTSE,25.0,31.0,15.0,28.0,14.0,119.0
CTSG,27.0,11.0,17.0,11.0,34.0,106.0
CTSW,7.0,5.0,7.0,5.0,10.0,41.0
CTXN2,17.0,9.0,23.0,14.0,9.0,69.0
CTXN3,15.0,10.0,35.0,23.0,19.0,105.0
CWH43,10.0,6.0,12.0,6.0,21.0,62.0
CX3CR1,30.0,25.0,27.0,28.0,16.0,134.0
CXCL10,14.0,22.0,10.0,35.0,17.0,103.0
CXCL11,18.0,11.0,13.0,8.0,13.0,70.0
CXCL13,14.0,5.0,14.0,8.0,19.0,68.0
CXCL17,20.0,10.0,35.0,16.0,12.0,98.0
CXCL9,6.0,3.0,6.0,6.0,6.0,31.0
CXCR1,15.0,6.0,9.0,12.0,15.0,67.0
CXCR3,22.0,9.0,21.0,10.0,14.0,85.0
CXCR5,15.0,11.0,12.0,6.0,18.0,65.0
CXorf49,12.0,20.0,16.0,20.0,22.0,101.0
CXorf49B,5.0,3.0,5.0,3.0,6.0,28.0
CXorf51A,14.0,13.0,12.0,13.0,28.0,86.0
CXorf51B,17.0,6.0,10.0,8.0,17.0,63.0
CXorf65,32.0,19.0,42.0,32.0,18.0,152.0
CXorf66,18.0,10.0,19.0,20.0,57.0,125.0
CYLC2,16.0,9.0,11.0,19.0,13.0,68.0
CYP11B1,29.0,20.0,31.0,22.0,15.0,127.0
CYP11B2,14.0,6.0,13.0,9.0,10.0,55.0
CYP17A1,18.0,8.0,12.0,24.0,17.0,94.0
CYP19A1,16.0,10.0,13.0,10.0,22.0,73.0
CYP1A2,30.0,16.0,35.0,29.0,20.0,137.0
CYP26A1,15.0,9.0,16.0,14.0,15.0,78.0
CYP26C1,24.0,8.0,14.0,6.0,25.0,87.0
CYP2A13,23.0,7.0,40.0,15.0,12.0,101.0
CYP2A6,15.0,8.0,12.0,9.0,40.0,92.0
CYP2A7,13.0,8.0,15.0,9.0,24.0,71.0
CYP2C19,34.0,12.0,15.0,10.0,12.0,86.0
CYP2C8,16.0,12.0,20.0,12.0,13.0,81.0
CYP2F1,13.0,5.0,33.0,8.0,31.0,95.0
CYP3A43,24.0,12.0,21.0,12.0,50.0,126.0
CYP3A7-CYP3A51P,21.0,10.0,25.0,10.0,45.0,120.0
CYP4A11,19.0,8.0,21.0,9.0,9.0,75.0
CYP4B1,10.0,10.0,9.0,18.0,14.0,75.0
CYP4F2,27.0,18.0,31.0,7.0,15.0,104.0
CYP4F8,30.0,29.0,25.0,32.0,21.0,140.0
CYP4Z1,19.0,11.0,32.0,16.0,12.0,99.0
CYP7A1,26.0,12.0,37.0,12.0,11.0,104.0
CYP7B1,9.0,9.0,14.0,14.0,13.0,60.0
CYP8B1,16.0,12.0,23.0,26.0,17.0,106.0
CYSLTR1,15.0,8.0,11.0,19.0,16.0,73.0
DACH1,26.0,22.0,60.0,39.0,27.0,186.0
DACH2,32.0,12.0,27.0,27.0,18.0,117.0
DACT2,14.0,8.0,14.0,12.0,20.0,71.0
DAO,27.0,19.0,8.0,21.0,14.0,102.0
DAOA,15.0,8.0,20.0,20.0,24.0,102.0
DAZ1,13.0,6.0,12.0,7.0,26.0,71.0
DAZ2,20.0,8.0,12.0,19.0,24.0,88.0
DAZ3,29.0,6.0,10.0,9.0,13.0,79.0
DAZ4,15.0,14.0,16.0,11.0,9.0,78.0
DAZL,17.0,10.0,19.0,7.0,9.0,68.0
DBH,24.0,8.0,19.0,36.0,25.0,119.0
DBX1,14.0,10.0,14.0,13.0,14.0,75.0
DCAF12L1,16.0,10.0,12.0,21.0,15.0,78.0
DCAF12L2,13.0,8.0,32.0,9.0,10.0,69.0
DCAF4L2,16.0,15.0,22.0,13.0,11.0,84.0
DCAF8L1,6.0,5.0,17.0,15.0,21.0,70.0
DCAF8L2,21.0,12.0,21.0,14.0,14.0,84.0
DCANP1,20.0,16.0,23.0,18.0,28.0,111.0
DCC,11.0,8.0,15.0,17.0,7.0,59.0
DCD,28.0,16.0,46.0,32.0,29.0,159.0
DCDC2C,22.0,16.0,21.0,12.0,15.0,88.0
DCSTAMP,22.0,16.0,16.0,25.0,23.0,101.0
DCX,14.0,7.0,10.0,8.0,44.0,83.0
DDI1,15.0,5.0,22.0,9.0,17.0,74.0
DDX25,25.0,9.0,14.0,10.0,8.0,70.0
DDX4,13.0,9.0,17.0,10.0,23.0,80.0
DDX53,34.0,13.0,30.0,24.0,24.0,122.0
DEFA1,16.0,17.0,25.0,14.0,16.0,96.0
DEFA1B,28.0,11.0,18.0,14.0,14.0,85.0
DEFA3,19.0,11.0,14.0,16.0,16.0,75.0
DEFA4,101.0,63.0,28.0,55.0,25.0,269.0
DEFA5,22.0,7.0,15.0,7.0,13.0,65.0
DEFA6,19.0,21.0,13.0,36.0,12.0,106.0
DEFB103A,6.0,4.0,5.0,4.0,7.0,26.0
DEFB103B,19.0,9.0,32.0,13.0,21.0,93.0
DEFB104B,34.0,25.0,21.0,33.0,13.0,147.0
DEFB105A,6.0,3.0,7.0,4.0,7.0,30.0
DEFB106A,5.0,2.0,8.0,5.0,7.0,32.0
DEFB107A,18.0,9.0,9.0,11.0,11.0,60.0
DEFB107B,4.0,1.0,2.0,1.0,4.0,12.0
DEFB108B,22.0,14.0,19.0,13.0,37.0,113.0
DEFB110,8.0,8.0,8.0,12.0,10.0,47.0
DEFB112,32.0,15.0,14.0,17.0,49.0,135.0
DEFB114,19.0,10.0,30.0,47.0,15.0,128.0
DEFB115,11.0,5.0,20.0,10.0,17.0,70.0
DEFB116,16.0,9.0,16.0,15.0,9.0,74.0
DEFB118,14.0,4.0,13.0,9.0,32.0,79.0
DEFB119,12.0,7.0,27.0,8.0,16.0,76.0
DEFB121,18.0,11.0,27.0,15.0,22.0,96.0
DEFB123,7.0,14.0,15.0,13.0,20.0,74.0
DEFB124,54.0,35.0,32.0,61.0,28.0,198.0
DEFB125,37.0,9.0,23.0,18.0,16.0,109.0
DEFB126,10.0,5.0,13.0,7.0,13.0,53.0
DEFB127,9.0,3.0,17.0,14.0,11.0,55.0
DEFB128,8.0,7.0,16.0,15.0,9.0,54.0
DEFB129,20.0,14.0,22.0,13.0,30.0,109.0
DEFB130B,3.0,2.0,5.0,5.0,4.0,26.0
DEFB131A,2.0,2.0,7.0,2.0,8.0,34.0
DEFB132,28.0,7.0,12.0,19.0,21.0,87.0
DEFB133,17.0,9.0,22.0,39.0,14.0,97.0
DEFB134,12.0,12.0,17.0,13.0,16.0,77.0
DEFB135,16.0,8.0,11.0,14.0,27.0,80.0
DEFB136,11.0,6.0,23.0,7.0,14.0,66.0
DEFB4A,19.0,7.0,13.0,11.0,14.0,72.0
DEFB4B,12.0,7.0,18.0,14.0,14.0,68.0
DEGS2,12.0,6.0,6.0,7.0,19.0,54.0
DEUP1,11.0,8.0,11.0,14.0,13.0,64.0
DGAT2L6,21.0,10.0,13.0,6.0,21.0,74.0
DGKK,34.0,15.0,14.0,24.0,17.0,109.0
DIRAS2,15.0,7.0,24.0,12.0,11.0,82.0
DISP3,6.0,1.0,8.0,3.0,6.0,30.0
DKK4,22.0,11.0,43.0,18.0,40.0,139.0
DLGAP1,9.0,5.0,8.0,7.0,10.0,44.0
DLGAP2,43.0,16.0,27.0,12.0,26.0,130.0
DMRT2,25.0,12.0,23.0,15.0,25.0,124.0
DMRT3,30.0,17.0,21.0,22.0,14.0,113.0
DMRTB1,24.0,23.0,48.0,34.0,24.0,155.0
DMRTC1,19.0,5.0,16.0,8.0,17.0,70.0
DMRTC1B,14.0,7.0,14.0,11.0,22.0,73.0
DMRTC2,22.0,10.0,13.0,14.0,16.0,80.0
DNAH10,20.0,18.0,14.0,16.0,11.0,84.0
DNAH12,14.0,6.0,9.0,10.0,15.0,57.0
DNAH3,26.0,29.0,13.0,87.0,18.0,173.0
DNAH6,17.0,7.0,9.0,7.0,22.0,68.0
DNAH8,18.0,8.0,12.0,13.0,13.0,73.0
DNAH9,11.0,9.0,12.0,19.0,14.0,75.0
DNAI2,23.0,18.0,17.0,7.0,14.0,78.0
DNAJB13,23.0,14.0,95.0,24.0,50.0,221.0
DNAJB8,29.0,15.0,14.0,8.0,17.0,83.0
DNAJC5B,17.0,8.0,15.0,14.0,13.0,73.0
DNAJC5G,32.0,10.0,36.0,14.0,14.0,111.0
DNASE2B,19.0,11.0,13.0,9.0,21.0,84.0
DNTT,20.0,7.0,24.0,11.0,17.0,87.0
DOK2,21.0,12.0,68.0,24.0,21.0,151.0
DPEP2,27.0,9.0,15.0,25.0,18.0,99.0
DPEP2NB,3.0,3.0,7.0,6.0,10.0,40.0
DPEP3,16.0,4.0,14.0,13.0,12.0,61.0
DPP6,31.0,15.0,22.0,14.0,25.0,118.0
DPPA3,60.0,31.0,17.0,20.0,14.0,154.0
DPPA4,30.0,13.0,18.0,23.0,18.0,116.0
DPPA5,45.0,36.0,25.0,29.0,19.0,166.0
DPRX,15.0,18.0,13.0,8.0,14.0,71.0
DPT,15.0,13.0,52.0,59.0,20.0,158.0
DPYS,20.0,10.0,13.0,15.0,14.0,78.0
DRAXIN,20.0,11.0,20.0,10.0,13.0,83.0
DRC1,15.0,8.0,20.0,13.0,11.0,75.0
DRD1,25.0,10.0,26.0,15.0,31.0,115.0
DRD2,13.0,7.0,12.0,9.0,12.0,54.0
DRD3,10.0,7.0,14.0,23.0,13.0,70.0
DRD5,5.0,6.0,8.0,4.0,11.0,39.0
DSC1,16.0,9.0,29.0,12.0,10.0,73.0
DSCAM,18.0,17.0,21.0,14.0,13.0,86.0
DSCAML1,34.0,18.0,16.0,15.0,15.0,98.0
DSG1,18.0,8.0,16.0,10.0,9.0,60.0
DSG4,14.0,10.0,10.0,36.0,14.0,94.0
DSPP,13.0,5.0,22.0,5.0,11.0,62.0
DTHD1,28.0,7.0,23.0,9.0,13.0,85.0
DUSP13,26.0,10.0,9.0,19.0,15.0,86.0
DUSP21,14.0,14.0,32.0,34.0,13.0,114.0
DUX4,20.0,8.0,27.0,9.0,15.0,83.0
DUXA,17.0,10.0,55.0,9.0,20.0,129.0
DUXB,11.0,5.0,15.0,8.0,13.0,55.0
DYDC1,46.0,7.0,13.0,14.0,22.0,103.0
DYNAP,18.0,10.0,15.0,26.0,13.0,93.0
DYTN,12.0,8.0,10.0,8.0,13.0,59.0
EBF2,23.0,12.0,31.0,9.0,25.0,106.0
ECE2,23.0,14.0,19.0,13.0,16.0,102.0
EDDM3A,58.0,16.0,24.0,25.0,42.0,161.0
EDDM3B,23.0,7.0,13.0,8.0,9.0,65.0
EDN3,16.0,4.0,7.0,9.0,16.0,56.0
EEF1AKMT4-ECE2,18.0,9.0,12.0,5.0,13.0,64.0
EFCAB1,12.0,9.0,13.0,12.0,12.0,62.0
EFCAB3,29.0,11.0,22.0,12.0,14.0,97.0
EFCAB8,36.0,15.0,13.0,26.0,25.0,123.0
EFCAB9,33.0,10.0,13.0,15.0,14.0,93.0
EFCC1,17.0,9.0,16.0,22.0,16.0,88.0
EFNB3,22.0,27.0,16.0,21.0,20.0,113.0
EGFL6,33.0,9.0,18.0,11.0,22.0,108.0
EIF4E1B,32.0,10.0,26.0,15.0,16.0,105.0
ELAVL2,9.0,4.0,8.0,8.0,37.0,68.0
ELAVL3,22.0,10.0,15.0,11.0,13.0,81.0
ELAVL4,11.0,7.0,9.0,10.0,10.0,50.0
ELF5,12.0,6.0,27.0,11.0,22.0,85.0
ELMOD1,9.0,8.0,14.0,3.0,28.0,67.0
ELOA2,4.0,2.0,5.0,4.0,5.0,20.0
ELOA3C,24.0,16.0,25.0,15.0,21.0,111.0
ELSPBP1,20.0,6.0,10.0,8.0,25.0,74.0
EMCN,9.0,3.0,9.0,8.0,33.0,67.0
EMX1,34.0,29.0,18.0,38.0,16.0,141.0
EMX2,30.0,11.0,30.0,22.0,15.0,122.0
EN2,18.0,11.0,27.0,19.0,33.0,118.0
ENAM,19.0,3.0,9.0,8.0,13.0,57.0
ENDOU,59.0,14.0,33.0,25.0,11.0,153.0
ENPEP,14.0,6.0,15.0,10.0,15.0,67.0
ENPP5,15.0,7.0,12.0,12.0,47.0,102.0
ENPP6,12.0,8.0,13.0,10.0,15.0,63.0
ENPP7,7.0,5.0,12.0,10.0,10.0,49.0
ENTHD1,12.0,6.0,17.0,9.0,12.0,82.0
EPB42,24.0,7.0,33.0,15.0,22.0,106.0
EPHA8,12.0,4.0,18.0,4.0,6.0,55.0
EPHB1,17.0,8.0,26.0,9.0,14.0,79.0
EPO,16.0,6.0,15.0,12.0,28.0,78.0
EPPIN-WFDC6,43.0,52.0,48.0,78.0,31.0,232.0
EPX,30.0,16.0,24.0,28.0,26.0,125.0
EPYC,10.0,5.0,12.0,8.0,14.0,64.0
ERAS,34.0,13.0,27.0,17.0,16.0,112.0
ERICH2,24.0,9.0,19.0,13.0,18.0,86.0
ERICH3,9.0,9.0,14.0,20.0,7.0,65.0
ERICH4,28.0,14.0,19.0,16.0,11.0,99.0
ERMN,18.0,13.0,25.0,16.0,14.0,88.0
ERN2,16.0,11.0,24.0,17.0,22.0,102.0
ERP27,11.0,5.0,17.0,7.0,17.0,62.0
ERVH48-1,33.0,12.0,34.0,18.0,18.0,121.0
ESX1,8.0,7.0,10.0,8.0,12.0,51.0
ETDB,12.0,10.0,9.0,7.0,42.0,83.0
ETDC,16.0,5.0,15.0,20.0,10.0,69.0
ETV3L,16.0,39.0,26.0,51.0,20.0,145.0
EVC2,14.0,14.0,14.0,19.0,15.0,86.0
EVI2B,12.0,8.0,15.0,15.0,19.0,84.0
EVX2,17.0,5.0,32.0,22.0,20.0,108.0
EXD1,18.0,22.0,26.0,24.0,18.0,107.0
EXOC1L,12.0,6.0,10.0,9.0,9.0,53.0
EXTL1,28.0,11.0,17.0,12.0,22.0,98.0
F11,16.0,10.0,12.0,12.0,10.0,64.0
F13A1,23.0,8.0,21.0,17.0,19.0,97.0
F13B,13.0,8.0,13.0,14.0,19.0,83.0
F2RL3,27.0,9.0,18.0,31.0,19.0,108.0
F5,10.0,5.0,12.0,17.0,30.0,77.0
F7,30.0,11.0,18.0,6.0,13.0,91.0
F9,13.0,11.0,13.0,17.0,25.0,82.0
FABP1,21.0,6.0,36.0,19.0,24.0,110.0
FABP12,9.0,3.0,11.0,9.0,15.0,55.0
FABP4,48.0,18.0,25.0,14.0,28.0,135.0
FABP9,81.0,46.0,31.0,47.0,13.0,213.0
FADS6,30.0,15.0,19.0,15.0,12.0,94.0
FAIM2,64.0,43.0,51.0,27.0,37.0,226.0
FAM107A,21.0,13.0,22.0,23.0,19.0,104.0
FAM135B,21.0,10.0,17.0,14.0,13.0,83.0
FAM153A,28.0,20.0,11.0,14.0,12.0,93.0
FAM153B,11.0,7.0,12.0,14.0,20.0,75.0
FAM155B,43.0,34.0,25.0,16.0,11.0,128.0
FAM162B,24.0,12.0,28.0,21.0,14.0,113.0
FAM163B,15.0,11.0,16.0,17.0,24.0,93.0
FAM166B,22.0,12.0,16.0,8.0,16.0,80.0
FAM170A,24.0,27.0,18.0,14.0,12.0,97.0
FAM170B,7.0,8.0,16.0,17.0,19.0,75.0
FAM177B,16.0,10.0,18.0,23.0,24.0,102.0
FAM181A,29.0,13.0,27.0,17.0,8.0,109.0
FAM181B,39.0,11.0,19.0,21.0,39.0,136.0
FAM184B,31.0,10.0,22.0,16.0,17.0,106.0
FAM187B,47.0,62.0,28.0,75.0,22.0,228.0
FAM189A1,23.0,14.0,22.0,8.0,16.0,82.0
FAM205A,19.0,6.0,16.0,9.0,15.0,73.0
FAM205C,15.0,7.0,12.0,8.0,15.0,65.0
FAM216B,13.0,4.0,11.0,8.0,9.0,52.0
FAM228A,11.0,6.0,18.0,4.0,10.0,52.0
FAM236A,21.0,8.0,27.0,10.0,13.0,85.0
FAM236D,10.0,4.0,13.0,12.0,11.0,57.0
FAM240A,2.0,2.0,1.0,5.0,5.0,15.0
FAM24A,18.0,15.0,22.0,14.0,17.0,90.0
FAM25A,17.0,16.0,18.0,22.0,18.0,96.0
FAM25C,15.0,11.0,18.0,18.0,25.0,94.0
FAM25G,34.0,8.0,24.0,10.0,24.0,109.0
FAM3D,22.0,18.0,18.0,19.0,21.0,99.0
FAM47A,28.0,20.0,17.0,14.0,47.0,122.0
FAM47B,11.0,5.0,23.0,12.0,19.0,78.0
FAM47C,11.0,5.0,10.0,9.0,22.0,66.0
