Metadata_Foci_Barcode_MatchedTo_GeneCode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
ABCC4,-0.17916285602621473,2.85649356144539,2.7101548262719666,-2.2885051046023195,0.7348946497844407,-1.9756865064827138,-1.2341065336398633,0.20849498830443086,-0.09589127164627062,0.01470968339760689,0.10623767536401509,0.6958813537569775,0.06488071620830131,-0.27418940231667654,0.861284694199854,-0.2938813117633036,-0.15571723180950683,0.004079125007806899,0.5132352551388027,-0.9883797869446423,0.06322626413266012,0.4324928732353675,0.5989266068419904,0.4206875467524228,-0.7990519192792144,1.362344017611292,-0.13861567656830112,-0.8637461312784742,-0.19976072814559262,-0.12839693381787137,-0.06971672951625615,-0.6089704003635465,0.15122024000522968,-0.43615780645842445,0.2633265126096301,0.2543163767696107,0.06371338468731096,-0.211701354620322,0.17948014991752143,-0.03585011425072742,-0.2756042857661204,0.9745933034783204,0.35680244332150324,0.45542856774859447,-0.403112862046205,-0.9242338360539504,0.4155994225511701,-0.22124491212282113,-0.048268486636809306,-0.3262467557058284,0.4751348483388617,-0.0825711665781235,-0.42785171580090753,-0.2954208863989804,0.3104729631015083,-0.19399522080042536
ABCE1,-5.95111020315686,-1.6807556138777031,-2.1042703288435707,4.088574549422851,3.7883849378518484,2.6448142545168487,-1.2111052847335637,-2.8235686441182484,1.2876995688200128,4.118521739402826,0.9451082956813815,2.2075404174271944,-2.1553304787197245,-0.8016893563376332,2.3402898922046096,0.7995879917478884,-1.6571659630106788,3.251495601761208,-3.4014169731344808,-1.0479480303869995,-1.3499339125332241,0.5750766555455445,-0.32696971837814937,1.8452308193549931,0.40523282469908983,0.21479234113889467,-0.22870970018371697,-0.05530466709111328,-2.908617650922662,-0.9041321137897683,-0.027685141855509507,0.7784690156357869,-0.06955475867629315,-0.47125620505237487,-0.8132958333539293,0.3958664913829032,-0.176931224798199,-0.22911961135711031,-0.11640449584196164,0.7614302252012843,-0.25009111943159684,-0.598570462558457,0.8887858208124512,0.7425337238485074,-1.0325889845914868,0.730026152329816,-0.9653867884866053,-0.8911670594307906,0.43893769616353634,-0.007004983905864406,0.14697416498378255,-0.2657694260858326,-1.0017111418971318,0.11859616405087517,-0.47231738525177824,-1.5137823449730143
ABCF2,-2.102114728896618,5.777042591451987,-4.407981278815832,-4.842945043608207,-2.473628857139895,2.598598422654968,-0.22665783723550062,0.08324333356216061,-0.7309451946057255,-0.8340269701521761,0.035633413358241606,1.4845258237679804,0.030448530831463268,0.7961991342627419,-0.5699365380512126,-0.5907713274210195,-1.3454857940668135,0.029008836323476058,-0.09063595869877457,1.3285524714750245,-0.13143137800348198,1.2429529125602807,-0.13630063916279808,1.0557422302879778,-0.16918025014749638,-0.6764900373170202,0.8238983147948644,-1.0745347513025512,0.2469623784906793,0.43726714597547717,0.9745475002586804,0.5077311906166291,0.028809748382089887,0.4253379889016206,-0.3033894348196779,-0.5694234437686782,0.2993665252921942,0.5941800182648631,-0.7935680124775021,-0.2211751862650675,0.11762440958935053,-0.5091682320213501,-0.2832473370348982,-0.5201735367334861,0.0021920262312525047,0.7113300747993025,0.06804986130154385,0.9239626226215956,-0.08161656104797758,1.013954521701721,0.49742435706757504,0.04380774792314662,-0.5625838579329558,0.13519542765212963,-0.47025015286331834,-0.6547639797214574
ABHD12B,1.4324929924773357,-1.005738063836708,-0.13362162744709194,0.052973932242564775,1.1508856811275643,0.7143267462906572,-1.5147016456163278,-0.15272479540885253,0.01889227276120917,1.45932509774911,-0.2539934744951039,0.2589939149433767,0.8320799200828615,-0.8398179271855805,-0.10595788453431564,-1.0565643772090425,-1.105880857334951,-1.2556775257027233,0.9063287677644334,-0.5301468375439883,0.5166922796046,0.5164575038726271,-0.14421524817379955,-0.15501429400411507,0.24421948192963727,-0.062103102428883006,0.6950345618097455,0.08511908981367337,-0.32792009434337954,-0.4503610739295387,0.049769227510465364,-0.5371144850280736,0.6623191079804887,-0.09050982044586108,-0.01687174256656147,-0.45846724241136744,-0.2525595343589752,-0.15147605183160973,0.3069945689129704,0.1264007837107952,0.028886460512968355,0.026350615961318435,0.588832758859943,-0.21440835762214222,-0.17979719061505955,0.2602966167115312,-0.34570083098744137,-0.32148063092566503,0.482741399109337,-0.1398363205119051,-0.24656407849848438,0.487251446497762,-0.06481224399645133,-0.28298228749927223,0.1278754345666685,0.0022417571631496015
ABHD13,-10.056455973632133,-2.2778076315334306,-3.524929244627462,1.522602877043579,-0.004350736111181086,-1.6585032384598026,0.022553792833802957,0.6214031200775901,-0.2825783300556886,-0.4498491687747142,-0.4790897481225134,0.6490985462169098,0.20539886233385093,-1.9064509557369014,1.2983721866435474,-0.5741117306529234,-1.8376996099734777,0.8410925523954771,-0.08304713031183487,0.3376356742334321,0.6799573961279066,-0.011626153394110543,-0.36257708575037356,0.23722858108174077,1.085930601886326,-0.5969616201432951,-0.42377717913250096,-0.028919567459649086,0.009008822510647004,0.8888739562525811,0.3522367634641099,0.4316151118754517,0.09012290520341644,0.637833687148432,-0.02575967425784244,-1.019593953346813,-0.9157310125785477,-0.0014189618137280442,0.7163681893220366,-0.6057245845966964,0.4728459322087571,0.07139764644893969,0.5562796999541704,0.24621965205367824,0.04832048679571285,0.3218687835773181,-0.10395347296848853,-0.34976475168900767,0.8164168167754573,-0.5512781461182769,-0.169062438370257,-0.41920140887188856,-0.3357634520324645,-0.3162412674587777,0.24985935080799426,-0.2056270492541564
ABHD3,-3.0556071628020387,-3.744664602145958,-0.6864615733000755,2.7842192079768564,0.6934735580260254,-0.7248427591580189,-1.603125934619417,-1.1343650782474555,1.750566551932868,-0.15393860431967488,1.076081876984451,-0.8068321832765171,0.9026158669638676,0.589641156539701,-0.3295260641209707,-1.0963473925148612,-0.6110187529446808,-0.9640338611746546,-0.40012509446395206,1.1729835720248736,0.5917890166875223,0.5591371707844137,-0.23104115303915349,-0.8017710128040955,0.3019411531801759,-1.1742265329802404,0.644962643234545,0.24735047324277318,0.14025523780606078,-0.7865539069077949,-0.8181322379813206,-0.42626690094695324,0.3066219257408933,-0.7830458648008867,-0.09616786546879982,-0.13537465056613834,-0.05338562230655977,-0.290684039768166,0.41944389250463515,0.7983688083768069,0.5501243543238401,0.25731173491186016,0.5453385281732834,0.03814652671870655,0.21713664094170876,-0.4417556373587343,-0.32992418874511503,-0.60529448867741,0.3047828992629305,-0.5257243902292676,0.013022245337424363,0.17379133012100778,0.41285910394969344,0.218321376247857,-0.19862485220306086,-0.5336915323280607
ABHD6,-1.729339368903277,-0.5096645989401416,-0.38300488841362323,-1.36520114647944,-1.6502469773912294,-0.7722979980102194,0.05531812163479687,-1.121924143799294,-0.3677436024056433,-0.5730543525216494,0.7139701895125371,0.03016305403812429,1.040945585758947,0.5686056858247679,-0.14455569145826763,0.05964457028672692,0.4639924525714059,-0.24046442840131357,-1.0928665756611935,0.6330979724939935,0.3012248660489548,-0.4699490267517559,0.02838484474009566,-1.2867210596306418,0.41255177542260063,-0.17957228293677613,-0.8424845083171876,0.02851586945517669,1.091977791320514,0.2957965645697322,0.6851019272859391,-0.1944449371406324,0.015468650647435318,0.5033670393025027,0.9172396115292133,0.6529582709829875,-0.15737586253450203,0.3347609119498444,0.13012943817296407,0.4685820249012888,-0.15697517644877088,0.4094879838654903,0.5839951782672221,-0.036656795998936884,0.5042624623090438,-0.7571629443371609,-0.41351705492520735,-0.5684000288073621,0.0718793290647443,-0.09885943984134134,-0.8777294841461554,-0.9259139531066205,-0.10862848173241872,-0.6931121748825202,-0.339773574174502,0.31811022352135915
ABI3,-0.25996963385360017,4.297843974952062,5.672542784281187,-1.4389214827408507,-0.42592207173535473,0.07570025000380709,-0.4628798353961698,-1.6275921230169936,-0.6788313416803238,-0.6587062871506194,-0.48248572423365765,-0.0543218485265088,0.09806000759762261,-0.10260016475765256,-0.04558687682366017,-1.1906459685441932,0.8345198096190436,0.5422747236690738,-0.2474824069661272,-0.06784341999471,-0.18958632139586093,0.14753003103565582,0.3208228070515103,-0.4962274938497438,0.5101680590594749,-0.29725106990523564,0.9152158833722452,-1.0451731842440515,0.5737594725618773,-0.46511969481206805,0.10098719025581256,-0.42354234144370023,-0.7197260905488974,0.6424063068146024,0.32988547390397527,0.31997486768610517,-0.6539069019511672,-0.3140838978434202,-0.0006426986271150417,-0.9023845374345283,-0.18159944224340505,0.7583885512747757,0.5904268918095905,-0.6300051609525182,-0.739714641987458,0.43843678084374343,-0.40171843303139554,0.7220739917833782,-0.7842482037118063,0.19409175876140494,1.0430054367190613,0.39688996912055585,-0.10146161822297928,0.7493267119960406,-0.30160715259005116,-0.689673284470683
ABL2,-0.7925206207588427,-1.0599181095677768,-3.6329816137174586,-3.291124655136947,0.7737893061529996,2.840521389805345,-0.12916076310855765,-0.22210571977974475,-1.3717470080852137,0.5548907598055297,-0.49431123076062505,-0.15654018479853857,-0.6588352711323532,-0.829672476093622,0.9480221426397325,-0.49540139055648863,-0.16117300169865265,0.16714868551894588,0.03588055447058851,0.5683783621169238,-0.6633495853791533,-0.26465030054638095,0.6921055291642494,0.28052792259447135,-1.3809482792452579,-0.02768375041852226,-0.18951795094538887,-0.10970255427300211,-0.7061225310147422,0.20249114383725636,0.13101882953979124,-0.6846862205935547,0.32824969117912295,-1.0457291046308206,-0.28570707521379596,0.3732187963441708,-0.18331101129118763,-0.580011962096436,-0.20927466991628282,0.6133874543112158,-0.29004106818001346,0.18875247073567572,-0.5536139279831195,0.015485849027394496,-0.6018815888176837,-0.16395864935097454,-0.12789897218918095,0.25075486228832344,-0.21209622436622316,-0.4336369828515139,0.1275927986610252,0.11861569326149948,0.3963920509219411,0.3128191806805766,0.06862559584505924,-0.1480022128901701
ABLIM3,-3.5392045662526725,4.136485188821124,1.824279288732868,0.05486115000435454,-0.8827292876993135,0.153165649408446,-1.5800089637117631,1.4013237263248262,1.5721125385858155,-0.13551044270825233,0.6899777583491117,-0.06644662638175998,0.3918472337703906,0.41218350998301223,0.26295180590409184,-0.3287394822376406,-0.7744544286897724,-0.3064137827897714,0.11517654404796654,0.043213147712904146,-0.11233782264461906,0.2398711229997395,0.0930883894644726,0.23942898150076483,0.12751584143775385,-0.5162249845397777,-0.11087380370997661,0.7335412682235205,-0.17724810768856275,-0.32497911847455796,-0.7399595892136286,-0.3916468630049227,-0.7197651361642419,0.24781444128728383,-0.12703843772598683,0.05677657235152015,0.029185307800445794,-0.23023359092315748,0.3528534680935363,0.5904730814714204,-0.018112984429637016,-0.08644100409954333,0.14278152951246684,0.36806938231320463,-0.5203076403070424,-0.0942835239293254,-0.8582491161994253,0.4619915232176521,-0.2972609458572147,-0.32522304167431093,-0.5250568642916446,-0.2899047731260879,-0.47948237055335474,-0.032439718327844654,-0.15554308261938798,-0.1955849090697022
ABT1,18.156913639799367,4.716239190625743,0.5493013408063978,-0.8425675035391842,-0.5998680647916563,5.037975468173893,0.05812469073748851,6.359196631499852,2.968023926840594,-3.443300589197605,-1.1081755954649593,1.4565790334902995,0.296754308974844,-0.5642537037106946,1.2514836445061681,-1.1242748558081141,1.4305224223698867,1.27860762947221,0.5935282873585643,-2.4431764994285983,0.2721214766999623,0.09747157171540423,-0.31173916804269863,1.0572262562150876,1.6438465784872807,1.4573735960722056,1.2622412377453565,-0.6732901634118023,0.17344387481034618,-0.6261487319826375,-0.920229569689446,-1.29762507681632,-1.2547446728468203,-0.47004517290614645,-0.3985103491970646,-0.2831458277513853,-1.1430552349429721,-0.3223652323912278,-1.2720533145256052,-0.0035961016922879552,0.6570834039728389,0.36114544186624525,0.036448653073939824,0.7156336721838701,1.0682970746430138,0.6646415857527678,-0.7452689941980725,0.28691660248451706,-0.1173599057849483,-0.8069224242462856,-0.9767186314944256,-0.31615464585958125,0.054632241790188364,0.10082647881390049,1.6605135858644133,-0.5760933048907222
ACACA,-8.318564162180902,-0.3308289880837859,-1.4999264286462575,-1.6827714965389762,0.38897906181225195,2.2307103464221907,-0.12643070298100353,-0.941955250335841,-0.8376222169849733,-0.9432308655232029,0.8138273734927488,1.0605887590804832,-0.4265288284703256,-0.6235266160504112,0.15874923906822636,0.09061365994967444,0.325209943791262,-0.21848348184190639,1.805346861891262,-0.6666453269041688,-0.3707535605446753,0.6052634217906864,-0.6967830257647345,-0.5892582431477474,-0.45928891859205606,0.5750278195076959,0.1927885605305508,0.5499339338901879,0.37218890057557397,-0.21367601927322594,0.153132320484646,-0.08652815307826489,0.825710502742502,-0.11079596131293558,-0.033447896899495,0.6299346737507941,-0.5449095125414174,0.09315628227007054,0.0012896511925549435,0.7698084073696698,-0.22979723725080226,-0.45680574026829496,1.1288680166244962,0.4074425359960571,-0.06624787143545262,-0.6038089225083562,-0.23760731122009174,0.6618017466160186,0.027097937242054126,-1.248747001692069,-0.5273257590389331,-0.21453400621084295,0.18351615554782744,-0.08094855514428055,-0.1717002817921054,-0.27416675633532733
ACAD8,-0.42684253648330206,4.944843308581658,0.14344188796999183,-3.3441744128874316,0.2461558561854728,-1.5198572808079012,-2.8844036965218134,1.3345893227514045,1.021480747762465,0.3230167069621226,-0.5952581555952641,1.3967675339826138,-0.8402791064948062,-0.34880568750373386,0.37363183528758565,-1.7594104299685753,-1.028053349213874,-0.5076248805721547,-0.8567062342498192,0.03691144358976279,0.5827210028721427,0.9332808960743705,-0.29246829995118795,-0.5872541725702102,-0.8220163282480136,-0.4726903632890322,-0.4937504189214229,-0.20761520112748125,-0.7577714400871912,-0.5818046051550827,0.14139411416339376,-0.43049134598922645,-0.4282757717220518,0.2166896779265406,-0.5063052339747754,-0.8921394879707302,-0.2943071899205748,0.5461364938145663,-0.09540982442317575,-0.5326090561006748,-0.10768204122806385,0.5056104119270093,0.20680762956385507,0.11854030271679974,0.03634608304692063,0.05762802450144761,0.1544596263391071,0.11716988639539176,-0.3250497947339873,0.1948382900723716,0.029548578028889175,-0.2681514178165911,-0.23252531551498212,-0.49333181558872874,0.18942539918178988,-0.1866105339586477
ACADVL,4.43165462830892,-2.151595675802663,2.81547118331932,2.409251669613264,0.1555775055824648,-3.3983828791226607,-4.367751389216871,-1.264478232183845,-0.2469603420578391,-0.521888878389422,0.8115442996636356,1.2900437893355645,0.9264130084714388,-0.7101003396532469,-0.5439746403294927,0.1535519752214079,0.35007343932920837,0.7355514993559851,-0.5298324176211143,-0.8181784873669143,-0.1777258683042917,0.5152751232695826,0.5520211574251688,0.21537503947014808,0.17038727320214025,-0.7727470315082205,0.024193526645507536,0.5531574453705046,0.7408259985967484,-0.5894376573068693,-1.416971731620727,-0.4584523430621178,-0.3885968966617303,0.3125542335073093,0.5831163197794104,-0.5548290179230365,1.198559912915429,-0.25653245067849756,-0.38347946959740986,-0.34767849095199505,0.1035791080987574,0.9410357659760038,0.1374016549848437,0.33336971974984697,-0.5224260853641168,-0.29616546033999697,-0.3016693935407379,-0.7951371337099622,0.786435505007857,0.7124599230339408,0.9134064407409093,0.8795037572247141,0.26484755015377015,0.4718223911035349,0.16548176231973175,-0.10862069051679617
ACHE,-1.3794985993991098,-2.8661238698526934,-1.2697132029885492,0.32609914763931236,0.8109764581621007,-2.9672937683295944,-1.3455165525636772,0.8258830581465758,1.9608889233445688,0.4442216450035497,-0.6366010164288873,1.4521944859873217,1.0435768473984068,0.2462380790266471,-0.5396868772226222,-0.04264648481472134,1.368952948240225,0.8062036248569826,1.9504141235853802,1.9172409102422434,0.3544237011310719,0.06435686713475308,-0.03566363362050223,1.3116295568293357,-0.46850671819800144,0.07755880367403337,0.7067597582621347,-0.5333952979211203,0.10631110713882262,0.6774698827530361,0.08444785317339856,-0.42683593164429995,0.40288545989119334,-0.4493095453551151,0.21551369306186088,-0.07171292739615684,-0.13641193303606447,-0.11449505919976365,0.7936065881114265,0.04721178892280783,0.15688168685094483,0.13972947857985227,0.2323101850798255,-0.1289999544718309,-0.01730008888583669,0.222116529961062,-0.8029117902222958,-0.2254622329803391,0.47564059040046675,-0.45250653217544134,0.8079833102360069,0.47880092237587213,0.44390966830610074,-0.22125153648377754,0.08763780481786643,-0.42804021524263036
