Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
NUTM1,21.0,9.0,44.0,22.0,25.0,117.0
NXF3,28.0,32.0,42.0,29.0,17.0,151.0
NXN,20.0,16.0,19.0,43.0,17.0,127.0
NYAP1,31.0,10.0,49.0,19.0,36.0,149.0
OAS1,14.0,10.0,21.0,19.0,43.0,110.0
OAT,29.0,9.0,26.0,16.0,45.0,137.0
OBSL1,22.0,22.0,25.0,13.0,42.0,129.0
OCRL,16.0,28.0,12.0,52.0,17.0,132.0
ODF3L1,25.0,15.0,63.0,18.0,21.0,141.0
OGFR,39.0,22.0,16.0,58.0,15.0,149.0
OR1F1,21.0,31.0,19.0,22.0,26.0,117.0
OR1F12,21.0,11.0,17.0,12.0,77.0,140.0
OR4K3,36.0,25.0,13.0,21.0,48.0,146.0
OR52E1,44.0,16.0,21.0,25.0,23.0,135.0
OR52W1,49.0,10.0,21.0,19.0,22.0,130.0
OR5AL1,47.0,6.0,18.0,11.0,35.0,127.0
ORAOV1,44.0,26.0,28.0,36.0,15.0,163.0
OSBPL2,21.0,14.0,10.0,42.0,13.0,107.0
OSBPL3,21.0,9.0,17.0,13.0,42.0,103.0
OSCP1,44.0,13.0,13.0,31.0,17.0,123.0
OSGIN1,35.0,50.0,15.0,17.0,15.0,131.0
OVGP1,22.0,32.0,28.0,20.0,8.0,105.0
OXR1,34.0,18.0,55.0,22.0,20.0,154.0
P2RX6,52.0,11.0,45.0,20.0,12.0,138.0
P3H2,24.0,42.0,14.0,60.0,17.0,157.0
P4HB,47.0,17.0,53.0,21.0,16.0,152.0
PAAF1,14.0,9.0,45.0,12.0,15.0,92.0
PABPC1,43.0,16.0,63.0,18.0,18.0,158.0
PACSIN1,33.0,16.0,24.0,18.0,45.0,144.0
PAFAH1B2,23.0,20.0,20.0,55.0,26.0,156.0
PAK6,14.0,17.0,64.0,22.0,26.0,152.0
PALM3,33.0,30.0,19.0,47.0,14.0,140.0
PANX2,17.0,30.0,14.0,28.0,12.0,111.0
PAPSS1,28.0,9.0,15.0,22.0,55.0,141.0
PAPSS2,27.0,10.0,49.0,16.0,30.0,133.0
PARD6B,25.0,10.0,21.0,16.0,43.0,120.0
PARN,32.0,18.0,21.0,13.0,48.0,134.0
PARP6,31.0,31.0,24.0,14.0,13.0,114.0
PARVB,13.0,10.0,23.0,45.0,10.0,103.0
PARVG,21.0,8.0,18.0,12.0,45.0,111.0
PASK,16.0,18.0,44.0,21.0,39.0,137.0
PATL1,18.0,21.0,18.0,55.0,19.0,134.0
PC,45.0,31.0,28.0,26.0,25.0,158.0
PCDHA10,18.0,22.0,12.0,58.0,13.0,123.0
PCDHA4,35.0,9.0,21.0,7.0,47.0,124.0
PCDHB14,11.0,5.0,14.0,10.0,42.0,94.0
PCDHB9,31.0,15.0,16.0,12.0,50.0,127.0
PCDHGA3,27.0,12.0,57.0,13.0,26.0,157.0
PCDHGC5,23.0,12.0,13.0,23.0,75.0,153.0
PCK2,42.0,17.0,44.0,16.0,31.0,162.0
PCSK4,44.0,16.0,22.0,14.0,14.0,122.0
PCSK6,16.0,11.0,47.0,11.0,25.0,120.0
PDCD7,27.0,18.0,42.0,17.0,23.0,131.0
PDCL,18.0,11.0,23.0,51.0,38.0,147.0
PDCL3,29.0,16.0,30.0,28.0,51.0,165.0
PDE1B,48.0,20.0,30.0,34.0,12.0,154.0
PDE2A,24.0,17.0,42.0,17.0,38.0,143.0
PDE4A,20.0,14.0,47.0,15.0,16.0,125.0
PDGFA,29.0,28.0,46.0,46.0,20.0,161.0
PDGFRL,32.0,10.0,74.0,16.0,15.0,150.0
PDHX,17.0,5.0,17.0,75.0,28.0,150.0
PDP2,17.0,15.0,32.0,6.0,59.0,130.0
PDPR,22.0,14.0,14.0,28.0,56.0,146.0
PDXP,18.0,29.0,12.0,55.0,18.0,130.0
PDZD2,47.0,30.0,17.0,24.0,15.0,139.0
PEF1,21.0,11.0,45.0,19.0,8.0,109.0
PELP1,25.0,10.0,15.0,42.0,16.0,109.0
PEPD,15.0,7.0,15.0,10.0,75.0,126.0
PET100,19.0,8.0,21.0,13.0,72.0,144.0
PEX12,32.0,18.0,43.0,23.0,15.0,147.0
PEX19,41.0,34.0,17.0,21.0,12.0,126.0
PFDN5,46.0,17.0,41.0,23.0,22.0,164.0
PGAM2,32.0,12.0,16.0,18.0,57.0,139.0
PGAP2,27.0,23.0,29.0,44.0,36.0,165.0
PGBD4,23.0,15.0,43.0,39.0,14.0,137.0
PGPEP1,37.0,17.0,60.0,16.0,24.0,151.0
PHB2,51.0,14.0,17.0,19.0,21.0,140.0
PHF12,16.0,11.0,42.0,18.0,44.0,144.0
PHF3,15.0,13.0,25.0,41.0,22.0,113.0
PHKA2,44.0,26.0,20.0,34.0,29.0,163.0
PHKB,32.0,10.0,51.0,21.0,21.0,146.0
PHYH,36.0,34.0,12.0,45.0,24.0,157.0
PIAS2,22.0,18.0,43.0,13.0,17.0,120.0
PICALM,26.0,17.0,25.0,23.0,44.0,148.0
PID1,14.0,11.0,14.0,46.0,17.0,106.0
PIGX,57.0,29.0,20.0,26.0,17.0,152.0
PIGY,23.0,36.0,30.0,46.0,19.0,154.0
PIK3C2A,25.0,8.0,16.0,16.0,61.0,134.0
PIK3CB,36.0,10.0,20.0,15.0,51.0,139.0
PIK3IP1,25.0,11.0,49.0,18.0,19.0,124.0
PIK3R1,48.0,23.0,15.0,29.0,44.0,162.0
PIK3R4,50.0,18.0,20.0,8.0,20.0,128.0
PIM3,46.0,10.0,25.0,11.0,17.0,115.0
PIN4,43.0,45.0,17.0,42.0,20.0,159.0
PIP5K1C,23.0,16.0,21.0,15.0,46.0,125.0
PITPNB,30.0,4.0,20.0,11.0,80.0,149.0
PITPNC1,53.0,38.0,14.0,23.0,18.0,147.0
PIWIL3,42.0,18.0,42.0,27.0,25.0,164.0
PKDCC,49.0,43.0,18.0,27.0,17.0,159.0
PKIA,35.0,22.0,43.0,22.0,15.0,154.0
PKN1,23.0,15.0,42.0,18.0,17.0,121.0
PKN3,32.0,15.0,16.0,14.0,68.0,154.0
PLA2G10,42.0,11.0,23.0,10.0,53.0,151.0
PLB1,54.0,34.0,21.0,19.0,20.0,155.0
PLBD1,21.0,13.0,19.0,30.0,57.0,148.0
PLCE1,19.0,11.0,27.0,10.0,44.0,116.0
PLCXD3,26.0,36.0,18.0,34.0,15.0,131.0
PLD6,27.0,17.0,15.0,81.0,16.0,163.0
PLEKHO2,25.0,5.0,17.0,18.0,58.0,127.0
PLLP,19.0,15.0,25.0,44.0,16.0,121.0
PLS1,13.0,8.0,46.0,12.0,24.0,107.0
PLSCR1,27.0,35.0,33.0,31.0,14.0,139.0
PLSCR4,52.0,31.0,30.0,31.0,14.0,164.0
PLTP,12.0,7.0,13.0,18.0,52.0,108.0
PMAIP1,18.0,20.0,63.0,14.0,17.0,137.0
PMEL,61.0,23.0,15.0,23.0,26.0,157.0
PML,19.0,18.0,18.0,54.0,23.0,139.0
PMM2,21.0,54.0,18.0,20.0,40.0,150.0
PMP22,17.0,11.0,30.0,43.0,13.0,112.0
PNISR,19.0,28.0,42.0,21.0,21.0,135.0
PNLDC1,24.0,4.0,12.0,29.0,47.0,114.0
POC5,21.0,14.0,49.0,17.0,20.0,136.0
POFUT1,15.0,9.0,23.0,63.0,21.0,135.0
POLD1,46.0,20.0,32.0,24.0,28.0,147.0
POLI,38.0,32.0,14.0,41.0,16.0,147.0
POLR1A,36.0,10.0,46.0,22.0,33.0,150.0
POLR2D,32.0,21.0,50.0,26.0,29.0,160.0
POLR2J3,47.0,22.0,33.0,23.0,25.0,154.0
POM121,44.0,9.0,22.0,12.0,34.0,121.0
POM121C,14.0,10.0,15.0,14.0,64.0,124.0
POMP,52.0,32.0,22.0,18.0,12.0,145.0
POMT1,22.0,15.0,28.0,15.0,59.0,150.0
POSTN,8.0,14.0,13.0,45.0,10.0,96.0
POTEE,43.0,5.0,45.0,13.0,39.0,153.0
POU2AF1,25.0,14.0,47.0,19.0,34.0,142.0
POU2F2,29.0,11.0,21.0,13.0,67.0,144.0
POU5F1B,24.0,11.0,25.0,36.0,59.0,160.0
PPFIA3,25.0,10.0,42.0,19.0,26.0,140.0
PPFIBP1,25.0,17.0,55.0,26.0,20.0,141.0
PPIB,29.0,22.0,57.0,24.0,24.0,150.0
PPIL4,34.0,17.0,43.0,17.0,14.0,133.0
PPM1N,25.0,36.0,13.0,61.0,20.0,164.0
PPOX,46.0,12.0,24.0,30.0,49.0,159.0
PPP1CA,17.0,7.0,45.0,12.0,34.0,123.0
PPP1CB,60.0,12.0,23.0,32.0,28.0,158.0
PPP1R10,26.0,11.0,52.0,14.0,20.0,129.0
PPP1R12B,23.0,43.0,15.0,54.0,22.0,163.0
PPP1R15B,16.0,11.0,26.0,18.0,56.0,134.0
PPP1R16A,44.0,26.0,23.0,32.0,20.0,153.0
PPP1R1B,35.0,16.0,23.0,34.0,43.0,159.0
PPP1R27,22.0,7.0,44.0,11.0,20.0,113.0
PPP1R35,34.0,12.0,24.0,34.0,49.0,158.0
PPP1R3C,31.0,39.0,29.0,21.0,50.0,165.0
PPP1R3D,25.0,8.0,18.0,60.0,31.0,142.0
PPP1R9A,26.0,47.0,13.0,41.0,17.0,147.0
PPP2R5E,23.0,6.0,21.0,17.0,61.0,130.0
PPP5C,44.0,10.0,20.0,19.0,45.0,143.0
PPP5D1,11.0,15.0,16.0,11.0,48.0,108.0
PPRC1,29.0,19.0,77.0,13.0,23.0,164.0
PPWD1,21.0,18.0,15.0,56.0,14.0,135.0
PRDM11,22.0,9.0,17.0,13.0,55.0,126.0
PRDX2,44.0,15.0,35.0,26.0,19.0,148.0
PRELID1,46.0,16.0,12.0,17.0,26.0,131.0
PRKAG1,21.0,10.0,42.0,9.0,24.0,110.0
PRKAG2,18.0,11.0,13.0,20.0,44.0,110.0
PRKD1,49.0,29.0,21.0,24.0,22.0,148.0
PRKD2,10.0,14.0,17.0,47.0,14.0,120.0
PRKDC,48.0,19.0,32.0,36.0,20.0,150.0
PRKRIP1,18.0,6.0,21.0,43.0,9.0,111.0
PRMT3,14.0,5.0,19.0,17.0,70.0,133.0
PRMT7,37.0,12.0,45.0,12.0,21.0,129.0
PRMT9,17.0,17.0,62.0,12.0,34.0,149.0
PRNP,22.0,14.0,15.0,12.0,48.0,115.0
PROX2,24.0,15.0,31.0,45.0,19.0,131.0
PRPF3,25.0,13.0,20.0,30.0,68.0,162.0
PRPS1L1,21.0,32.0,13.0,31.0,14.0,119.0
PRR11,27.0,10.0,51.0,27.0,17.0,140.0
PRR13,34.0,18.0,15.0,24.0,56.0,147.0
PRR35,16.0,8.0,17.0,13.0,67.0,124.0
PRRC2A,31.0,23.0,23.0,42.0,27.0,143.0
PRRG4,10.0,7.0,14.0,7.0,49.0,92.0
PRSS21,18.0,11.0,14.0,43.0,18.0,107.0
PRSS56,39.0,33.0,12.0,31.0,15.0,128.0
PSCA,21.0,9.0,16.0,12.0,44.0,109.0
PSG11,23.0,12.0,43.0,12.0,24.0,120.0
PSMA5,33.0,26.0,18.0,20.0,43.0,152.0
PSMB1,21.0,13.0,25.0,30.0,52.0,150.0
PSMB3,47.0,30.0,33.0,29.0,18.0,157.0
PSMC1,54.0,21.0,24.0,20.0,25.0,152.0
PSMD9,27.0,11.0,23.0,13.0,55.0,137.0
PSORS1C1,47.0,22.0,25.0,19.0,16.0,143.0
PSPN,25.0,7.0,48.0,13.0,29.0,133.0
PTCHD3,24.0,37.0,24.0,37.0,11.0,150.0
PTER,58.0,37.0,16.0,30.0,18.0,165.0
PTGDS,27.0,26.0,27.0,46.0,18.0,156.0
PTHLH,50.0,13.0,21.0,16.0,15.0,118.0
PTK2,34.0,13.0,31.0,17.0,44.0,149.0
PTPN22,44.0,15.0,27.0,21.0,13.0,112.0
PTPRCAP,30.0,17.0,25.0,20.0,42.0,139.0
PTPRH,15.0,16.0,46.0,18.0,31.0,135.0
PTPRR,30.0,9.0,22.0,10.0,55.0,132.0
PTRHD1,19.0,8.0,10.0,19.0,45.0,111.0
PTTG2,11.0,10.0,19.0,11.0,42.0,100.0
PTX3,26.0,14.0,56.0,12.0,14.0,124.0
PUM1,28.0,7.0,18.0,22.0,42.0,126.0
PUSL1,29.0,21.0,42.0,40.0,26.0,160.0
PVRIG,22.0,13.0,15.0,45.0,15.0,117.0
PXDC1,17.0,9.0,25.0,55.0,18.0,125.0
PXMP4,26.0,12.0,28.0,31.0,46.0,150.0
PYGM,14.0,11.0,50.0,13.0,25.0,123.0
PYGO1,21.0,14.0,46.0,14.0,23.0,114.0
PYURF,59.0,12.0,19.0,15.0,25.0,136.0
QKI,20.0,8.0,47.0,11.0,44.0,130.0
QPCTL,25.0,9.0,54.0,14.0,29.0,132.0
QPRT,23.0,31.0,36.0,37.0,21.0,141.0
QRFP,36.0,64.0,29.0,18.0,13.0,160.0
RAB11B,23.0,21.0,18.0,22.0,49.0,133.0
RAB11FIP1,18.0,8.0,50.0,13.0,12.0,110.0
RAB11FIP3,18.0,8.0,19.0,29.0,44.0,127.0
RAB11FIP4,52.0,18.0,35.0,14.0,26.0,148.0
RAB2A,33.0,16.0,19.0,15.0,47.0,141.0
RAB30,14.0,9.0,24.0,9.0,93.0,149.0
RAB36,45.0,11.0,15.0,18.0,18.0,113.0
RAB38,14.0,7.0,10.0,5.0,51.0,97.0
RAB4B,26.0,12.0,15.0,8.0,70.0,137.0
RAB6B,52.0,19.0,45.0,17.0,17.0,152.0
RAB6C,25.0,9.0,21.0,46.0,52.0,154.0
RABEP2,17.0,8.0,47.0,23.0,18.0,113.0
RABL2A,25.0,15.0,15.0,13.0,58.0,136.0
RAD50,19.0,8.0,13.0,8.0,54.0,109.0
RAD51B,41.0,31.0,17.0,27.0,18.0,136.0
RAET1G,44.0,6.0,18.0,47.0,34.0,149.0
RAG2,14.0,8.0,11.0,12.0,46.0,94.0
RAI2,14.0,8.0,19.0,13.0,63.0,138.0
RALGAPA1,22.0,23.0,26.0,11.0,44.0,134.0
RANBP9,12.0,6.0,13.0,10.0,51.0,98.0
RANGRF,30.0,14.0,19.0,44.0,12.0,126.0
RAP2A,17.0,7.0,43.0,8.0,15.0,92.0
RAP2B,56.0,19.0,13.0,16.0,20.0,130.0
RAP2C,34.0,23.0,14.0,25.0,44.0,155.0
RAPGEF6,20.0,31.0,12.0,44.0,12.0,115.0
RARB,25.0,34.0,17.0,35.0,20.0,134.0
RARRES3,29.0,42.0,17.0,41.0,14.0,143.0
RASAL2,20.0,16.0,12.0,52.0,11.0,116.0
RASGEF1B,23.0,17.0,19.0,45.0,15.0,124.0
RASSF1,48.0,17.0,19.0,29.0,15.0,136.0
RAVER1,51.0,14.0,29.0,30.0,36.0,162.0
RBBP9,22.0,37.0,20.0,55.0,15.0,148.0
RBFA,17.0,6.0,18.0,8.0,54.0,106.0
RBFOX2,29.0,12.0,13.0,14.0,67.0,138.0
RBM14,19.0,15.0,45.0,22.0,17.0,118.0
RBM14-RBM4,18.0,8.0,32.0,8.0,54.0,136.0
RBM17,16.0,8.0,56.0,15.0,18.0,120.0
RBM20,25.0,11.0,49.0,21.0,22.0,143.0
RBM22,33.0,17.0,48.0,27.0,14.0,147.0
RBM26,24.0,14.0,39.0,12.0,47.0,144.0
RBM28,34.0,23.0,20.0,42.0,28.0,156.0
RBM4,28.0,10.0,19.0,14.0,80.0,159.0
RBM8A,37.0,9.0,24.0,17.0,47.0,145.0
RBMS1,58.0,14.0,11.0,62.0,16.0,164.0
RBMS2,34.0,12.0,39.0,10.0,46.0,162.0
RBMX2,13.0,41.0,27.0,37.0,13.0,129.0
RBPMS2,22.0,25.0,14.0,56.0,33.0,152.0
RC3H1,25.0,27.0,19.0,33.0,51.0,164.0
RCHY1,39.0,32.0,30.0,8.0,21.0,136.0
RCN1,21.0,13.0,56.0,16.0,26.0,130.0
RCN2,26.0,9.0,51.0,10.0,16.0,126.0
RCOR2,21.0,8.0,21.0,13.0,60.0,128.0
RECK,17.0,18.0,61.0,26.0,11.0,148.0
REEP5,57.0,11.0,15.0,17.0,26.0,131.0
RELL2,26.0,34.0,18.0,63.0,16.0,161.0
RELN,32.0,33.0,13.0,54.0,27.0,159.0
REPIN1,14.0,11.0,11.0,13.0,83.0,143.0
RERE,30.0,13.0,28.0,16.0,45.0,137.0
RERG,59.0,26.0,11.0,28.0,16.0,153.0
REXO4,18.0,6.0,17.0,20.0,98.0,158.0
RFLNB,21.0,17.0,13.0,57.0,15.0,131.0
RFX1,34.0,10.0,21.0,7.0,42.0,120.0
RFXANK,11.0,9.0,23.0,42.0,23.0,117.0
RGP1,49.0,11.0,31.0,33.0,34.0,160.0
RGPD2,30.0,13.0,16.0,18.0,42.0,132.0
RGPD4,16.0,12.0,21.0,29.0,45.0,139.0
RGPD6,29.0,10.0,54.0,14.0,41.0,159.0
RGPD8,29.0,18.0,25.0,22.0,55.0,160.0
RGS9BP,22.0,44.0,20.0,39.0,17.0,141.0
RHBDD2,22.0,11.0,22.0,9.0,45.0,114.0
RHBDF2,16.0,8.0,18.0,11.0,42.0,107.0
RHBG,18.0,37.0,13.0,51.0,23.0,145.0
RHEB,27.0,10.0,31.0,19.0,48.0,145.0
RHOT2,55.0,14.0,19.0,23.0,21.0,151.0
RHOV,30.0,16.0,47.0,22.0,19.0,135.0
RHPN1,32.0,34.0,25.0,32.0,35.0,162.0
RIC1,27.0,14.0,15.0,55.0,22.0,133.0
RICTOR,22.0,24.0,16.0,53.0,11.0,126.0
RILPL2,22.0,37.0,29.0,19.0,19.0,130.0
RIPK2,24.0,12.0,21.0,7.0,57.0,132.0
RIPK3,33.0,7.0,32.0,9.0,66.0,153.0
RNASEH1,15.0,8.0,20.0,12.0,87.0,153.0
RNASEK,19.0,12.0,47.0,15.0,16.0,108.0
RND1,21.0,14.0,51.0,20.0,42.0,162.0
RNF112,12.0,9.0,17.0,45.0,21.0,112.0
RNF126,21.0,39.0,25.0,48.0,17.0,152.0
RNF133,21.0,16.0,35.0,46.0,27.0,152.0
RNF167,21.0,29.0,11.0,42.0,9.0,118.0
RNF181,47.0,14.0,17.0,9.0,19.0,109.0
RNF182,30.0,17.0,50.0,22.0,28.0,148.0
RNF223,27.0,18.0,43.0,14.0,31.0,140.0
RNPC3,24.0,21.0,45.0,34.0,27.0,164.0
RNPEPL1,27.0,18.0,18.0,44.0,23.0,140.0
RPH3AL,14.0,8.0,18.0,49.0,16.0,111.0
RPL13,23.0,8.0,32.0,17.0,48.0,149.0
RPL18A,35.0,20.0,43.0,14.0,33.0,147.0
RPL21,31.0,18.0,58.0,30.0,15.0,161.0
RPL32,36.0,35.0,14.0,14.0,29.0,136.0
RPL35A,52.0,11.0,24.0,19.0,25.0,143.0
RPL41,25.0,11.0,20.0,30.0,70.0,155.0
RPL5,35.0,11.0,24.0,17.0,58.0,157.0
RPL6,52.0,17.0,23.0,18.0,26.0,154.0
RPL7A,19.0,29.0,15.0,45.0,38.0,147.0
RPRD1A,20.0,17.0,12.0,41.0,17.0,107.0
RPRD1B,31.0,11.0,21.0,24.0,59.0,154.0
RPRD2,26.0,17.0,25.0,30.0,57.0,157.0
RPRM,27.0,17.0,50.0,20.0,36.0,163.0
RPS10-NUDT3,39.0,12.0,17.0,42.0,12.0,130.0
RPS12,66.0,37.0,17.0,8.0,11.0,153.0
RPS26,19.0,9.0,63.0,21.0,16.0,133.0
RPS6,31.0,12.0,59.0,23.0,41.0,163.0
RPS8,54.0,21.0,24.0,26.0,25.0,157.0
RPSAP58,20.0,10.0,59.0,21.0,19.0,139.0
RPUSD1,21.0,11.0,44.0,17.0,29.0,125.0
RRAGC,31.0,11.0,33.0,21.0,46.0,145.0
RRP8,29.0,23.0,49.0,15.0,21.0,140.0
RSRP1,33.0,40.0,21.0,26.0,16.0,136.0
RTBDN,78.0,12.0,24.0,13.0,17.0,155.0
RTL1,57.0,14.0,14.0,10.0,25.0,131.0
RTN3,18.0,18.0,18.0,16.0,45.0,119.0
RTN4IP1,25.0,14.0,25.0,21.0,43.0,135.0
RTTN,55.0,13.0,13.0,41.0,18.0,146.0
RUFY2,15.0,7.0,16.0,9.0,54.0,107.0
RUNDC3B,15.0,17.0,46.0,28.0,14.0,122.0
RUNX3,23.0,10.0,46.0,10.0,11.0,105.0
SAC3D1,9.0,11.0,14.0,15.0,61.0,110.0
SAFB,35.0,25.0,30.0,45.0,22.0,164.0
SAMD8,17.0,13.0,30.0,24.0,46.0,136.0
SART1,28.0,8.0,55.0,10.0,33.0,152.0
SAT2,17.0,16.0,21.0,41.0,24.0,127.0
SATB1,20.0,33.0,44.0,22.0,23.0,135.0
SAV1,41.0,9.0,49.0,15.0,21.0,138.0
SBDS,22.0,23.0,37.0,60.0,12.0,151.0
SBF2,14.0,11.0,14.0,9.0,53.0,104.0
SBK1,34.0,7.0,19.0,14.0,58.0,147.0
SCAND1,18.0,10.0,48.0,11.0,23.0,120.0
SCARA5,17.0,6.0,59.0,8.0,11.0,108.0
SCARB1,45.0,30.0,38.0,16.0,35.0,162.0
SCFD1,30.0,12.0,9.0,74.0,16.0,152.0
SCIMP,28.0,16.0,47.0,19.0,17.0,133.0
SCN5A,52.0,34.0,18.0,8.0,22.0,133.0
SCN8A,46.0,20.0,26.0,12.0,14.0,122.0
SCO1,18.0,7.0,21.0,10.0,92.0,154.0
SCPEP1,42.0,11.0,56.0,20.0,16.0,161.0
SCRG1,47.0,6.0,12.0,8.0,26.0,105.0
SCRN1,53.0,30.0,31.0,15.0,23.0,158.0
SDAD1,53.0,9.0,18.0,30.0,18.0,131.0
SDC4,32.0,27.0,50.0,18.0,19.0,148.0
SDE2,18.0,13.0,65.0,19.0,15.0,141.0
SDHAF2,55.0,22.0,25.0,25.0,23.0,154.0
SDHD,22.0,10.0,27.0,7.0,51.0,124.0
SEC11C,52.0,37.0,17.0,35.0,14.0,159.0
SEC22A,68.0,18.0,15.0,17.0,17.0,150.0
SEC22B,28.0,36.0,24.0,46.0,18.0,160.0
SEC31A,20.0,9.0,61.0,18.0,19.0,135.0
SEMA7A,23.0,15.0,16.0,46.0,32.0,136.0
SENP2,32.0,11.0,34.0,25.0,53.0,149.0
SEPT11,22.0,17.0,28.0,44.0,12.0,131.0
SEPT2,59.0,14.0,26.0,24.0,18.0,157.0
SEPT3,14.0,9.0,13.0,12.0,45.0,100.0
SEPW1,11.0,8.0,42.0,14.0,16.0,91.0
SERF2,24.0,11.0,18.0,53.0,13.0,141.0
SERINC4,27.0,29.0,43.0,17.0,29.0,150.0
SERPINE1,16.0,9.0,35.0,12.0,50.0,127.0
SERTAD1,31.0,11.0,30.0,10.0,53.0,143.0
SETD5,16.0,8.0,47.0,17.0,15.0,110.0
SETDB2,31.0,21.0,13.0,52.0,14.0,129.0
SF3A1,23.0,13.0,23.0,18.0,72.0,153.0
SF3B3,36.0,34.0,23.0,21.0,21.0,144.0
SF3B6,43.0,14.0,34.0,43.0,26.0,163.0
SFN,20.0,8.0,23.0,29.0,46.0,142.0
SFT2D1,27.0,6.0,47.0,21.0,23.0,138.0
SFT2D2,24.0,8.0,31.0,22.0,48.0,142.0
SFTPC,44.0,30.0,22.0,6.0,24.0,129.0
SFXN3,27.0,9.0,45.0,18.0,20.0,130.0
SGCD,35.0,11.0,57.0,22.0,13.0,147.0
SGK1,22.0,10.0,55.0,15.0,13.0,117.0
SGO1,54.0,33.0,28.0,11.0,28.0,164.0
SGSM3,38.0,13.0,15.0,16.0,57.0,144.0
SGTB,24.0,11.0,82.0,15.0,17.0,163.0
SH2D2A,22.0,33.0,10.0,17.0,29.0,111.0
SH2D4A,20.0,12.0,43.0,35.0,21.0,131.0
SH3D21,16.0,17.0,20.0,58.0,20.0,133.0
SH3PXD2B,62.0,25.0,27.0,13.0,15.0,141.0
SHANK1,20.0,13.0,14.0,20.0,43.0,127.0
SHANK2,45.0,17.0,20.0,9.0,25.0,123.0
SHC4,34.0,25.0,29.0,46.0,20.0,161.0
SHF,24.0,13.0,22.0,54.0,29.0,146.0
SHH,25.0,51.0,11.0,24.0,15.0,133.0
SHISA4,66.0,12.0,22.0,13.0,10.0,126.0
SHISA7,17.0,11.0,8.0,12.0,52.0,110.0
SHKBP1,42.0,32.0,22.0,25.0,23.0,151.0
SHPRH,50.0,7.0,17.0,15.0,28.0,123.0
SHROOM1,15.0,17.0,9.0,43.0,22.0,113.0
SIAE,27.0,30.0,20.0,26.0,16.0,119.0
SIAH2,24.0,42.0,14.0,23.0,12.0,115.0
SIPA1L3,30.0,23.0,31.0,7.0,58.0,151.0
SIRPB1,44.0,47.0,18.0,22.0,15.0,151.0
SKAP1,20.0,8.0,23.0,13.0,48.0,122.0
SKINT4,28.0,14.0,43.0,13.0,31.0,155.0
SLC10A5,28.0,10.0,47.0,5.0,25.0,113.0
SLC10A7,19.0,8.0,40.0,43.0,17.0,130.0
SLC12A4,16.0,11.0,32.0,41.0,50.0,157.0
SLC12A6,24.0,9.0,45.0,26.0,32.0,139.0
SLC14A1,35.0,12.0,43.0,22.0,21.0,143.0
SLC15A4,15.0,8.0,42.0,19.0,21.0,106.0
SLC16A1,44.0,9.0,11.0,11.0,17.0,92.0
SLC22A15,33.0,31.0,18.0,32.0,13.0,131.0
SLC22A3,37.0,33.0,23.0,25.0,16.0,130.0
SLC22A5,30.0,5.0,30.0,26.0,52.0,148.0
SLC25A11,28.0,18.0,45.0,42.0,22.0,162.0
SLC25A19,51.0,39.0,21.0,25.0,17.0,161.0
SLC25A23,35.0,39.0,24.0,23.0,16.0,137.0
SLC25A3,21.0,12.0,47.0,10.0,48.0,139.0
SLC25A33,18.0,6.0,23.0,12.0,53.0,120.0
SLC25A35,10.0,14.0,12.0,23.0,42.0,104.0
SLC25A36,70.0,34.0,14.0,16.0,11.0,151.0
SLC26A9,14.0,23.0,18.0,53.0,14.0,128.0
SLC27A4,43.0,6.0,28.0,24.0,55.0,162.0
SLC29A3,14.0,8.0,60.0,23.0,20.0,132.0
SLC29A4,28.0,43.0,14.0,18.0,12.0,127.0
SLC2A10,12.0,16.0,27.0,45.0,20.0,127.0
SLC2A13,17.0,12.0,18.0,18.0,45.0,107.0
SLC2A6,65.0,25.0,26.0,15.0,16.0,154.0
SLC30A4,16.0,13.0,48.0,25.0,13.0,120.0
SLC30A6,20.0,12.0,15.0,48.0,31.0,133.0
SLC35A3,31.0,16.0,25.0,69.0,12.0,155.0
SLC35A5,28.0,17.0,67.0,20.0,15.0,148.0
SLC35E3,11.0,20.0,18.0,32.0,59.0,142.0
SLC35G1,32.0,12.0,24.0,18.0,54.0,141.0
SLC35G2,26.0,14.0,63.0,11.0,17.0,132.0
SLC35G5,28.0,9.0,17.0,45.0,18.0,124.0
SLC38A2,49.0,9.0,12.0,23.0,51.0,151.0
SLC38A7,25.0,15.0,43.0,20.0,15.0,123.0
SLC39A13,32.0,10.0,46.0,14.0,18.0,137.0
SLC39A14,45.0,13.0,73.0,10.0,13.0,160.0
SLC39A2,19.0,8.0,16.0,65.0,13.0,123.0
SLC39A4,39.0,29.0,22.0,42.0,14.0,156.0
SLC40A1,26.0,22.0,38.0,23.0,48.0,164.0
SLC43A1,19.0,31.0,29.0,32.0,16.0,119.0
SLC45A1,26.0,14.0,25.0,27.0,45.0,149.0
SLC47A2,21.0,10.0,28.0,71.0,19.0,151.0
SLC52A1,10.0,11.0,21.0,42.0,16.0,106.0
SLC52A2,41.0,16.0,50.0,14.0,23.0,148.0
SLC6A12,18.0,34.0,19.0,25.0,19.0,123.0
SLC7A11,32.0,10.0,51.0,11.0,17.0,136.0
SLC7A6,15.0,11.0,12.0,9.0,66.0,126.0
SLC8A3,24.0,21.0,15.0,51.0,12.0,127.0
SLC9A2,21.0,9.0,58.0,8.0,38.0,145.0
