Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
HMGCS2,41.0,21.0,71.0,20.0,22.0,181.0
HNRNPAB,35.0,17.0,65.0,29.0,16.0,171.0
HNRNPC,81.0,13.0,29.0,51.0,15.0,201.0
HNRNPH1,41.0,48.0,21.0,40.0,18.0,185.0
HOMER3,31.0,17.0,73.0,32.0,32.0,201.0
HOXA10,36.0,18.0,32.0,20.0,61.0,179.0
HOXC10,38.0,23.0,62.0,25.0,18.0,175.0
HOXC8,23.0,21.0,57.0,27.0,16.0,144.0
HPD,26.0,79.0,23.0,50.0,19.0,186.0
HPS1,52.0,14.0,18.0,28.0,59.0,175.0
HSD17B10,37.0,43.0,37.0,27.0,58.0,199.0
HSD17B13,36.0,18.0,59.0,37.0,35.0,200.0
HSD17B4,60.0,25.0,21.0,24.0,57.0,190.0
HSDL1,78.0,20.0,32.0,18.0,29.0,169.0
HTATIP2,23.0,13.0,28.0,28.0,70.0,169.0
HTRA3,30.0,20.0,59.0,65.0,30.0,194.0
HYAL3,20.0,31.0,17.0,79.0,29.0,179.0
IBTK,43.0,30.0,28.0,29.0,55.0,182.0
ICA1L,35.0,25.0,19.0,28.0,61.0,162.0
ICMT,23.0,24.0,22.0,15.0,52.0,145.0
IDH1,38.0,59.0,31.0,33.0,20.0,179.0
IDUA,20.0,17.0,23.0,21.0,74.0,171.0
IER5,21.0,22.0,38.0,32.0,55.0,171.0
IFFO2,30.0,25.0,66.0,18.0,15.0,164.0
IFI27L2,61.0,22.0,18.0,17.0,54.0,181.0
IFIT2,35.0,14.0,63.0,19.0,28.0,177.0
IFNLR1,26.0,27.0,22.0,18.0,66.0,161.0
IGF1R,87.0,22.0,17.0,21.0,23.0,168.0
IGF2BP1,38.0,28.0,55.0,37.0,20.0,184.0
IGSF11,40.0,49.0,38.0,27.0,19.0,172.0
IGSF8,26.0,20.0,29.0,27.0,56.0,161.0
IHH,23.0,28.0,18.0,40.0,59.0,163.0
IL10RB,39.0,61.0,36.0,34.0,14.0,176.0
IL16,45.0,46.0,19.0,34.0,22.0,171.0
IL17RA,30.0,23.0,25.0,25.0,52.0,158.0
IL17RB,23.0,22.0,88.0,21.0,28.0,162.0
IL18,23.0,21.0,29.0,29.0,70.0,182.0
IL2RB,42.0,67.0,13.0,36.0,11.0,169.0
IL33,39.0,24.0,72.0,33.0,22.0,192.0
IL4R,28.0,49.0,29.0,39.0,21.0,166.0
INPPL1,34.0,20.0,20.0,33.0,52.0,176.0
INTS13,46.0,25.0,17.0,80.0,17.0,184.0
INTS6,71.0,21.0,23.0,36.0,16.0,174.0
IPO9,33.0,23.0,44.0,27.0,53.0,179.0
IPP,45.0,36.0,18.0,34.0,53.0,198.0
IRAK3,42.0,28.0,69.0,31.0,14.0,199.0
IRF2BP1,38.0,17.0,30.0,37.0,65.0,192.0
IRF5,44.0,18.0,57.0,40.0,38.0,185.0
IRF9,37.0,51.0,27.0,25.0,17.0,148.0
IRS1,27.0,29.0,31.0,76.0,20.0,192.0
ISOC1,23.0,11.0,55.0,27.0,23.0,147.0
ISPD,21.0,34.0,27.0,76.0,14.0,174.0
ITGA1,50.0,24.0,69.0,31.0,11.0,186.0
ITGA3,27.0,18.0,37.0,21.0,55.0,171.0
ITGA7,68.0,32.0,34.0,21.0,25.0,178.0
ITGAE,29.0,22.0,21.0,34.0,53.0,177.0
ITIH4,69.0,28.0,17.0,44.0,15.0,179.0
ITPKB,72.0,19.0,33.0,22.0,15.0,164.0
ITPRIPL2,34.0,21.0,71.0,18.0,28.0,176.0
JOSD2,73.0,20.0,21.0,27.0,19.0,176.0
KANK1,31.0,17.0,61.0,21.0,36.0,187.0
KANK3,71.0,15.0,12.0,24.0,51.0,189.0
KCNA7,28.0,18.0,24.0,25.0,64.0,154.0
KCNE5,86.0,43.0,14.0,17.0,15.0,175.0
KCNG3,23.0,18.0,25.0,32.0,74.0,170.0
KCNJ11,24.0,9.0,21.0,15.0,95.0,171.0
KCNJ2,28.0,16.0,51.0,26.0,66.0,185.0
KCNK5,29.0,14.0,68.0,25.0,21.0,170.0
KCNK6,31.0,11.0,22.0,14.0,60.0,143.0
KCTD14,38.0,24.0,24.0,15.0,59.0,169.0
KDM8,36.0,22.0,17.0,24.0,58.0,169.0
KHSRP,37.0,67.0,30.0,23.0,24.0,182.0
KIAA0101,35.0,19.0,58.0,41.0,12.0,161.0
KIAA0556,28.0,18.0,52.0,29.0,74.0,198.0
KIAA0825,26.0,26.0,57.0,40.0,22.0,180.0
KIAA1024,28.0,17.0,64.0,18.0,21.0,154.0
KIAA1147,38.0,53.0,20.0,21.0,20.0,159.0
KIAA1211,90.0,18.0,24.0,24.0,29.0,194.0
KIAA1257,36.0,61.0,21.0,32.0,15.0,170.0
KIAA1551,32.0,62.0,16.0,35.0,23.0,166.0
KIF20B,45.0,20.0,63.0,49.0,15.0,194.0
KIF2A,87.0,14.0,30.0,18.0,16.0,168.0
KIF2C,43.0,31.0,56.0,34.0,18.0,197.0
KIF4A,27.0,22.0,23.0,35.0,80.0,187.0
KIFAP3,31.0,10.0,22.0,36.0,58.0,153.0
KLF13,35.0,21.0,37.0,24.0,53.0,176.0
KLF3,37.0,15.0,37.0,22.0,52.0,169.0
KLHDC1,69.0,26.0,47.0,25.0,25.0,190.0
KLHDC9,25.0,27.0,24.0,25.0,55.0,157.0
KLHL18,70.0,35.0,31.0,41.0,21.0,196.0
KLHL25,20.0,16.0,40.0,93.0,15.0,195.0
KLHL36,48.0,19.0,22.0,35.0,61.0,186.0
KLK10,37.0,20.0,49.0,22.0,72.0,198.0
KLKB1,18.0,18.0,45.0,21.0,71.0,186.0
KLLN,43.0,39.0,64.0,25.0,18.0,182.0
KRIT1,46.0,20.0,60.0,32.0,23.0,195.0
KRT13,35.0,24.0,15.0,88.0,17.0,185.0
KRT15,77.0,14.0,18.0,14.0,41.0,168.0
KRT4,21.0,20.0,59.0,71.0,16.0,196.0
KRT78,55.0,25.0,55.0,20.0,36.0,195.0
KRT86,38.0,17.0,62.0,19.0,19.0,180.0
KYNU,82.0,18.0,31.0,21.0,24.0,188.0
LACC1,49.0,46.0,30.0,31.0,13.0,182.0
LAMP3,35.0,26.0,67.0,26.0,33.0,190.0
LANCL2,35.0,28.0,31.0,32.0,53.0,189.0
LAT2,25.0,11.0,23.0,30.0,60.0,151.0
LCN10,44.0,20.0,71.0,23.0,26.0,194.0
LCORL,28.0,11.0,60.0,16.0,18.0,138.0
LDB2,23.0,73.0,20.0,60.0,14.0,199.0
LGALS4,27.0,17.0,62.0,10.0,79.0,196.0
LGI4,31.0,16.0,43.0,21.0,53.0,165.0
LGSN,30.0,17.0,66.0,28.0,16.0,159.0
LHFPL3,30.0,42.0,64.0,14.0,26.0,180.0
LIAS,77.0,17.0,25.0,33.0,21.0,184.0
LILRB4,20.0,20.0,17.0,31.0,55.0,143.0
LIME1,54.0,65.0,26.0,17.0,23.0,178.0
LIPJ,21.0,16.0,58.0,19.0,14.0,138.0
LMX1B,30.0,62.0,28.0,68.0,17.0,200.0
LNPK,43.0,53.0,27.0,37.0,19.0,186.0
LOC100128242,27.0,47.0,21.0,48.0,41.0,198.0
LOC100652777,43.0,12.0,32.0,27.0,64.0,185.0
LOC100996274,41.0,17.0,33.0,61.0,57.0,197.0
LOC100996693,33.0,11.0,71.0,16.0,25.0,168.0
LOC100996842,35.0,27.0,13.0,42.0,53.0,172.0
LOC101060022,27.0,16.0,19.0,28.0,55.0,150.0
LOC101927503,74.0,29.0,24.0,24.0,18.0,177.0
LOC101928268,38.0,21.0,26.0,47.0,65.0,190.0
LOC101930434,43.0,26.0,61.0,36.0,16.0,182.0
LOC102725180,29.0,25.0,56.0,33.0,17.0,173.0
LOC105369155,20.0,22.0,72.0,18.0,23.0,160.0
LOC105369591,22.0,11.0,82.0,18.0,51.0,191.0
LOC105370706,33.0,15.0,58.0,24.0,24.0,160.0
LOC105371215,33.0,17.0,32.0,41.0,75.0,190.0
LOC105371932,20.0,38.0,64.0,27.0,16.0,161.0
LOC105373780,36.0,20.0,62.0,24.0,30.0,186.0
LOC105374103,41.0,47.0,27.0,36.0,28.0,181.0
LOC105376526,75.0,34.0,27.0,29.0,18.0,197.0
LOC105378230,30.0,48.0,24.0,20.0,18.0,161.0
LOC105378479,29.0,13.0,56.0,20.0,25.0,152.0
LOC105378577,77.0,30.0,32.0,28.0,27.0,189.0
LOC107984025,29.0,11.0,61.0,17.0,19.0,144.0
LOC107984355,28.0,47.0,23.0,23.0,17.0,148.0
LOC107984745,40.0,29.0,58.0,22.0,22.0,186.0
LOC107984851,30.0,21.0,26.0,74.0,23.0,176.0
LOC107985803,45.0,59.0,18.0,34.0,17.0,170.0
LOC107985931,74.0,22.0,26.0,37.0,22.0,185.0
LOC107986244,53.0,62.0,25.0,30.0,25.0,186.0
LOC107986677,39.0,46.0,42.0,25.0,26.0,182.0
LOC107986791,25.0,19.0,63.0,43.0,27.0,177.0
LOC107987096,29.0,11.0,23.0,18.0,61.0,152.0
LOC107987394,29.0,16.0,88.0,19.0,16.0,174.0
LOC110117498,42.0,32.0,67.0,24.0,18.0,187.0
LOC112267859,50.0,26.0,56.0,26.0,15.0,172.0
LOC112268184,47.0,13.0,23.0,25.0,70.0,181.0
LOC112268238,76.0,32.0,26.0,18.0,15.0,174.0
LRIT3,44.0,52.0,28.0,48.0,17.0,178.0
LRP3,27.0,17.0,60.0,20.0,20.0,149.0
LRPPRC,35.0,17.0,32.0,33.0,74.0,200.0
LRRC32,30.0,25.0,23.0,42.0,67.0,191.0
LRRC37A2,29.0,16.0,22.0,29.0,70.0,169.0
LRRC45,27.0,21.0,39.0,22.0,74.0,180.0
LRRC47,33.0,9.0,23.0,11.0,52.0,132.0
LRRC59,40.0,15.0,55.0,29.0,49.0,201.0
LRRTM2,35.0,27.0,58.0,14.0,26.0,172.0
LRSAM1,25.0,15.0,65.0,16.0,17.0,148.0
LRTM2,22.0,25.0,31.0,76.0,30.0,191.0
LSAMP,35.0,23.0,12.0,12.0,66.0,154.0
LSM14B,29.0,13.0,66.0,23.0,56.0,189.0
LSM8,27.0,12.0,26.0,15.0,78.0,166.0
LTA4H,29.0,18.0,65.0,36.0,23.0,183.0
LTBP3,36.0,18.0,58.0,19.0,40.0,180.0
LYG2,23.0,13.0,32.0,29.0,54.0,161.0
LYPD6B,24.0,19.0,60.0,37.0,35.0,176.0
LYRM5,19.0,12.0,11.0,14.0,65.0,125.0
M6PR,30.0,19.0,23.0,75.0,14.0,161.0
MAN1A1,33.0,49.0,19.0,68.0,27.0,186.0
MANBA,29.0,52.0,18.0,37.0,35.0,174.0
MAP1S,55.0,50.0,44.0,23.0,25.0,200.0
MAP2K1,70.0,31.0,29.0,19.0,14.0,170.0
MAP3K14,22.0,22.0,25.0,18.0,54.0,148.0
MAP3K8,26.0,12.0,22.0,14.0,58.0,139.0
MAP4,37.0,14.0,86.0,24.0,36.0,199.0
MAP7,19.0,25.0,33.0,81.0,13.0,172.0
MARCH3,29.0,22.0,30.0,23.0,63.0,173.0
MARCH7,23.0,15.0,76.0,20.0,23.0,159.0
MARCKS,30.0,26.0,59.0,22.0,18.0,164.0
MARK1,26.0,15.0,32.0,75.0,29.0,168.0
MAT2B,29.0,11.0,64.0,23.0,19.0,143.0
MB21D2,29.0,20.0,23.0,28.0,71.0,181.0
MED14,44.0,29.0,57.0,32.0,30.0,198.0
MED18,38.0,22.0,94.0,20.0,26.0,193.0
MED29,34.0,15.0,27.0,21.0,72.0,171.0
MEFV,34.0,16.0,77.0,34.0,26.0,191.0
MEGF9,27.0,17.0,31.0,44.0,67.0,188.0
MESDC1,32.0,18.0,91.0,21.0,25.0,195.0
METTL8,36.0,15.0,37.0,28.0,68.0,195.0
MEX3B,40.0,63.0,25.0,44.0,20.0,191.0
MFHAS1,14.0,28.0,22.0,25.0,52.0,147.0
MGAT2,22.0,25.0,11.0,83.0,13.0,154.0
MGME1,68.0,21.0,23.0,30.0,15.0,173.0
MGST2,36.0,11.0,59.0,35.0,54.0,196.0
MIA2,45.0,15.0,78.0,21.0,28.0,193.0
MIP,44.0,19.0,55.0,23.0,25.0,174.0
MIPEP,69.0,30.0,34.0,19.0,14.0,181.0
MIR205HG,36.0,49.0,21.0,58.0,20.0,183.0
MLYCD,74.0,22.0,35.0,15.0,12.0,168.0
MMACHC,25.0,23.0,36.0,22.0,89.0,195.0
MMD,44.0,26.0,28.0,31.0,59.0,187.0
MMP17,32.0,51.0,27.0,37.0,17.0,168.0
MMP24,41.0,24.0,23.0,33.0,57.0,187.0
MMP25,25.0,80.0,18.0,33.0,14.0,174.0
MN1,33.0,14.0,73.0,28.0,25.0,186.0
MNT,18.0,15.0,18.0,10.0,97.0,154.0
MOB1B,73.0,14.0,43.0,27.0,20.0,179.0
MOCS1,35.0,18.0,56.0,32.0,23.0,168.0
MOV10L1,25.0,10.0,20.0,18.0,59.0,146.0
MPDU1,17.0,21.0,15.0,13.0,56.0,123.0
MPDZ,42.0,24.0,30.0,28.0,65.0,188.0
MPP7,19.0,9.0,35.0,17.0,87.0,171.0
MRGPRF,29.0,11.0,69.0,21.0,41.0,178.0
MRM1,79.0,36.0,19.0,22.0,13.0,181.0
MRPL16,44.0,22.0,21.0,28.0,63.0,176.0
MRPL20,34.0,9.0,37.0,30.0,85.0,192.0
MRPL30,66.0,51.0,16.0,21.0,20.0,174.0
MRPL46,27.0,15.0,26.0,25.0,71.0,173.0
MRPL49,25.0,13.0,16.0,13.0,57.0,137.0
MRPL51,42.0,47.0,26.0,18.0,36.0,174.0
MRPS12,55.0,18.0,19.0,17.0,61.0,168.0
MRPS22,84.0,27.0,24.0,22.0,13.0,166.0
MRPS23,39.0,23.0,23.0,39.0,59.0,178.0
MRPS9,71.0,17.0,25.0,37.0,31.0,193.0
MST1R,29.0,11.0,65.0,14.0,29.0,144.0
MT1A,42.0,19.0,29.0,21.0,54.0,178.0
MTF2,34.0,47.0,28.0,22.0,22.0,161.0
MTFR2,47.0,46.0,17.0,21.0,16.0,153.0
MTG2,34.0,17.0,37.0,28.0,65.0,187.0
MTHFD2L,25.0,14.0,55.0,23.0,12.0,136.0
MTMR11,67.0,54.0,15.0,41.0,20.0,199.0
MTSS1,33.0,52.0,20.0,19.0,19.0,141.0
MTTP,41.0,16.0,25.0,27.0,60.0,175.0
MUC13,22.0,18.0,26.0,76.0,15.0,155.0
MUC8,32.0,23.0,16.0,19.0,63.0,155.0
MUM1,52.0,49.0,15.0,22.0,15.0,153.0
MYADML2,40.0,82.0,25.0,30.0,28.0,200.0
MYBPC3,42.0,16.0,27.0,29.0,55.0,173.0
MYCL,56.0,20.0,59.0,36.0,19.0,199.0
MYH10,69.0,29.0,19.0,25.0,19.0,168.0
MYO19,71.0,19.0,24.0,21.0,11.0,154.0
MYO5C,48.0,46.0,19.0,37.0,21.0,175.0
MYO6,19.0,42.0,19.0,90.0,14.0,184.0
MYOM1,33.0,22.0,37.0,77.0,11.0,183.0
MYPOP,29.0,17.0,21.0,37.0,66.0,171.0
N4BP1,30.0,12.0,64.0,25.0,32.0,157.0
NAA30,72.0,22.0,29.0,25.0,30.0,193.0
NABP2,34.0,16.0,26.0,15.0,77.0,163.0
NAGA,44.0,23.0,73.0,25.0,13.0,186.0
NAMPT,79.0,19.0,32.0,23.0,41.0,182.0
NAV1,33.0,20.0,55.0,37.0,50.0,194.0
NBPF7,27.0,22.0,13.0,38.0,80.0,193.0
NDUFA1,39.0,17.0,11.0,32.0,87.0,189.0
NDUFB3,28.0,12.0,22.0,22.0,86.0,167.0
NDUFB4,31.0,22.0,15.0,23.0,84.0,174.0
NDUFC1,28.0,13.0,29.0,12.0,87.0,178.0
NDUFC2-KCTD14,42.0,18.0,26.0,28.0,63.0,170.0
NECAB3,47.0,57.0,19.0,17.0,40.0,187.0
NEDD4L,49.0,52.0,18.0,22.0,24.0,163.0
NEGR1,23.0,49.0,11.0,21.0,23.0,132.0
NEIL2,80.0,22.0,28.0,24.0,25.0,197.0
NEURL1B,28.0,33.0,55.0,30.0,15.0,151.0
NF1,28.0,15.0,21.0,89.0,16.0,180.0
NFAT5,52.0,19.0,33.0,27.0,57.0,196.0
NFE2L1,60.0,58.0,24.0,44.0,22.0,196.0
NFE2L3,36.0,30.0,21.0,31.0,64.0,183.0
NFE4,29.0,54.0,17.0,31.0,25.0,164.0
NGLY1,44.0,27.0,41.0,19.0,67.0,194.0
NHEJ1,35.0,18.0,39.0,44.0,59.0,199.0
NIPSNAP3A,25.0,10.0,21.0,75.0,28.0,171.0
NISCH,45.0,77.0,23.0,26.0,17.0,189.0
NIT2,79.0,31.0,34.0,30.0,24.0,193.0
NKAP,44.0,33.0,15.0,55.0,52.0,200.0
NKTR,29.0,22.0,71.0,31.0,34.0,190.0
NLGN2,20.0,11.0,16.0,13.0,60.0,124.0
NLRP1,14.0,12.0,70.0,21.0,18.0,144.0
NMNAT2,54.0,51.0,30.0,27.0,22.0,185.0
NOL11,61.0,46.0,42.0,27.0,13.0,178.0
NOL3,37.0,50.0,20.0,41.0,17.0,161.0
NOP2,71.0,14.0,44.0,35.0,31.0,198.0
NOTCH4,40.0,18.0,63.0,26.0,40.0,200.0
NPIPA5,75.0,25.0,36.0,27.0,31.0,192.0
NPIPA7,38.0,30.0,28.0,78.0,20.0,199.0
NR2C2,24.0,19.0,69.0,24.0,15.0,157.0
NSMCE1,28.0,12.0,13.0,18.0,58.0,143.0
NT5C,46.0,49.0,14.0,45.0,15.0,182.0
NT5DC3,48.0,56.0,25.0,35.0,14.0,187.0
NTPCR,24.0,11.0,37.0,62.0,54.0,196.0
NUBP1,21.0,14.0,56.0,22.0,23.0,151.0
NUDT4,24.0,50.0,19.0,90.0,15.0,197.0
NUDT9,28.0,46.0,27.0,41.0,40.0,180.0
NUP62CL,22.0,11.0,70.0,15.0,23.0,152.0
NUPR1,71.0,35.0,29.0,21.0,16.0,178.0
OARD1,32.0,18.0,24.0,28.0,57.0,165.0
OBSL1,47.0,17.0,29.0,24.0,62.0,189.0
OPA1,91.0,17.0,31.0,19.0,23.0,188.0
OR10J3,48.0,56.0,21.0,34.0,28.0,178.0
OR2T7,31.0,20.0,71.0,27.0,23.0,181.0
OR8G2,29.0,19.0,66.0,22.0,21.0,160.0
OSBP2,24.0,22.0,71.0,19.0,17.0,171.0
OSER1,45.0,64.0,15.0,46.0,14.0,187.0
OSR1,40.0,23.0,76.0,37.0,16.0,181.0
OTUD7A,28.0,14.0,71.0,44.0,12.0,166.0
OTUD7B,68.0,15.0,16.0,16.0,69.0,192.0
OTX2,90.0,15.0,31.0,24.0,33.0,201.0
OXR1,27.0,16.0,28.0,23.0,62.0,151.0
P2RX5,33.0,46.0,24.0,72.0,30.0,192.0
P2RY11,44.0,47.0,19.0,49.0,21.0,193.0
PAAF1,41.0,17.0,15.0,16.0,67.0,165.0
PANX2,32.0,33.0,74.0,37.0,20.0,201.0
PAPOLA,31.0,14.0,65.0,29.0,19.0,157.0
PAQR3,73.0,38.0,30.0,52.0,13.0,196.0
PARD6G,87.0,19.0,31.0,27.0,20.0,192.0
PARK7,79.0,22.0,13.0,30.0,14.0,177.0
PARP1,25.0,64.0,19.0,34.0,12.0,155.0
PBX2,45.0,17.0,61.0,36.0,47.0,187.0
PCBD1,29.0,14.0,29.0,16.0,64.0,150.0
PCBD2,26.0,34.0,62.0,31.0,26.0,175.0
PCDH20,27.0,11.0,56.0,19.0,25.0,139.0
PCDHGA6,26.0,43.0,22.0,93.0,18.0,198.0
PCGF3,27.0,53.0,18.0,54.0,17.0,170.0
PCGF6,30.0,57.0,22.0,23.0,23.0,154.0
PCLO,32.0,14.0,63.0,32.0,36.0,198.0
PCM1,71.0,25.0,36.0,23.0,15.0,181.0
PCP4L1,55.0,49.0,23.0,51.0,19.0,194.0
PCSK5,28.0,17.0,31.0,58.0,52.0,189.0
PDCD1LG2,69.0,24.0,14.0,20.0,14.0,144.0
PDCL3,48.0,16.0,12.0,82.0,18.0,184.0
PDDC1,45.0,14.0,60.0,16.0,33.0,160.0
PDE4DIP,72.0,16.0,15.0,30.0,13.0,149.0
PDE6C,14.0,12.0,32.0,23.0,62.0,139.0
PDPR,40.0,14.0,28.0,27.0,72.0,176.0
PDS5B,25.0,10.0,56.0,22.0,45.0,160.0
PDSS2,19.0,15.0,23.0,30.0,104.0,189.0
PDXP,31.0,30.0,55.0,14.0,29.0,174.0
PELI2,34.0,32.0,19.0,87.0,14.0,179.0
PELI3,31.0,10.0,37.0,25.0,54.0,170.0
PELO,33.0,22.0,16.0,16.0,70.0,154.0
PEX7,61.0,52.0,51.0,23.0,15.0,199.0
PHEX,33.0,25.0,64.0,30.0,19.0,189.0
PHF20,82.0,44.0,14.0,15.0,36.0,193.0
PHGDH,26.0,47.0,43.0,39.0,19.0,177.0
PHLDA1,40.0,50.0,16.0,34.0,33.0,176.0
PHLDA3,18.0,12.0,19.0,13.0,63.0,128.0
PHOSPHO2-KLHL23,18.0,13.0,35.0,54.0,72.0,200.0
PHPT1,52.0,18.0,58.0,28.0,21.0,177.0
PIAS2,42.0,14.0,24.0,78.0,25.0,182.0
PIF1,48.0,27.0,73.0,30.0,12.0,193.0
PIGM,35.0,19.0,33.0,78.0,17.0,173.0
PIGN,34.0,24.0,24.0,19.0,58.0,167.0
PIH1D1,31.0,37.0,24.0,30.0,73.0,189.0
PIK3C2A,23.0,11.0,20.0,14.0,73.0,145.0
PIK3C2B,44.0,50.0,24.0,27.0,24.0,178.0
PISD,40.0,29.0,62.0,32.0,32.0,176.0
PKD1L2,26.0,37.0,57.0,44.0,23.0,180.0
PLAGL2,84.0,14.0,27.0,29.0,33.0,194.0
PLAT,37.0,46.0,22.0,20.0,28.0,164.0
PLIN4,35.0,62.0,16.0,50.0,16.0,176.0
PMF1,70.0,23.0,20.0,31.0,18.0,172.0
PODXL,31.0,11.0,58.0,40.0,30.0,192.0
POGLUT1,29.0,13.0,36.0,40.0,56.0,177.0
POLA1,52.0,24.0,63.0,22.0,24.0,196.0
POLD4,40.0,18.0,39.0,27.0,68.0,195.0
POLG2,44.0,19.0,23.0,20.0,94.0,194.0
POLN,27.0,24.0,29.0,82.0,28.0,186.0
POLR2A,32.0,26.0,37.0,34.0,55.0,193.0
POLR2H,32.0,20.0,16.0,94.0,14.0,181.0
POLR3B,35.0,24.0,46.0,26.0,56.0,185.0
POLR3E,92.0,12.0,30.0,29.0,28.0,184.0
POLRMT,49.0,16.0,62.0,33.0,25.0,181.0
POMT1,74.0,21.0,11.0,35.0,30.0,174.0
POPDC2,28.0,20.0,60.0,15.0,22.0,152.0
POU2F1,40.0,17.0,57.0,22.0,48.0,191.0
PPARGC1A,34.0,53.0,23.0,61.0,13.0,194.0
PPCDC,21.0,14.0,18.0,22.0,52.0,121.0
PPIP5K2,28.0,17.0,24.0,82.0,23.0,191.0
PPP1R12C,21.0,12.0,16.0,18.0,80.0,152.0
PPP1R13B,36.0,47.0,23.0,25.0,19.0,149.0
PPP1R14A,42.0,16.0,31.0,11.0,90.0,190.0
PPP1R14C,59.0,56.0,35.0,30.0,16.0,196.0
PPP1R2B,36.0,55.0,20.0,48.0,12.0,170.0
PPP1R35,44.0,21.0,59.0,22.0,26.0,175.0
PPP1R37,34.0,15.0,14.0,18.0,64.0,147.0
PPP1R9B,59.0,57.0,19.0,18.0,23.0,184.0
PPP2R3B,33.0,17.0,62.0,32.0,33.0,188.0
PPT2,29.0,64.0,46.0,44.0,9.0,185.0
PRAF2,32.0,17.0,22.0,12.0,52.0,153.0
PRCD,70.0,17.0,26.0,24.0,20.0,161.0
PRDM10,75.0,26.0,56.0,27.0,20.0,200.0
PRDM11,44.0,28.0,65.0,18.0,25.0,188.0
PRKAG2,29.0,46.0,14.0,24.0,16.0,134.0
PRKAR2B,33.0,21.0,58.0,31.0,44.0,191.0
PRPF18,34.0,19.0,66.0,31.0,26.0,183.0
PRPF40B,37.0,20.0,62.0,25.0,14.0,155.0
PRR11,23.0,11.0,56.0,26.0,22.0,163.0
PRR15,36.0,15.0,40.0,39.0,57.0,187.0
PRR25,44.0,22.0,56.0,10.0,16.0,153.0
PRR5,28.0,21.0,32.0,23.0,64.0,171.0
PSD3,70.0,38.0,31.0,26.0,21.0,200.0
PSD4,42.0,14.0,17.0,29.0,54.0,158.0
PSENEN,53.0,14.0,15.0,17.0,70.0,168.0
PSG1,47.0,67.0,19.0,42.0,17.0,192.0
PSG11,21.0,15.0,12.0,74.0,31.0,149.0
PSG6,38.0,37.0,73.0,29.0,18.0,195.0
PSMG4,42.0,63.0,33.0,39.0,15.0,192.0
PSORS1C2,30.0,32.0,64.0,39.0,16.0,191.0
PSPH,35.0,46.0,18.0,44.0,13.0,162.0
PTAR1,28.0,25.0,20.0,92.0,14.0,176.0
PTEN,96.0,12.0,17.0,48.0,22.0,198.0
PTGES3,28.0,22.0,19.0,19.0,61.0,150.0
PTH2R,38.0,61.0,15.0,46.0,13.0,183.0
PTHLH,39.0,14.0,20.0,22.0,59.0,151.0
PTP4A1,30.0,22.0,41.0,33.0,68.0,180.0
PTP4A2,33.0,19.0,67.0,18.0,13.0,160.0
PTPN12,33.0,20.0,37.0,76.0,37.0,194.0
PTPRC,31.0,14.0,25.0,27.0,55.0,164.0
PXDN,46.0,12.0,65.0,11.0,25.0,174.0
PXYLP1,72.0,60.0,22.0,21.0,14.0,191.0
R3HDM2,24.0,12.0,60.0,24.0,27.0,163.0
RAB11FIP2,22.0,16.0,21.0,81.0,47.0,178.0
RAB11FIP5,33.0,13.0,74.0,27.0,30.0,193.0
RAB13,41.0,21.0,22.0,30.0,59.0,180.0
RAB20,39.0,17.0,33.0,27.0,54.0,166.0
RAB6C,76.0,23.0,21.0,37.0,17.0,187.0
RAB9A,40.0,23.0,60.0,38.0,10.0,183.0
RAD52,33.0,16.0,23.0,83.0,31.0,184.0
RAD54L2,34.0,14.0,38.0,24.0,68.0,179.0
RALGAPB,45.0,18.0,40.0,27.0,55.0,177.0
RASSF1,30.0,14.0,28.0,16.0,53.0,146.0
RBFOX2,74.0,39.0,35.0,41.0,16.0,198.0
RBM15,18.0,15.0,34.0,41.0,59.0,170.0
RBM33,31.0,16.0,13.0,24.0,52.0,144.0
RBM4,26.0,13.0,17.0,24.0,53.0,135.0
RBM42,41.0,56.0,21.0,32.0,20.0,178.0
RCN3,31.0,27.0,14.0,74.0,17.0,164.0
RCOR1,56.0,49.0,22.0,17.0,20.0,178.0
RDM1,32.0,23.0,57.0,21.0,20.0,159.0
REC114,48.0,57.0,34.0,21.0,43.0,189.0
REEP1,29.0,11.0,10.0,21.0,59.0,137.0
RELL1,30.0,18.0,12.0,80.0,19.0,162.0
REV1,37.0,71.0,24.0,27.0,18.0,179.0
REXO2,45.0,9.0,21.0,9.0,58.0,140.0
RFNG,11.0,19.0,31.0,75.0,20.0,164.0
RGMB,49.0,76.0,20.0,33.0,15.0,196.0
RGPD3,29.0,14.0,31.0,32.0,63.0,177.0
RGPD4,81.0,35.0,29.0,29.0,21.0,194.0
RGS6,30.0,47.0,19.0,31.0,12.0,142.0
RHAG,36.0,16.0,102.0,14.0,23.0,198.0
RHOF,84.0,47.0,17.0,18.0,16.0,184.0
RIC1,16.0,10.0,22.0,90.0,22.0,163.0
RILP,40.0,63.0,19.0,22.0,24.0,172.0
RIMBP3,57.0,56.0,22.0,28.0,18.0,188.0
RIMS3,18.0,15.0,12.0,34.0,93.0,173.0
RIN2,28.0,17.0,17.0,77.0,13.0,161.0
RINL,50.0,10.0,60.0,35.0,37.0,194.0
RIPK2,28.0,23.0,55.0,28.0,24.0,157.0
RMDN1,51.0,13.0,58.0,22.0,17.0,175.0
RMDN2,73.0,24.0,23.0,29.0,39.0,198.0
