Gene,Effect
NFATC3,-0.389558816102
NFATC4,0.019401379201
NFE2,-0.336466721914
NFE2L1,-0.371930290657
ATP1A3,-0.171478325842
NFE2L2,-0.0462613763875
NFIB,-0.173498107415
NFIC,-0.644863629865
NFIL3,-0.330508477488
NFIX,0.159159578167
ATP12A,-0.089021556601
NFKB1,-0.109052600395
NFKB2,0.184277927691
NFKBIA,0.0402954138974
NFKBIB,0.334308077525
NFKBIE,0.198441327176
NFKBIL1,0.0835664654648
TONSL,-0.566588682812
NFRKB,-0.611741408001
NFX1,0.0856690685507
ACO1,0.0654179225132
ATP1A4,-0.0852081726044
NFYA,0.178924164058
NFYB,-0.164195486926
NFYC,-0.0538038553609
NGF,-0.204072850086
NGFR,-0.0566957419044
NHLH1,0.163936355592
NHLH2,0.0616511890154
SNU13,-0.98712397453
ATP1B1,0.0967392964605
NHS,0.200078356785
NID1,-0.214878114304
NINJ1,0.110596547225
NINJ2,0.00625087798752
NIT1,-0.0599158456569
NKG7,0.307049909867
ATP1B2,0.194992959581
NKTR,-0.310090245698
NKX2-2,0.166559349931
NKX3-1,-0.151739780225
NKX6-1,0.00492870187408
NNAT,0.25892141406
NMB,0.027713874992
NMBR,-0.0597333000851
ATP1B3,0.0804968466569
NME1,-0.485791927272
NME2,-0.347510303256
NME3,-0.168201544452
NME4,0.170960575827
NQO2,-0.0850897356287
NMT1,-0.0520863456718
NNMT,-0.0138221867695
NODAL,-0.199412300685
NOP2,-0.390754467416
NONO,-0.0126716280981
NOS1,0.0591980770839
NOS2,-0.00647610767979
NOS3,-0.19287173453
CNOT2,
CNOT3,-0.398351687885
CNOT4,-0.258516139601
NOTCH1,-0.165013681161
NPY,0.168376752945
NOTCH2,-0.295835802101
NOTCH3,-0.392279909386
NOTCH4,-0.0963587041901
NOV,-0.0936755025936
NOVA1,-0.253431008992
NOVA2,-0.151242788868
FXYD2,-0.042384460225
PNP,0.0694824800158
NPAS1,0.0771836721812
NPAS2,-0.0396443765565
NPAT,-0.101516886693
NPC1,-0.200168227284
NPHP1,0.00753646691965
NPHS1,0.150946024683
NPM1,-0.463267248371
NPPA,-0.17586090841
NPPB,
ATP2A2,-0.680638489413
NPR1,-0.188373093976
NPR2,0.11224219602
NPR3,0.00297512603765
NPTX1,-0.154428800626
NPTX2,0.0883320268515
NPY1R,-0.0853625251147
NPY2R,-0.270359929299
NPY5R,0.00941329788878
ATP2A3,0.0606511174642
SLC11A2,0.123376180797
NRAP,-0.310077099247
NRAS,-0.111328070015
NRCAM,-0.21369978024
NRDC,0.0449718137055
NRF1,-0.45202643507
ACR,-0.371075946985
ATP2B1,-0.434901412939
NRGN,0.237117258292
NRL,0.0132351056534
NRTN,0.00683453149426
YBX1,-0.257186149266
NSF,-0.582752209911
NT5E,0.167487135156
NTF3,0.0575578286075
NTF4,-0.050644630476
ATP2B2,-0.0175910783751
NTHL1,0.0773623897189
NTRK1,0.11092159652
NTRK2,-0.0548292790094
NTRK3,-0.00948697574784
NTN3,-0.25815695722
ROR1,-0.18389911531
ATP2B3,0.110250423321
ROR2,-0.314667755791
DDR2,-0.277840164055
NTS,0.0478711611189
NTSR1,-0.0294642928834
NUCB1,-0.0511244275512
NUCB2,-0.138810984474
NUMA1,-0.0344457038127
NUP88,-1.0956549021
NUP98,-0.744793715602
NR4A2,-0.162517768165
ATP2B4,0.00107065015338
NVL,-0.381041697775
GPR143,0.122146664098
GS1-124K5.11,-0.600664200931
OAS1,0.0566953237961
TRIM72,0.528073881406
CCDC73,-0.0372863715196
GPX8,-0.0668382248101
OAS2,0.0591679935299
RNASE12,0.227881977567
PHOSPHO2,0.319549819545
OAS3,0.117216965648
RBMXL1,0.0985778144542
SPANXN1,0.0160581290774
SPANXN2,-0.593660328469
LOC494141,-0.109632624027
CHAC2,-0.0663802625802
SPANXN5,-0.223371423198
OAT,-0.216970564886
TBC1D25,-0.106528528926
WEE2,
OAZ1,-0.0452717239192
OAZ2,0.300296092612
OCA2,0.284890329877
ATP4A,0.169416980484
OCM2,0.196816550781
OCRL,-0.0554909056401
ODC1,0.0711058082236
ODF1,0.064086849015
ODF2,-0.491523162364
OMD,0.188637675129
ATP4B,-0.154042611985
OGDH,-0.0478143431154
OGG1,-0.189503601992
OGN,-0.00394999466414
CLEC18B,0.274703660612
OLR1,0.0120433123648
OMG,0.170323830329
OMP,-0.323086053061
OPA1,-0.39357634275
OPCML,-0.0539091390379
ATP5A1,-0.40188720927
TNFRSF11B,-0.133707754746
OPHN1,0.1312764909
OPRD1,-0.0088324606798
ZBTB21,0.234317821197
SCAPER,-0.0224231719354
WRAP73,-0.162644292953
OPRK1,0.0971772926287
CRNN,-0.383018246947
CLDN20,0.0101285114101
OPRL1,-0.0654972051837
OPRM1,-0.0161507725914
SIX6,0.0736484886751
OR1D2,-0.0470798777835
OR1F1,0.171430784165
OR2C1,-0.182947076147
OR3A1,0.00959143402877
OR3A2,-0.146943676899
ORC1,-0.538436947181
ACO2,-0.447700152248
ORC4,0.263054564499
ORC5,-0.180451792183
SLC22A18,0.317098612146
SLC22A18AS,-0.237555876102
ORM1,0.0377039754134
ORM2,-0.202287023204
OSBP,-0.0159841102884
OSM,
ALDH7A1,-0.0954852900887
CLDN11,-0.00593053343353
OTX1,0.0740009628929
OTX2,-0.0177455106443
OVGP1,0.0403871165591
OVOL1,-0.118701891145
OXA1L,-0.499767040743
OXCT1,0.0494619743567
OXTR,-0.266792344386
P2RX1,0.125651745728
P2RX3,-0.00940108607823
P2RX4,-0.113408462736
P2RX5,-0.0141679734979
P2RX7,0.117146637926
P2RY1,0.133358868037
P2RY2,-0.160640885097
P2RY4,0.0873087166933
P2RY6,-0.0909142474585
P2RY11,0.176845675836
P4HA1,0.0789455398277
P4HB,-0.0311938133081
MS4A13,-0.0198721573287
SPRN,0.127534338093
ARGFX,0.162067077343
PA2G4,0.225715676269
DPRXP4,0.107923509573
PEBP1,-0.000994056268714
DPRX,0.0176177642038
DUXA,0.0893909011878
OR8U9,0.021181418563
OR9G9,0.26205959805
PABPC3,-0.640559150156
FURIN,-0.13894849438
PCSK6,0.0812184785617
PAEP,-0.0990433809524
PAFAH1B1,-1.03233979324
RRM2B,0.068382959822
SMARCAL1,0.054919819151
G0S2,0.168808311534
PLA2G3,0.221787336932
MINK1,0.0199943196348
CD207,-0.0564826981956
PAFAH1B2,0.0101508145673
PAFAH1B3,0.0673932709095
DUOX2,-0.0365368835612
NOX4,0.0302119657706
NOX3,-0.396183823477
COL5A3,0.142433448572
PAFAH2,0.0157077855361
DEC1,-0.0589317483619
CHST11,0.218396859547
PRDX1,0.345262925868
PAH,0.10826109274
SERPINE1,-0.294662834866
SERPINB2,0.0350556495322
PAK1,-0.0784009885008
ATP5B,-0.236850045139
IL20,-0.00615807336408
GALNT9,-0.181717358977
IL21R,-0.112339127144
IL22,-0.14988695362
ATP6V0A4,-0.0180445886687
ITSN2,0.282545299881
DEF6,0.113318277872
PAK2,0.189040103554
CYHR1,
GEMIN4,0.0257704340253
PAK3,0.0607336332997
CALY,-0.0926476163502
PALM,-0.0158819945992
PNPLA8,-0.292937053419
ARHGEF4,0.0746991694814
ARHGEF3,-0.0076418281496
PAM,0.044829528066
CNTN3,-0.0227320641587
NEUROG3,-0.0104192795809
REG3A,0.0432081916164
PAPPA,-0.0877841499633
RDH8,0.131009983777
PRKN,-0.153905542991
DCAF8,
PARN,-0.369552308329
PAWR,-0.0268351195676
PAX1,-0.144691448687
PAX2,0.129788791778
PAX3,-0.0284772364676
PAX4,0.0678208623405
PAX5,0.0333283744575
PAX6,0.0196137689939
MYEF2,-0.222030133608
IRX4,0.0677365207505
ASAP1,-0.056937204789
AK3,-0.00716083900793
HP1BP3,0.183646339155
PAX7,-0.590850570583
HDGFL3,-0.258018737044
COPS7A,-0.112440072534
NSDHL,-0.301113477907
PDCL,0.108028338313
PAX9,0.0828180095992
TAS2R3,0.149363931668
TAS2R4,0.040104746245
TAS2R16,-0.349364154641
TAS2R1,-0.0757672967346
TAS2R9,-0.0774552602709
TAS2R8,-0.0929339242499
TAS2R7,-0.0880271550987
TAS2R13,0.079519598424
TAS2R10,-0.364428557515
TAS2R14,0.0686012999941
DHH,-0.319640818931
F11R,0.078454608788
TRAT1,-0.166985959615
VILL,-0.115045890911
C6orf48,-0.0229598735052
PARD6A,-0.185618729312
CLEC4A,-0.0524151083999
SPOCK3,-0.257739835896
STMN3,0.0276671303956
RNF141,-0.399714386457
NTM,-0.0748433616863
HEBP1,-0.168539464271
PBX1,-0.570163010027
PBX2,-0.0780352175306
ATP5C1,-0.267367798595
PBX3,0.303683096885
PC,-0.191472741694
PCBD1,-0.104204054903
PCBP1,-0.804716876282
CDON,-0.221046200681
IMPG2,-0.0541018478325
PCBP2,-0.276851946267
PDE11A,-0.0877581301459
FOXP3,-0.123201909566
SHANK1,-0.0954970222869
TBX22,-0.064805924418
PCCA,0.108651435046
PCCB,0.0161679753964
SOST,-0.250875707497
PCDH1,-0.240592110019
PCDHGC3,-0.0749048916307
PCDH7,-0.0105519630396
TMED5,0.0364429646583
ACOX1,-0.0778817350025
PCDH8,-0.0887818761904
SLC35B3,-0.105545321576
TPRKB,0.0768184203176
MED31,-0.0300066419892
COQ6,0.0596609436142
AMDHD2,0.195057372682
SLC35C2,0.06939535424
ASCC1,0.17082358392
DERL2,-0.050049742238
PCDH9,-0.0549934504611
EXOSC3,
FAHD2A,-0.0857918047344
PRELID3B,0.119726950422
EXOSC1,-0.552240231633
TMED7,0.209717489701
ISOC1,0.0442102415352
WASHC3,-0.31630186382
HDDC2,0.0952257319396
MRPS16,-0.224843711632
GLRX2,0.354233171418
MRPS18C,-0.30248657286
FIS1,-0.370626931825
PAM16,-0.653093508957
GOLT1B,0.139717396229
BOLA1,-0.0232140601557
VPS36,0.0241708594695
TVP23B,-0.0342270957468
GLOD4,-0.297343988222
CELA2B,0.357137481257
UBXN1,-0.0828728398547
SERPINA5,-0.294304095542
ZBTB7B,-0.224544270231
ST8SIA3,-0.116847224618
PCK1,0.195147462997
PI15,0.365898372781
PRLH,0.090078843639
GMNN,-0.134440993564
PLEKHA8P1,0.150989243173
LAP3,0.176224594
FAM135B,0.106023127835
PCK2,0.19874421878
TXNDC12,0.0588617296336
TXNDC11,0.0386524206542
ATL1,-0.0452767061787
RPS27L,0.153255964597
SSUH2,0.0337560084153
YARS2,-0.0846327003526
NMD3,-0.111549687585
MRPL2,0.114253220077
NOSIP,0.271137206114
DERA,-0.17824613432
MEMO1,-0.171186264488
MRPL4,-0.221386062771
APIP,0.0573582792633
TMX2,0.240117453993
CUTC,0.171321077464
THAP4,-0.0568481055527
NDUFA13,0.0176828042511
PCM1,0.0709784864371
MRPS7,-0.633652389173
POLR1D,-0.0225174661448
GAL,-0.0871141880406
CRYL1,-0.163072247509
MLXIPL,-0.400489172792
TNNI3K,0.181707484521
YBX2,-0.222591464569
KLHL5,0.14322379491
PLLP,-0.151120866529
SEPSECS,0.297569715819
SIDT2,-0.290176344824
ADIPOR1,-0.266762574389
TRNT1,0.0988719535369
UTP18,
SCCPDH,-0.337465722822
ABHD5,0.109977887662
PCMT1,-0.0742315226434
MECR,-0.378305737732
NDUFAF1,-0.110098809361
ABHD17B,0.196363265636
PHF20L1,0.189321806801
TFB1M,0.0913291114615
APH1A,-0.23006937522
METTL9,0.262550394052
RDH11,0.047424229657
PCNA,-0.910347833931
KMT5B,0.0376788518343
TRAPPC12,-0.0787413360255
ZDHHC9,0.130837599595
RMDN1,-0.0714337923075
MRPS2,-0.431552346906
UTP11,-0.562630223163
SBDS,0.0279835386094
RPL26L1,-0.141308724146
COMMD2,0.339431673222
IER3IP1,-0.22359984698
GOLGA7,0.152705414721
NAA20,-0.0677283243485
TRIM17,0.0232026881499
SAR1B,-0.277388907137
ANGPTL4,0.0278932357376
ASB3,-0.00188469820396
PHF11,-0.41855578948
RLIM,-0.445705440608
KCTD3,0.100869640446
IRAK4,0.0464890651612
RNFT1,0.0945803983155
COPS4,-1.0801940622
CHCHD2,-0.153692646727
DYNC1LI1,0.290931003984
HSD17B12,-0.193435330883
A4GNT,0.0445247058409
ING4,-0.197331713607
CERCAM,-0.0337249036749
MRNIP,0.055125968775
SDF4,-0.345965086
SLC45A2,0.0355333987322
MRTO4,-0.502474025297
JPT1,-0.0465478821938
SERPINA10,-0.182729387081
ZNF580,-0.150699201568
PCNT,-0.162316420733
VPS28,-0.628318154768
EGFL7,-0.222895200865
DBR1,-0.278959170202
DCTN4,0.0161069870753
AADAT,-0.156705774802
CYB5R4,-0.0739364998877
MYO15A,-0.0388302284157
HSD17B11,-0.011150683303
HSD17B14,-0.0589954750937
NAGPA,0.0101101544894
TUBD1,-0.0794594001901
TUBE1,-0.459225418179
LEF1,-0.269078437613
PLEKHO1,-0.072936244411
HAO2,0.488264743379
PCOLCE,
DCXR,0.124593334564
HSPA14,0.00169636954905
GPN3,-0.674210828379
CRBN,-0.0471856563372
TCEAL9,0.144011566019
RSL24D1,-0.378807649244
SS18L2,0.0402937192951
HERC5,-0.0146494269121
CKLF,0.0419037203619
ZNF639,-0.149411171234
IPO11,-0.516743541287
RAPGEFL1,-0.026565978138
PLCE1,0.115989544327
CDKN2A-AS1,-0.0464276170528
NIN,-0.161136363935
CPA4,-0.144789932646
ZDHHC2,-0.0625383861308
DDX47,-1.10576194569
NUSAP1,-0.28814310099
TACO1,-0.052426377039
ACP6,0.281590408984
DUSP13,0.0880613468896
CLDN18,0.10050450275
RAB9B,0.120416127739
PCP4,0.00213667334893
LUZP4,0.363104832419
PCSK1,
ZNF219,-0.139674667481
ELOA2,-0.333075376343
ABI3,-0.0963005911364
COPZ2,-0.070201059411
PIGP,0.224702454633
GLTP,-0.0306412838071
PHF20,-0.184723320171
VRK3,0.0552780793184
CRIM1,0.0820376929443
DRICH1,0.0731458921604
EMC4,-0.200441910266
MZB1,-0.632104332717
SHISA5,0.391796732899
PAIP2,0.0398240828072
PDZD11,0.150151688591
TMEM69,-0.25739744335
PCSK5,0.0906099268227
NT5C3A,0.159409277133
FAM178B,-0.163622509968
MRPL37,-0.415590055368
RNF181,-0.0863084354935
TBC1D7,-0.0727443310534
MARCH2,0.0919114248406
MRPL51,-0.213318282423
TMEM216,-0.135981423526
PCSK2,-0.0989183534424
MRPL30,-0.0876506460513
CDKL3,0.0609162868064
CLEC1B,0.110053442402
CLEC1A,0.0835122794179
PIPOX,-0.346532375459
TFDP3,0.00579234434703
UBAP1,0.0368493978228
KLF3,0.199485637725
ZNF571,0.370185511108
DNAJC27,0.15393508187
IER5,0.248851667084
C1RL,0.0866728501397
CDK17,0.130785714036
GOLM1,0.193334409258
ANKMY1,-0.0166952461597
BFAR,0.262069621062
TLR7,-0.0305632230156
RASL12,0.0506194323822
COA4,0.310060973214
RXFP3,-0.175670824258
CDK18,-0.105660791876
ERGIC2,0.0169552174356
GMIP,-0.0942958233608
GMPR2,-0.178588971957
CD320,0.145042132934
PCDH12,0.284444598468
ECSIT,-0.230217475205
SLC15A3,0.313150207271
BPIFA1,0.00396106137746
THEG,0.0233890930536
NRN1,-0.15722569071
ATP5D,-0.437690305313
PCYT1A,0.11988328148
TIMMDC1,-0.0586914080241
GCNT4,-0.0449427798581
CYP39A1,-0.136104526988
FKBP11,-0.142235881885
ZDHHC3,0.381933338267
KCNK9,-0.0553827826458
FAM13B,0.00489524882812
FAM53C,0.295602650359
REEP2,-0.00895502963959
ARMCX1,0.225169941192
SLC22A17,0.0542974161649
TLR8,0.140787002809
SLC25A37,0.178309800062
FAM198B,-0.117455807473
NME8,-0.0703003025301
KRCC1,-0.106236150758
PLAC8,0.0770909989659
PHF21A,-0.0844479409306
MRPL35,-0.0680313311831
RSRC1,-0.175949602535
PDC,0.393135680782
MEX3C,0.042871104619
AMZ2,-0.0944404415369
WAC,-0.109148080445
SPG21,-0.146257352216
ARL17A,0.0455938815321
AHSP,-0.149864885274
ARL6IP4,-0.324137518379
PDCD1,-0.244335667174
TNFRSF12A,-0.130077591152
SPTBN5,0.174333164985
ZNF771,0.210089688746
PRR16,0.202972450561
MS4A4A,-0.19006773889
DACT1,0.205066335116
PDCD2,-0.0782253195436
CRNKL1,-1.36082347512
ZBTB7A,-0.245750025987
FZR1,-0.443978550065
TAOK3,0.11976408987
KRT76,-0.0745136797322
PDE1A,-0.204188849633
MBTPS2,0.0704933146404
HOOK1,-0.161900831352
CDC40,-1.27547500506
CHST15,-0.0127035880932
ZMYND10,0.217399227287
PLA1A,-0.0505149136666
UBR5,-0.59710921044
POP5,-0.315069470811
TEX264,-0.233142868258
PDE1C,-0.262016721215
TMA7,-0.399099479977
MRPS17,-0.00878154418639
ATRAID,-0.456379918754
SNX7,0.0196078478057
UCHL5,-0.0603725768617
ANGPT4,-0.56207726981
CRLF3,-0.0615850991028
PDE2A,0.391150306837
CSAD,-0.0330096298353
ATP6V1D,-0.178435042597
WNT16,
ZNF589,0.0886678587768
EIF3L,-0.184834339425
NIP7,-0.746990019916
RWDD1,-0.472451019091
PDE3A,0.286870170818
AIG1,-0.384699196843
COMMD10,0.103096160399
WDR83OS,-0.343461938289
TRAPPC4,0.0685463484815
ATP5E,0.373794415755
PDE3B,-0.187299797153
PPME1,0.0209098110076
NOL7,-1.43694654682
HEMK1,0.0874100615539
PDE4A,-0.16348943325
BIN2,-0.0788574037402
ACTL6B,-0.151142685759
PDE4B,-0.356077969567
AMOTL2,0.260946872919
PRKAG2,0.0115428511987
POLK,-0.0279594631292
ZNF107,0.0893112494198
DDX41,-0.784475383531
SNX9,-0.314836465133
PDE4C,-0.0327497918654
SUCO,0.0876853795823
ANAPC5,-1.12082769743
ANAPC7,0.134394097095
MAGEC2,-0.37745889334
FAM8A1,-0.195288487084
PDE4D,-0.107543446462
HPCAL4,0.0612200905271
VGLL1,-0.029948359756
RNF138,0.225824728599
IP6K2,-0.036492846789
PCYOX1,0.302459567332
PDE6A,0.241962390917
PRRX2,-0.249072350145
LCMT1,-0.0107021953353
GULP1,0.0435500025284
REV1,-0.158601617827
RHCG,-0.047666191309
PDE6C,-0.0422449904026
SFMBT1,0.185303149493
GPR89B&GPR89A,-0.474175142325
UBE2J1,-0.0639977775068
EVL,-0.0459438323551
PDE6D,-0.0206873451364
NAT8B,-0.204287692626
DCDC2,-0.0206778415456
LIMA1,-0.0744255036608
CABP2,0.0388132279606
ISYNA1,0.06756246091
HSD17B7,-0.292002117186
ANKFY1,0.0885529942456
PDE6G,-0.0561710871942
VCX2,-0.250715956244
VCX3A,0.165160997759
PDE6H,-0.00364738717738
SPOUT1,-0.152800143431
NOP16,-0.298928949969
RTCB,0.256814268385
HACD3,0.451233806131
CTDSPL2,-0.140374311895
NELFCD,0.119173583586
TRIAP1,-0.297687517353
ATP5F1,0.193493116098
PDE7A,0.0713100046053
HIKESHI,-0.311182861397
CWC15,-0.144037943435
UFC1,0.0613306094737
RTFDC1,0.0560664674696
PDE8A,0.0271474612779
CHMP5,-0.107938814329
GTSE1,-0.173215122825
ETV7,-0.0747850220247
DTL,-0.180704417715
NCKIPSD,-0.0662993784906
PDE9A,-0.101351432464
LARS,-0.267310396177
TMEM14C,0.120256182975
CXXC5,0.0264527156014
TMEM138,-0.0455025924354
OSER1,-0.0434746325692
JKAMP,0.371147426495
ANAPC11,0.000459207336317
PDE1B,-0.0760229582915
ZC3HC1,-0.059004229719
TRMO,0.0143748686882
PHF7,-0.0118077844226
PPHLN1,-0.101667000068
MTFP1,-0.138745679074
ZCCHC17,0.390462106923
PDGFA,-0.00819595989656
SCLY,-0.0774094521805
VPS54,-0.0413849269429
ZNF581,-0.179950408663
SIRT7,-0.117011536401
SIRT6,-0.0513894564133
PDGFB,-0.305491515733
CINP,-0.0543476295791
RAB14,-0.026439103094
ACKR4,-0.0844875177411
PEX5L,0.0660878864494
LGSN,-0.194177235287
NT5DC3,0.0895412089744
PDGFRA,0.125152670767
RAB6B,0.0773983345524
IL23A,0.161650436165
MBIP,0.121507967852
HDAC7,-0.117974000244
ARMCX3,-0.12494162806
TDP2,0.0387100368665
UFM1,-0.235892659376
PDGFRL,-0.0271948223212
GDE1,0.124392278035
LARP7,0.0745935144546
ESF1,-0.667371682139
PDE6B,-0.0885149568225
AZIN1,0.0467544375685
PCF11,0.274793676337
MED15,-0.0527044148137
PIAS4,-0.0220960218203
PDGFRB,0.0265924400237
TRIM33,0.00219346638143
SRRT,-1.16912624217
CUTA,-0.0641360428038
ATP5G1,-0.11835664452
PDHA1,-0.267288660207
LIPT1,0.29282683761
NOP58,-0.596631613129
METTL13,-0.225208325154
PIGT,-0.00354133713374
TRMT6,-0.0440667537673
ATP6V1H,0.14624422397
PDHA2,0.251076449902
DPH5,-0.153125622875
ERGIC3,0.224919616178
TAF9B,-0.0610654748035
NSG2,0.173773080813
UBE2D4,0.0455477438988
PDHB,-0.00607261614484
KLF13,-0.151153124218
DYNC2LI1,-0.146570928897
SLC25A39,0.169234679073
PDK1,-0.222108172063
LUC7L2,-0.0189679449463
OTUD6B,-0.119335124817
RBMX2,-0.635969111877
DHRS7,-0.0262607821937
C14orf166,-0.515011157297
SF3B6,-1.75795913656
PDK2,-0.212263595034
PPIL1,-0.21450934409
YPEL5,-0.281144737883
FAM96B,-0.253470897185
MRPS23,0.0869705284951
PDK3,-0.0214056919818
MRPS33,-0.620270524468
PTRH2,-0.38839124237
CHMP3,-0.574280290043
CDK5RAP1,-0.34861195019
RASD1,-0.291190437841
STYXL1,0.104885090794
GINS2,-0.70913009883
PDK4,0.096577299477
MPC1,-0.128395072251
FKBP7,0.0742687855934
ZFR,0.0204543357481
ASB1,-0.129104526599
ASB4,-0.136016650179
NUB1,0.277565164818
HSPB11,-0.0296673860941
SARAF,0.0102111716762
MPP6,-0.0278952710714
ENPP2,0.115182494139
SUFU,-0.0581203615808
OAZ3,-0.103498120589
ENPP3,0.145622053565
LSM7,-0.766869842042
CPSF3,-0.691975280987
TRAPPC2L,-0.116248262762
HECA,0.223991861166
VPS29,-0.268048426208
ATP5G2,0.0309508457983
PDPK1,-0.301567190738
CYB5R2,0.0846647972144
NLK,0.0563862278426
PADI3,0.338577732267
ACSL5,-0.0122623390603
GPRC5B,-0.306842770618
EMCN,0.0123008710687
CYB5R1,0.288034646846
SELENOT,-0.197402950233
RAB23,-0.092782117291
CES1P1,-0.191508722737
CAB39,0.132205391169
UIMC1,0.132832250103
FBXO40,-0.12482301792
CMPK1,-0.319537231862
POLR3K,0.168793916981
WBP11,-0.826727802524
PDYN,0.0640824619804
UPB1,0.0310560954888
MSRB1,0.11012142999
RAPGEF6,-0.227236552953
GHRL,0.0507096965669
PDZK1,0.0480907173689
WWOX,-0.0561944877996
ARID4B,-0.361948083229
CD244,-0.681385367106
LUC7L3,-0.153301723285
PECAM1,-0.0560169292411
RTEL1,-0.0247918703846
HIGD1B,0.41083124002
ERAP1,-0.12647171941
TMEM8B,0.0421394026353
CDK12,-0.369640207285
SERPINF1,-0.311974801342
SYT17,-0.00791346399778
ATP8A2,-0.0757100075001
RAB8B,0.311775126218
INPP5K,-0.0516222435707
GNG13,0.24803566991
STK26,0.0752213843496
TM7SF3,0.0311149635363
RSF1,-0.00978462340777
MAP3K20,-0.0488205333989
MYOZ2,-0.133494623085
PEG3,0.0119861770168
KDM3B,0.203606590753
PENK,0.276809670451
ATP5G3,-0.247906293868
ASIC5,-0.0377933605533
SIX4,-0.240072630988
COQ3,0.234498325918
CALML5,0.0331506658918
TUBA8,-0.0802820393402
GALNT7,-0.243925916569
ADA2,0.130988771178
PEPD,0.297652091948
PER1,-0.146110631387
GATB,0.0366472065611
PEX1,-0.121537999934
PEX6,-0.121330264427
PEX7,-0.0302097731908
PEX10,-0.169781477994
PEX12,0.139891159088
PEX13,0.0890432104004
PEX14,-0.107516304539
PF4,-0.0533296510928
PF4V1,-0.0171301402345
PFAS,-0.280315704266
CFP,0.279399462126
ACP1,0.0919872489431
PFDN1,-0.227425619558
PFDN2,-0.67054288796
PFDN4,-0.122952894124
PFDN5,-0.552595303998
ATP8B1,-0.0231415020629
PFKFB1,0.212710225685
PFKFB2,-0.0346611195959
PFKFB3,-0.256239962579
ATP5I,-0.1357855592
PFKFB4,-0.281562890426
PFKL,0.00273922931997
VIT,-0.050810896304
PFKM,0.0429558012587
PFKP,-0.0500352481056
PFN1,-0.416301104297
PFN2,0.484011132387
CDK14,0.0770626039565
ATP5J,-0.410312705602
PGA5,-0.146129528828
PGAM1,-0.0778516690784
PGAM2,-0.161472037162
PGC,-0.299904571863
PGD,-0.131598965695
PGF,-0.0824254768164
PGGT1B,0.0793854020027
ATP6V1A,-0.333882296846
PGK1,-0.357780651261
PGK2,-0.333154099767
PGM1,-0.245505689013
PGM3,0.239139806912
PGM5,-0.258959518162
PGR,-0.720143401078
ABCB1,-0.150906441426
ABCB4,-0.154345011415
PHB,-0.786045087735
ATP6V1B1,0.0569933243736
SLC25A3,-0.107200406979
PHEX,0.00744568344755
PHF1,-0.107771310668
PHF2,0.177882140569
PHKA1,-0.260942755196
PHKA2,-0.0633797416761
PHKB,0.0848013290241
ATP6V1B2,-0.383659954636
PHKG1,-0.197530873156
PHKG2,-0.167522239434
PHYH,0.133279265506
SERPINA1,-0.318019579959
PI3,0.0128135840444
SERPINA4,0.0575377191519
SERPINB5,-0.300543742195
SERPINB6,-0.175417591468
ATP6V0C,-0.710556755299
SERPINE2,-0.0181608741777
SERPINB8,0.113209714801
SERPINB9,-0.0320723797735
SERPINB10,0.0452962952701
SERPINI1,0.0708664045222
SERPINI2,-0.20055977832
PIGA,0.130679438513
PIGC,-0.306656242422
ATP6V1C1,-0.117516587941
PIGF,-0.025800530711
PIGH,-0.185679936376
PIGR,-0.129170288268
PIK3C2A,0.088383246309
PIK3C2B,0.204166160128
PIK3C2G,0.0672239139833
PIK3C3,0.105320006562
PIK3CA,-0.279680829076
PIK3CB,0.13695226447
PIM1,-0.0109359863488
PIK3CG,0.0863093777652
PIK3R1,0.263473586551
PIK3R2,0.00457836236148
PI4KA,-0.543276095643
PI4KB,-0.291326574008
ACP2,-0.0104538811275
PIN1,0.0156506565753
PIN1P1,0.21539907226
PIN4,0.0769777585874
PIP,-0.187313515091
PIP4K2A,-0.0357910216477
PITPNA,0.030807671497
PITX1,-0.151176567867
PITX2,0.0118046051665
PITX3,0.00652130350956
PKD1,0.436180863997
PKD2,0.0446975199714
PKLR,-0.212065079634
PKHD1,-0.0388945584506
PKM,-0.348968640987
PKNOX1,0.0306866117711
PKP1,-0.0747414508214
PKP2,0.012918250626
PLA2G1B,0.324687871289
PLA2G2A,0.0862016498794
PLA2G4A,0.0531368375811
PLA2G5,0.0457478491497
PLAG1,-0.0940594739835
PLAGL1,-0.61649689006
PLAGL2,-0.0696780462681
PLAT,-0.121191093194
PLAU,-0.139308754137
PLAUR,-0.349237766621
ATP6V0B,0.26454559835
PLCB2,0.0948845230973
PLCB3,-0.3350955801
PLCB4,0.101645018299
PLCD1,-0.106897285862
BCL11A,0.136833153264
CPXCR1,-0.305634366748
BTBD1,-0.128785858987
PLCL1,-0.323217936555
SPA17,-0.178338735538
IL17D,
NUDT9,0.178989368474
TM6SF1,0.0225353294543
UBASH3A,0.129721199503
ZFYVE1,-0.249376618311
PLCG1,0.347072005588
LRP1B,0.013690957256
PANK1,0.156309972714
SHC3,-0.0588077124882
PLCG2,-0.332623869931
PLD1,0.17019454062
NUP54,-0.723457503812
TPCN1,-0.30015002521
PLD2,0.0712308835134
PLEC,0.33634289794
ATP6V1G2,0.240490915221
PLG,0.00152455597766
CLIC5,-0.0179327036207
STX18,-0.0329026560396
PLEK,0.135761080476
SERPINF2,0.0389806007675
PLIN1,0.315603271074
PLK1,-1.12583022459
FXYD1,0.200114884229
FXYD3,0.10866731349
