,A549_LUNG
DUSP22 (ENSG00000112679),3.177917792195843
EXOC2 (ENSG00000112685),3.454175893185802
COX7A2 (ENSG00000112695),8.36872470446112
TMEM30A (ENSG00000112697),6.585713708778164
GMDS (ENSG00000112699),3.2764966656403565
SENP6 (ENSG00000112701),4.998195503153252
IMPG1 (ENSG00000112706),0.0426443374084937
VEGFA (ENSG00000112715),4.241840183564671
PRPF4B (ENSG00000112739),4.928844036712568
TTK (ENSG00000112742),4.714795011118162
SLC29A1 (ENSG00000112759),5.878234879112339
CCN6 (ENSG00000112761),0.0426443374084937
BTN2A1 (ENSG00000112763),3.753818443173543
LAMA4 (ENSG00000112769),0.8559896973084807
TENT5A (ENSG00000112773),0.8639384504239714
CLIC5 (ENSG00000112782),0.0285691521967709
FBRSL1 (ENSG00000112787),4.465974464504069
ENPP5 (ENSG00000112796),0.01435529297707
LY86 (ENSG00000112799),0.0
PRSS16 (ENSG00000112812),1.8439838440483265
MEP1A (ENSG00000112818),0.0
TBX18 (ENSG00000112837),4.189033824390017
ERBIN (ENSG00000112851),5.1945598860226125
PCDHB2 (ENSG00000112852),1.4750848829487828
HARS2 (ENSG00000112855),5.170726276131552
NUDT12 (ENSG00000112874),2.263034405833794
CEP72 (ENSG00000112877),3.095924419998536
MAN2A1 (ENSG00000112893),4.170726276131552
SEMA5A (ENSG00000112902),0.01435529297707
C7 (ENSG00000112936),0.0
TENT4A (ENSG00000112941),3.538538163629804
GHR (ENSG00000112964),0.0426443374084937
HMGCS1 (ENSG00000112972),6.45466943160474
DAP (ENSG00000112977),5.463360885816658
NME5 (ENSG00000112981),0.0
BRD8 (ENSG00000112983),5.452200049406222
KIF20A (ENSG00000112984),5.151777654732053
NNT (ENSG00000112992),3.9354597478052895
MRPS30 (ENSG00000112996),5.03342300153745
HSPA9 (ENSG00000113013),8.653346692722177
MRPS27 (ENSG00000113048),6.134426320220926
PFDN1 (ENSG00000113068),6.63575439127776
HBEGF (ENSG00000113070),2.137503523749935
SLC4A9 (ENSG00000113073),0.0
LOX (ENSG00000113083),0.4222330006830478
GZMK (ENSG00000113088),0.0
CDH9 (ENSG00000113100),0.0285691521967709
APBB3 (ENSG00000113108),1.6644828403646823
TMCO6 (ENSG00000113119),2.910732661902913
SPARC (ENSG00000113140),4.913128767819739
IK (ENSG00000113141),6.913966465598342
HMGCR (ENSG00000113161),4.903520373723376
CERT1 (ENSG00000113163),4.185866545311334
FAF2 (ENSG00000113194),5.405992359675837
HAND1 (ENSG00000113196),0.0840642647884745
PCDHB3 (ENSG00000113205),0.0426443374084937
PCDHB5 (ENSG00000113209),1.0285691521967708
PCDHB6 (ENSG00000113211),0.6507645591169022
PCDHB7 (ENSG00000113212),0.01435529297707
PDE8B (ENSG00000113231),1.1243281350022014
CLK4 (ENSG00000113240),3.33199177823206
PCDHB15 (ENSG00000113248),0.070389327891398
HAVCR1 (ENSG00000113249),5.874305165982231
GRM6 (ENSG00000113262),0.0
ITK (ENSG00000113263),0.0840642647884745
RNF130 (ENSG00000113269),4.754353071692127
THG1L (ENSG00000113272),4.380590934265922
ARSB (ENSG00000113273),3.001802242633985
CLINT1 (ENSG00000113282),6.423410093269615
THBS4 (ENSG00000113296),0.2630344058337938
CNOT6 (ENSG00000113300),3.906890595608519
IL12B (ENSG00000113302),0.01435529297707
BTNL8 (ENSG00000113303),0.0
TTC1 (ENSG00000113312),6.526851311573352
MSH3 (ENSG00000113318),3.297191416565856
RASGRF2 (ENSG00000113319),0.6415460290875237
GABRG2 (ENSG00000113327),0.0
CCNG1 (ENSG00000113328),6.056149961108142
POLR3G (ENSG00000113356),4.303050084681673
DROSHA (ENSG00000113360),5.241077458175037
CDH6 (ENSG00000113361),0.3448284969974411
LMNB1 (ENSG00000113368),5.842476062993939
ARRDC3 (ENSG00000113369),3.2600256559614555
GOLPH3 (ENSG00000113384),5.311793717753649
SUB1 (ENSG00000113387),7.66519377274042
NPR3 (ENSG00000113389),3.305970520984386
FAM172A (ENSG00000113391),2.6622054996536164
SLC27A6 (ENSG00000113396),0.0426443374084937
TARS1 (ENSG00000113407),8.04843238023264
IRX4 (ENSG00000113430),0.1763227726404629
LNPEP (ENSG00000113441),2.941106310946432
PDE4D (ENSG00000113448),5.725468512632615
RAD1 (ENSG00000113456),4.848497755385146
BRIX1 (ENSG00000113460),6.0900065299038175
AGXT2 (ENSG00000113492),0.0
PRLR (ENSG00000113494),0.0426443374084937
SLC12A7 (ENSG00000113504),2.9597701552114675
IL4 (ENSG00000113520),0.0
RAD50 (ENSG00000113522),5.267535798068735
IL5 (ENSG00000113525),0.6780719051126377
ST8SIA4 (ENSG00000113532),1.1826922975161902
GNPDA1 (ENSG00000113552),4.9941271140031285
PCDH12 (ENSG00000113555),0.137503523749935
SKP1 (ENSG00000113558),9.378706686018234
NUP155 (ENSG00000113569),4.341985747228616
PPP2CA (ENSG00000113575),6.2931497367418645
FGF1 (ENSG00000113578),0.2509615735332188
NR3C1 (ENSG00000113580),5.36562255611334
C5orf15 (ENSG00000113583),6.191009848587294
PPWD1 (ENSG00000113593),4.770300489499416
LIFR (ENSG00000113594),2.269033146455237
TRIM23 (ENSG00000113595),2.849999259466098
TRAPPC13 (ENSG00000113597),3.8298495598446896
C9 (ENSG00000113600),0.0
SEC24A (ENSG00000113615),3.316145742293356
TXNDC15 (ENSG00000113621),5.734438666137168
TTC33 (ENSG00000113638),3.5058909297299574
RARS1 (ENSG00000113643),6.992768430768924
WWC1 (ENSG00000113645),5.693765712217783
MACROH2A1 (ENSG00000113648),7.330558400030802
TCERG1 (ENSG00000113649),5.721099188707186
DPYSL3 (ENSG00000113657),3.901108243014512
SMAD5 (ENSG00000113658),4.15704371014558
CSNK1A1 (ENSG00000113712),6.587064898363171
HMGXB3 (ENSG00000113716),4.060047383669939
ERGIC1 (ENSG00000113719),7.234673753087671
PDGFRB (ENSG00000113721),0.1110313123887439
CDX1 (ENSG00000113722),0.0
ATP6V0E1 (ENSG00000113732),8.091541171265794
BNIP1 (ENSG00000113734),4.277240898332067
STC2 (ENSG00000113739),2.84799690655495
CPEB4 (ENSG00000113742),3.056583528366368
HRH2 (ENSG00000113749),1.0071955014042038
DBN1 (ENSG00000113758),5.395062799517578
ZNF346 (ENSG00000113761),3.1342209397606338
UNC5A (ENSG00000113763),0.0285691521967709
EHHADH (ENSG00000113790),2.15704371014558
CNTN3 (ENSG00000113805),0.0
SMC4 (ENSG00000113810),6.616475328782878
SELENOK (ENSG00000113811),5.191799501065075
ACTR8 (ENSG00000113812),3.418189947945766
TBCCD1 (ENSG00000113838),2.495695162624069
TIMMDC1 (ENSG00000113845),6.038260575175349
CRBN (ENSG00000113851),4.664482840364682
KNG1 (ENSG00000113889),0.0285691521967709
HRG (ENSG00000113905),0.0285691521967709
BCL6 (ENSG00000113916),2.277984747299765
HGD (ENSG00000113924),5.271649772457207
CLDN16 (ENSG00000113946),0.3103401206121505
ARL6 (ENSG00000113966),2.693765712217783
NPHP3 (ENSG00000113971),2.7463127664254587
CD86 (ENSG00000114013),0.01435529297707
AMOTL2 (ENSG00000114019),5.222263603528345
NIT2 (ENSG00000114021),6.190417325459974
FAM162A (ENSG00000114023),5.069959890459774
OGG1 (ENSG00000114026),4.0925457415435655
KPNA1 (ENSG00000114030),5.600210274420093
PCCB (ENSG00000114054),4.499527024215096
UBE3A (ENSG00000114062),4.384740587292384
ARMC8 (ENSG00000114098),4.135042286233651
CEP70 (ENSG00000114107),3.4594316186372973
RBP2 (ENSG00000114113),0.1110313123887439
RBP1 (ENSG00000114115),2.646162657157894
SLC25A36 (ENSG00000114120),3.82273014794452
GRK7 (ENSG00000114124),0.0
RNF7 (ENSG00000114125),6.57969306345875
TFDP2 (ENSG00000114126),3.775050541483175
XRN1 (ENSG00000114127),2.3978029618624896
KAT2B (ENSG00000114166),2.788685710613534
BCHE (ENSG00000114200),1.7949356628035362
SERPINI2 (ENSG00000114204),0.0
PDCD10 (ENSG00000114209),5.965784284662087
LRRC31 (ENSG00000114248),0.01435529297707
WNT5A (ENSG00000114251),0.1505596765753814
PFKFB4 (ENSG00000114268),3.140778655782796
COL7A1 (ENSG00000114270),5.854245054220128
FGF12 (ENSG00000114279),0.1110313123887439
PRKAR2A (ENSG00000114302),3.859969548221026
HES1 (ENSG00000114315),2.4329594072761065
USP4 (ENSG00000114316),3.605257262939004
ACAP2 (ENSG00000114331),3.4195388915137843
ECT2 (ENSG00000114346),6.748863714535698
GNAT1 (ENSG00000114349),0.0
GNAI2 (ENSG00000114353),4.556429415449573
TFG (ENSG00000114354),7.055173958111697
USP9Y (ENSG00000114374),3.423578170981797
HYAL1 (ENSG00000114378),0.6507645591169022
TUSC2 (ENSG00000114383),3.534808661231747
NPRL2 (ENSG00000114388),3.5223068928713888
RPL24 (ENSG00000114391),10.421959609640757
CYB561D2 (ENSG00000114395),4.072963271555224
C3orf14 (ENSG00000114405),5.069100631922826
FXR1 (ENSG00000114416),6.33199177823206
CBLB (ENSG00000114423),2.4828482830684653
BBX (ENSG00000114439),4.081510068120917
IFT57 (ENSG00000114446),4.371558862611963
GNB4 (ENSG00000114450),3.311793717753649
HHLA2 (ENSG00000114455),0.4005379295837288
IQCG (ENSG00000114473),1.7990873060740036
GBE1 (ENSG00000114480),5.16430358309365
MORC1 (ENSG00000114487),0.0
UMPS (ENSG00000114491),5.774259951432764
NCBP2 (ENSG00000114503),5.384740587292384
SNX4 (ENSG00000114520),4.569855608330948
C3orf52 (ENSG00000114529),3.0125686735030555
FRMD4B (ENSG00000114541),1.0908534304511135
SLC41A3 (ENSG00000114544),3.63575439127776
ROPN1B (ENSG00000114547),0.0
PLXNA1 (ENSG00000114554),3.269033146455237
ATP6V1A (ENSG00000114573),4.23342794374847
ABTB1 (ENSG00000114626),2.606442228131608
PODXL2 (ENSG00000114631),2.9891390073682333
UPK1B (ENSG00000114638),5.614709844115208
CSPG5 (ENSG00000114646),0.6959938131099002
KLHL18 (ENSG00000114648),3.654206377944292
SCAP (ENSG00000114650),4.034743949324734
EFCC1 (ENSG00000114654),0.0565835283663675
CFAP92 (ENSG00000114656),0.0426443374084937
NEK11 (ENSG00000114670),2.440952198029637
MRPL3 (ENSG00000114686),6.88508622529017
PLSCR4 (ENSG00000114698),2.8972404255747994
HEMK1 (ENSG00000114735),2.1176950426697547
CISH (ENSG00000114737),0.3334237337251918
MAPKAPK3 (ENSG00000114738),3.680324356844016
ACVR2B (ENSG00000114739),0.8559896973084807
WDR48 (ENSG00000114742),4.04176864995163
COMMD2 (ENSG00000114744),5.1945598860226125
GORASP1 (ENSG00000114745),4.335569005556748
PEX5L (ENSG00000114757),0.0565835283663675
RRP9 (ENSG00000114767),4.852498298789891
ABCC5 (ENSG00000114770),3.250961573533219
AADAC (ENSG00000114771),3.626439136697315
ABHD14B (ENSG00000114779),3.969933274697856
EIF1B (ENSG00000114784),5.454833906898869
ABHD14A-ACY1 (ENSG00000114786),0.3334237337251918
ARHGEF26 (ENSG00000114790),2.55581615506164
KLHL24 (ENSG00000114796),1.2265085298086795
PLCH1 (ENSG00000114805),1.9107326619029128
VIPR1 (ENSG00000114812),0.1505596765753814
DNAH1 (ENSG00000114841),0.3895668117627256
SSR3 (ENSG00000114850),6.9601178065343
ZBTB47 (ENSG00000114853),1.4854268271702415
TNNC1 (ENSG00000114854),2.7092906357233577
NKTR (ENSG00000114857),3.845991770664573
CLCN2 (ENSG00000114859),1.5260688116675876
FOXP1 (ENSG00000114861),2.4672794804599825
EIF4G1 (ENSG00000114867),7.400452540276439
SPCS1 (ENSG00000114902),7.192095509349987
NEK4 (ENSG00000114904),3.438292851579147
SLC4A3 (ENSG00000114923),0.9781956296816516
INO80D (ENSG00000114933),1.599317793698226
EEF1B2 (ENSG00000114942),9.609714338532
ADAM23 (ENSG00000114948),2.6599245584023783
DGUOK (ENSG00000114956),7.0437381998014
MOB1A (ENSG00000114978),6.252665432450248
KANSL3 (ENSG00000114982),4.483493351284395
LMAN2L (ENSG00000114988),4.90544717873885
RTKN (ENSG00000114993),3.250961573533219
TTL (ENSG00000114999),4.204766750654613
IL1A (ENSG00000115008),0.3334237337251918
CCL20 (ENSG00000115009),1.1634987322828796
PIKFYVE (ENSG00000115020),2.927896453728821
KCNIP3 (ENSG00000115041),0.3334237337251918
FAHD2A (ENSG00000115042),4.5453506448223
NCL (ENSG00000115053),9.479638816404997
ACTR1B (ENSG00000115073),4.004501392234941
SLC35F5 (ENSG00000115084),5.679761573516853
ZAP70 (ENSG00000115085),0.1110313123887439
ACTR3 (ENSG00000115091),8.023698917266406
STEAP3 (ENSG00000115107),4.654779216959517
EPB41L5 (ENSG00000115109),3.3291235962915664
TFCP2L1 (ENSG00000115112),0.7907720378619999
SF3B6 (ENSG00000115128),7.420044420354169
TP53I3 (ENSG00000115129),7.634375453839637
DNAJC27 (ENSG00000115137),1.459431618637297
POMC (ENSG00000115138),0.0426443374084937
STAM2 (ENSG00000115145),3.584962500721156
OTOF (ENSG00000115155),0.070389327891398
GPD2 (ENSG00000115159),4.820689560559215
CENPA (ENSG00000115163),5.087038456766948
CYTIP (ENSG00000115165),0.0
ACVR1 (ENSG00000115170),3.899175630480513
TANC1 (ENSG00000115183),3.1651079851445365
SLC30A3 (ENSG00000115194),0.7570232465074596
MPV17 (ENSG00000115204),5.726286289720674
GTF3C2 (ENSG00000115207),5.9593064897596575
EIF2B4 (ENSG00000115211),5.712320640741631
NRBP1 (ENSG00000115216),6.589913260672201
ITGB6 (ENSG00000115221),2.57773093149008
FNDC4 (ENSG00000115226),1.3617683594191536
ITGA4 (ENSG00000115232),0.4541758931858021
PSMD14 (ENSG00000115233),7.082894152617435
SNX17 (ENSG00000115234),6.951867504326902
ASB3 (ENSG00000115239),3.8298495598446896
PPM1G (ENSG00000115241),7.261812857870655
PDE1A (ENSG00000115252),1.2750070474998698
REEP6 (ENSG00000115255),1.2750070474998698
PCSK4 (ENSG00000115257),0.7048719644563528
GCG (ENSG00000115263),0.0426443374084937
APC2 (ENSG00000115266),0.6599245584023783
IFIH1 (ENSG00000115267),0.7484612330040357
RPS15 (ENSG00000115268),9.874950618997644
GCA (ENSG00000115271),3.319039815562536
INO80B (ENSG00000115274),4.751142324726947
MOGS (ENSG00000115275),4.765004246250036
TTC31 (ENSG00000115282),3.889473542531109
NDUFS7 (ENSG00000115286),5.123086750981061
PCGF1 (ENSG00000115289),4.516645557780962
GRB14 (ENSG00000115290),3.6158870739160567
CLIP4 (ENSG00000115295),5.138323004056484
TLX2 (ENSG00000115297),0.0565835283663675
SPTBN1 (ENSG00000115306),6.853496703702325
AUP1 (ENSG00000115307),7.569096095262135
RTN4 (ENSG00000115310),8.340695779788371
HTRA2 (ENSG00000115317),4.892391025913404
LOXL3 (ENSG00000115318),0.411426245726465
DOK1 (ENSG00000115325),1.622930350920177
GALNT3 (ENSG00000115339),0.1505596765753814
POLE4 (ENSG00000115350),6.509379148914689
TACR1 (ENSG00000115353),0.4646682670034443
CCDC88A (ENSG00000115355),5.053111336459563
ACADL (ENSG00000115361),0.0285691521967709
EVA1A (ENSG00000115363),2.9011082430145123
MRPL19 (ENSG00000115364),6.6265851510733205
LANCL1 (ENSG00000115365),4.56498780095989
WDR75 (ENSG00000115368),5.687620632084895
EFEMP1 (ENSG00000115380),5.140369670651527
REG1A (ENSG00000115386),0.0
FANCL (ENSG00000115392),5.333065878076355
FN1 (ENSG00000115414),7.998251927857129
STAT1 (ENSG00000115415),6.320484678017694
GLS (ENSG00000115419),7.400025517914023
PAPOLG (ENSG00000115421),3.0
DNAH6 (ENSG00000115423),0.137503523749935
PECR (ENSG00000115425),4.197708157955851
UNC50 (ENSG00000115446),5.348374075191163
IGFBP2 (ENSG00000115457),5.752213367865143
ELMOD3 (ENSG00000115459),3.816599706534912
IGFBP5 (ENSG00000115461),0.3895668117627256
USP34 (ENSG00000115464),6.296640944683481
EFHD1 (ENSG00000115468),1.454175893185802
KCNJ13 (ENSG00000115474),0.0
CCT4 (ENSG00000115484),8.616217996792075
GGCX (ENSG00000115486),5.375734538583156
NEU2 (ENSG00000115488),0.0285691521967709
EHBP1 (ENSG00000115504),6.205548911173033
OTX1 (ENSG00000115507),1.3103401206121503
TXNDC9 (ENSG00000115514),5.894090170601479
COQ10B (ENSG00000115520),4.345538310070007
GNLY (ENSG00000115523),0.0
SF3B1 (ENSG00000115524),7.170125361839952
ST3GAL5 (ENSG00000115525),4.807354922057604
CHST10 (ENSG00000115526),3.90977310414164
PDCL3 (ENSG00000115539),6.033643243510382
MOB4 (ENSG00000115540),5.690137692986635
HSPE1 (ENSG00000115541),9.376168810595372
KDM3A (ENSG00000115548),4.167518503735217
PLCD4 (ENSG00000115556),1.5008020530571575
CHMP3 (ENSG00000115561),6.28021399581062
ZNF142 (ENSG00000115568),3.001802242633985
IL1R2 (ENSG00000115590),0.8155754288625725
PRKAG3 (ENSG00000115592),0.0
SMYD1 (ENSG00000115593),0.0
IL1R1 (ENSG00000115594),4.23035674505615
WNT6 (ENSG00000115596),0.01435529297707
IL1RL2 (ENSG00000115598),0.0
IL1RL1 (ENSG00000115602),0.0565835283663675
IL18R1 (ENSG00000115604),1.459431618637297
IL18RAP (ENSG00000115607),0.0565835283663675
SLC9A2 (ENSG00000115616),2.266036893995317
FHL2 (ENSG00000115641),6.234003066355604
MLPH (ENSG00000115648),6.8695013103936775
CNPPD1 (ENSG00000115649),4.285402218862249
UXS1 (ENSG00000115652),5.622637566537459
ABCB6 (ENSG00000115657),5.095924419998536
STK16 (ENSG00000115661),4.55028504908841
SLC5A7 (ENSG00000115665),0.0
HDLBP (ENSG00000115677),7.524502537449162
PPP1R7 (ENSG00000115685),6.0463600906473145
PASK (ENSG00000115687),2.797012977836145
STK25 (ENSG00000115694),6.04220656012069
TPO (ENSG00000115705),0.0
PROC (ENSG00000115718),2.353323291162897
ID2 (ENSG00000115738),6.323550214537046
TAF1B (ENSG00000115750),5.015247773698937
HPCAL1 (ENSG00000115756),5.675251386050259
ODC1 (ENSG00000115758),6.798957747900428
BIRC6 (ENSG00000115760),5.220329954879555
NOL10 (ENSG00000115761),5.712045448553693
PLEKHB2 (ENSG00000115762),5.628481994383899
GORASP2 (ENSG00000115806),5.768184324776926
STRN (ENSG00000115808),3.776103988073164
CEBPZ (ENSG00000115816),6.380937194927824
PRKD3 (ENSG00000115825),3.901108243014512
DCAF17 (ENSG00000115827),3.4646682670034443
QPCT (ENSG00000115828),4.596935142387232
RAB3GAP1 (ENSG00000115839),4.851499202461257
SLC25A12 (ENSG00000115840),3.803227036434928
RMDN2 (ENSG00000115841),2.8875252707415875
DLX2 (ENSG00000115844),0.2141248053528473
LCT (ENSG00000115850),0.01435529297707
DARS1 (ENSG00000115866),6.03738222200308
SRSF7 (ENSG00000115875),7.717950543348598
SDC1 (ENSG00000115884),6.594100623531474
PLCL1 (ENSG00000115896),0.01435529297707
SLC1A4 (ENSG00000115902),3.33199177823206
SOS1 (ENSG00000115904),3.598126959919604
KYNU (ENSG00000115919),8.087462841250339
AC087235.1 (ENSG00000115934),0.0
WIPF1 (ENSG00000115935),3.655351828612554
ORC2 (ENSG00000115942),4.478971805032942
COX7A2L (ENSG00000115944),7.097716129743754
PNO1 (ENSG00000115946),6.087674986687217
ORC4 (ENSG00000115947),5.651625783920642
PLEK (ENSG00000115956),0.0285691521967709
RND3 (ENSG00000115963),5.819412726206565
ATF2 (ENSG00000115966),4.07638806851284
THADA (ENSG00000115970),4.747924416238441
AAK1 (ENSG00000115977),3.346247774082776
TRAK2 (ENSG00000115993),3.37851162325373
C2orf42 (ENSG00000115998),3.145677455195635
TIA1 (ENSG00000116001),5.436628267292844
PCYOX1 (ENSG00000116005),5.712045448553693
KISS1R (ENSG00000116014),0.01435529297707
EPAS1 (ENSG00000116016),5.740118042833128
ARID3A (ENSG00000116017),1.7782085763980875
SUMO1 (ENSG00000116030),7.640534169391095
CD207 (ENSG00000116031),0.01435529297707
GRIN3B (ENSG00000116032),0.5459683691052926
VAX2 (ENSG00000116035),1.063502942306158
ATP6V1B1 (ENSG00000116039),0.4750848829487828
NFE2L2 (ENSG00000116044),6.059831136192821
MSH6 (ENSG00000116062),6.086613947409496
PLEKHA3 (ENSG00000116095),3.158660175346498
SPR (ENSG00000116096),6.779653701998116
EPHA4 (ENSG00000116106),0.7311832415722002
PARD3B (ENSG00000116117),0.7990873060740036
FARSB (ENSG00000116120),5.588864518190148
ALMS1 (ENSG00000116127),2.845991770664573
BCL9 (ENSG00000116128),2.408711861029429
PRRX1 (ENSG00000116132),0.01435529297707
DHCR24 (ENSG00000116133),4.957914598632986
DNAJC16 (ENSG00000116138),2.845991770664573
MARK1 (ENSG00000116141),0.0285691521967709
TNR (ENSG00000116147),0.0
MORN1 (ENSG00000116151),2.137503523749935
GPX7 (ENSG00000116157),0.0426443374084937
CACYBP (ENSG00000116161),8.02939766829425
SCP2 (ENSG00000116171),6.042425465369708
TPSG1 (ENSG00000116176),0.137503523749935
PAPPA2 (ENSG00000116183),0.0285691521967709
RALGPS2 (ENSG00000116191),3.177917792195843
ANGPTL1 (ENSG00000116194),0.2016338611696504
CEP104 (ENSG00000116198),3.787641414483326
FAM20B (ENSG00000116199),4.238022517825721
TCEANC2 (ENSG00000116205),1.4222330006830477
TMEM59 (ENSG00000116209),6.594249947657352
LRRC42 (ENSG00000116212),4.681449265314958
WRAP73 (ENSG00000116213),3.5285713188707577
NPHS2 (ENSG00000116218),0.0
MRPL37 (ENSG00000116221),6.080018029089175
ICMT (ENSG00000116237),5.471837762422287
RPL22 (ENSG00000116251),8.37890172241241
CHD5 (ENSG00000116254),0.3895668117627256
QSOX1 (ENSG00000116260),5.209843230525496
STXBP3 (ENSG00000116266),4.504620392403552
PHF13 (ENSG00000116273),2.513490745588118
ERRFI1 (ENSG00000116285),5.599912842187128
PARK7 (ENSG00000116288),8.614930647886915
ELAPOR1 (ENSG00000116299),0.6040713236688608
OPRD1 (ENSG00000116329),0.01435529297707
AMPD2 (ENSG00000116337),4.567423757707283
SRSF4 (ENSG00000116350),5.412442824775613
MECR (ENSG00000116353),3.465974464504069
KCNC4 (ENSG00000116396),0.8318772411916731
EDEM3 (ENSG00000116406),3.61706334388818
WDR77 (ENSG00000116455),5.722192760895903
ATP5PB (ENSG00000116459),7.64371191305668
RAP1A (ENSG00000116473),5.085764553778314
HDAC1 (ENSG00000116478),6.373822187221653
CAPZA1 (ENSG00000116489),6.318497618860549
S100PBP (ENSG00000116497),3.422233000683048
RNF19B (ENSG00000116514),3.611172380044005
SCAMP3 (ENSG00000116521),6.276682759809062
TRIM62 (ENSG00000116525),0.6599245584023783
ASH1L (ENSG00000116539),3.23112515787905
DLGAP3 (ENSG00000116544),0.01435529297707
SFPQ (ENSG00000116560),7.408032466130653
RHOU (ENSG00000116574),3.613531652917927
GON4L (ENSG00000116580),3.5619370596224327
ARHGEF2 (ENSG00000116584),3.6322682154995127
LAMTOR2 (ENSG00000116586),6.351910961103077
MEF2D (ENSG00000116604),3.4672794804599825
DOCK7 (ENSG00000116641),4.538538163629804
SRM (ENSG00000116649),6.295355692891673
DLEU2L (ENSG00000116652),0.2016338611696504
FBXO2 (ENSG00000116661),2.319039815562536
FBXO6 (ENSG00000116663),2.833902076669163
C1orf21 (ENSG00000116667),3.2387868595871163
SWT1 (ENSG00000116668),0.918386234446348
MAD2L2 (ENSG00000116670),4.622930350920177
DNAJC6 (ENSG00000116675),2.1342209397606338
LEPR (ENSG00000116678),1.8559896973084808
IVNS1ABP (ENSG00000116679),5.527320607877047
KIAA2013 (ENSG00000116685),4.272769732436511
MFN2 (ENSG00000116688),4.8109571587378
PRG4 (ENSG00000116690),0.1634987322828795
MIIP (ENSG00000116691),3.33199177823206
SMG7 (ENSG00000116698),4.528571318870758
NCF2 (ENSG00000116701),3.0531113364595623
PDC (ENSG00000116703),0.0
SLC35D1 (ENSG00000116704),2.636914580355878
PLA2G4A (ENSG00000116711),4.116863757690899
GADD45A (ENSG00000116717),5.2720231890610485
PRAMEF1 (ENSG00000116721),0.0
PRAMEF12 (ENSG00000116726),0.0565835283663675
WLS (ENSG00000116729),2.358958825832329
PRDM2 (ENSG00000116731),2.5921580021253603
RGS2 (ENSG00000116741),4.234961094839504
RPE65 (ENSG00000116745),0.0
RO60 (ENSG00000116747),4.4087118610294285
AMPD1 (ENSG00000116748),0.0
UCHL5 (ENSG00000116750),5.608809242675524
BCAS2 (ENSG00000116752),5.344118334521428
SRSF11 (ENSG00000116754),6.0576668767997095
CTH (ENSG00000116761),1.5058909297299572
AGMAT (ENSG00000116771),3.14893410452634
OLFML3 (ENSG00000116774),0.5558161550616396
TNNI3K (ENSG00000116783),0.0
CFHR3 (ENSG00000116785),0.8155754288625725
PLEKHM2 (ENSG00000116786),3.5668151540108965
CRYZ (ENSG00000116791),6.480265122054463
PHTF1 (ENSG00000116793),3.676944359106912
ZBTB17 (ENSG00000116809),3.090853430451113
CD58 (ENSG00000116815),4.54101915313356
TFAP2E (ENSG00000116819),0.3673710656485294
CD2 (ENSG00000116824),0.0
TTF2 (ENSG00000116830),4.277984747299765
NR5A2 (ENSG00000116833),3.412781525338476
KIF21B (ENSG00000116852),1.144046369616707
TMEM9 (ENSG00000116857),6.221297103163338
ADPRS (ENSG00000116863),4.017921907997263
MAP7D1 (ENSG00000116871),5.758622982440239
WARS2 (ENSG00000116874),2.6507645591169022
HAO2 (ENSG00000116882),0.0
ENSG00000116883,0.1763227726404629
OSCP1 (ENSG00000116885),2.1731274334806563
MRPS15 (ENSG00000116898),6.245837889607361
EXOC8 (ENSG00000116903),2.8318772411916733
GNPAT (ENSG00000116906),5.378164779871632
TSNAX (ENSG00000116918),5.329482431025636
C1orf109 (ENSG00000116922),4.695437110405369
RRAGC (ENSG00000116954),3.768713657030485
NID1 (ENSG00000116962),2.5160151470036647
LGALS8 (ENSG00000116977),4.69265037003553
NT5C1A (ENSG00000116981),0.0
HPCAL4 (ENSG00000116983),0.1634987322828795
MTR (ENSG00000116984),2.5360529002402097
BMP8B (ENSG00000116985),1.7180875839605168
MYCL (ENSG00000116990),0.7824085649273732
SIPA1L2 (ENSG00000116991),2.513490745588118
ZP4 (ENSG00000116996),0.0
RLF (ENSG00000117000),2.485426827170241
KMO (ENSG00000117009),0.2509615735332188
ZNF684 (ENSG00000117010),1.722466024471091
KCNQ4 (ENSG00000117013),0.2265085298086797
RIMS3 (ENSG00000117016),0.722466024471091
AKT3 (ENSG00000117020),4.148934104526339
ETV3 (ENSG00000117036),2.9873208659292536
ACADM (ENSG00000117054),4.966707314150316
ST6GALNAC5 (ENSG00000117069),0.0
SLAMF1 (ENSG00000117090),0.0
CD48 (ENSG00000117091),0.0
ADGRL2 (ENSG00000117114),3.6229303509201767
PADI2 (ENSG00000117115),0.6690267655096305
SDHB (ENSG00000117118),6.656639374473015
MFAP2 (ENSG00000117122),0.4646682670034443
RPF1 (ENSG00000117133),5.422905742612183
KDM5B (ENSG00000117139),3.9354597478052895
UAP1 (ENSG00000117143),4.647314509547136
ACTL8 (ENSG00000117148),0.8073549220576041
CTBS (ENSG00000117151),2.788685710613534
RGS4 (ENSG00000117152),0.1110313123887439
KLHL12 (ENSG00000117153),3.968090752045256
IGSF21 (ENSG00000117154),0.0
SSX2IP (ENSG00000117155),4.106013237622119
ZNHIT6 (ENSG00000117174),4.090853430451113
PLA2G2D (ENSG00000117215),0.0
RBBP5 (ENSG00000117222),3.71699089440494
GBP3 (ENSG00000117226),1.1953475983222193
GBP1 (ENSG00000117228),0.7048719644563528
PINK1-AS (ENSG00000117242),1.3504972470841332
KIF17 (ENSG00000117245),0.6959938131099002
GPR89A (ENSG00000117262),4.198494153639083
CDK18 (ENSG00000117266),0.3895668117627256
